request_id,location_id,service_type_id,urgency,complexity_score,requested_date,sla_target_hours,sla_met_flag,day_of_week,is_weekend,month,is_winter,week_of_year,day_index,breach_label
REQ-001802,LOC-09,SVC-05,Routine,28.3,2025-11-04,218,True,1,0,11,0,45,95,0
REQ-001803,LOC-10,SVC-01,Routine,37.9,2025-11-04,218,True,1,0,11,0,45,95,0
REQ-001804,LOC-06,SVC-01,Routine,36.5,2025-11-04,185,True,1,0,11,0,45,95,0
REQ-001805,LOC-01,SVC-04,Routine,35.9,2025-11-04,168,True,1,0,11,0,45,95,0
REQ-001806,LOC-07,SVC-01,Routine,16.0,2025-11-04,185,True,1,0,11,0,45,95,0
REQ-001807,LOC-06,SVC-07,Routine,16.9,2025-11-04,185,True,1,0,11,0,45,95,0
REQ-001808,LOC-08,SVC-05,Urgent,59.0,2025-11-04,31,False,1,0,11,0,45,95,1
REQ-001809,LOC-07,SVC-06,Routine,14.5,2025-11-04,185,True,1,0,11,0,45,95,0
REQ-001810,LOC-07,SVC-06,Routine,21.5,2025-11-04,185,True,1,0,11,0,45,95,0
REQ-001811,LOC-10,SVC-04,Routine,73.7,2025-11-04,218,True,1,0,11,0,45,95,0
REQ-001812,LOC-01,SVC-07,Priority,56.8,2025-11-04,72,True,1,0,11,0,45,95,0
REQ-001814,LOC-05,SVC-08,Routine,42.3,2025-11-04,168,True,1,0,11,0,45,95,0
REQ-001815,LOC-02,SVC-07,Urgent,89.3,2025-11-04,24,False,1,0,11,0,45,95,1
REQ-001816,LOC-06,SVC-01,Routine,3.0,2025-11-04,185,True,1,0,11,0,45,95,0
REQ-001817,LOC-04,SVC-01,Routine,36.0,2025-11-04,168,True,1,0,11,0,45,95,0
REQ-001818,LOC-04,SVC-01,Routine,16.4,2025-11-04,168,True,1,0,11,0,45,95,0
REQ-001819,LOC-06,SVC-07,Priority,66.3,2025-11-04,79,False,1,0,11,0,45,95,1
REQ-001820,LOC-01,SVC-02,Routine,5.2,2025-11-05,168,True,2,0,11,0,45,96,0
REQ-001821,LOC-09,SVC-06,Priority,88.0,2025-11-05,94,True,2,0,11,0,45,96,0
REQ-001822,LOC-07,SVC-04,Priority,23.6,2025-11-05,79,True,2,0,11,0,45,96,0
REQ-001823,LOC-05,SVC-04,Routine,61.1,2025-11-05,168,True,2,0,11,0,45,96,0
REQ-001824,LOC-04,SVC-01,Urgent,88.6,2025-11-05,24,True,2,0,11,0,45,96,0
REQ-001825,LOC-04,SVC-05,Routine,22.7,2025-11-05,168,True,2,0,11,0,45,96,0
REQ-001827,LOC-06,SVC-01,Routine,25.4,2025-11-05,185,True,2,0,11,0,45,96,0
REQ-001830,LOC-05,SVC-04,Routine,67.6,2025-11-05,168,True,2,0,11,0,45,96,0
REQ-001833,LOC-07,SVC-06,Priority,28.1,2025-11-05,79,True,2,0,11,0,45,96,0
REQ-001836,LOC-05,SVC-02,Routine,43.3,2025-11-06,168,True,3,0,11,0,45,97,0
REQ-001837,LOC-01,SVC-05,Urgent,36.4,2025-11-06,24,True,3,0,11,0,45,97,0
REQ-001838,LOC-09,SVC-05,Routine,48.6,2025-11-06,218,True,3,0,11,0,45,97,0
REQ-001839,LOC-04,SVC-06,Routine,10.9,2025-11-06,168,True,3,0,11,0,45,97,0
REQ-001840,LOC-03,SVC-04,Priority,35.3,2025-11-06,72,True,3,0,11,0,45,97,0
REQ-001841,LOC-01,SVC-08,Routine,57.5,2025-11-06,168,True,3,0,11,0,45,97,0
REQ-001842,LOC-03,SVC-04,Routine,36.6,2025-11-06,168,True,3,0,11,0,45,97,0
REQ-001843,LOC-01,SVC-01,Urgent,86.5,2025-11-06,24,True,3,0,11,0,45,97,0
REQ-001844,LOC-02,SVC-09,Priority,34.9,2025-11-06,72,True,3,0,11,0,45,97,0
REQ-001846,LOC-04,SVC-03,Routine,10.5,2025-11-06,168,True,3,0,11,0,45,97,0
REQ-001847,LOC-06,SVC-07,Routine,66.5,2025-11-06,185,True,3,0,11,0,45,97,0
REQ-001849,LOC-02,SVC-07,Urgent,67.8,2025-11-06,24,False,3,0,11,0,45,97,1
REQ-001850,LOC-01,SVC-06,Priority,42.7,2025-11-06,72,True,3,0,11,0,45,97,0
REQ-001852,LOC-03,SVC-06,Routine,14.2,2025-11-06,168,True,3,0,11,0,45,97,0
REQ-001853,LOC-06,SVC-01,Emergency,34.9,2025-11-06,4,False,3,0,11,0,45,97,1
REQ-001854,LOC-04,SVC-03,Routine,17.5,2025-11-06,168,True,3,0,11,0,45,97,0
REQ-001855,LOC-04,SVC-03,Routine,25.1,2025-11-06,168,True,3,0,11,0,45,97,0
REQ-001856,LOC-07,SVC-03,Routine,39.2,2025-11-06,185,True,3,0,11,0,45,97,0
REQ-001857,LOC-09,SVC-01,Routine,38.1,2025-11-07,218,True,4,0,11,0,45,98,0
REQ-001859,LOC-04,SVC-01,Routine,12.7,2025-11-07,168,True,4,0,11,0,45,98,0
REQ-001860,LOC-06,SVC-02,Routine,46.6,2025-11-07,185,True,4,0,11,0,45,98,0
REQ-001861,LOC-04,SVC-02,Urgent,86.1,2025-11-07,24,True,4,0,11,0,45,98,0
REQ-001862,LOC-09,SVC-07,Routine,2.7,2025-11-07,218,True,4,0,11,0,45,98,0
REQ-001863,LOC-04,SVC-06,Priority,21.4,2025-11-07,72,True,4,0,11,0,45,98,0
REQ-001864,LOC-01,SVC-02,Priority,92.1,2025-11-07,72,True,4,0,11,0,45,98,0
REQ-001865,LOC-08,SVC-01,Priority,14.7,2025-11-07,94,True,4,0,11,0,45,98,0
REQ-001867,LOC-09,SVC-01,Priority,38.1,2025-11-07,94,True,4,0,11,0,45,98,0
REQ-001868,LOC-10,SVC-01,Routine,48.7,2025-11-07,218,True,4,0,11,0,45,98,0
REQ-001869,LOC-07,SVC-03,Priority,14.1,2025-11-07,79,True,4,0,11,0,45,98,0
REQ-001870,LOC-08,SVC-04,Routine,52.5,2025-11-07,218,True,4,0,11,0,45,98,0
REQ-001871,LOC-07,SVC-08,Routine,11.3,2025-11-07,185,True,4,0,11,0,45,98,0
REQ-001873,LOC-02,SVC-01,Urgent,71.2,2025-11-07,24,False,4,0,11,0,45,98,1
REQ-001874,LOC-03,SVC-05,Routine,16.1,2025-11-07,168,True,4,0,11,0,45,98,0
REQ-001875,LOC-09,SVC-07,Emergency,44.2,2025-11-07,5,False,4,0,11,0,45,98,1
REQ-001876,LOC-01,SVC-01,Priority,65.0,2025-11-07,72,True,4,0,11,0,45,98,0
REQ-001877,LOC-06,SVC-05,Priority,41.2,2025-11-07,79,True,4,0,11,0,45,98,0
REQ-001878,LOC-01,SVC-09,Routine,59.7,2025-11-07,168,True,4,0,11,0,45,98,0
REQ-001879,LOC-07,SVC-02,Routine,38.4,2025-11-07,185,True,4,0,11,0,45,98,0
REQ-001881,LOC-04,SVC-01,Routine,67.1,2025-11-08,168,True,5,1,11,0,45,99,0
REQ-001882,LOC-07,SVC-01,Urgent,71.4,2025-11-08,26,True,5,1,11,0,45,99,0
REQ-001883,LOC-08,SVC-04,Routine,24.3,2025-11-08,218,True,5,1,11,0,45,99,0
REQ-001885,LOC-06,SVC-04,Emergency,80.9,2025-11-08,4,False,5,1,11,0,45,99,1
REQ-001886,LOC-10,SVC-01,Routine,14.2,2025-11-08,218,True,5,1,11,0,45,99,0
REQ-001888,LOC-08,SVC-03,Routine,43.3,2025-11-09,218,True,6,1,11,0,45,100,0
REQ-001889,LOC-03,SVC-08,Routine,41.4,2025-11-09,168,True,6,1,11,0,45,100,0
REQ-001890,LOC-03,SVC-07,Routine,37.4,2025-11-09,168,True,6,1,11,0,45,100,0
REQ-001891,LOC-07,SVC-07,Routine,13.5,2025-11-09,185,True,6,1,11,0,45,100,0
REQ-001893,LOC-07,SVC-02,Routine,43.6,2025-11-09,185,True,6,1,11,0,45,100,0
REQ-001895,LOC-10,SVC-06,Routine,46.2,2025-11-10,218,True,0,0,11,0,46,101,0
REQ-001896,LOC-07,SVC-07,Priority,32.2,2025-11-10,79,True,0,0,11,0,46,101,0
REQ-001897,LOC-06,SVC-04,Routine,18.2,2025-11-10,185,True,0,0,11,0,46,101,0
REQ-001898,LOC-07,SVC-05,Urgent,33.6,2025-11-10,26,True,0,0,11,0,46,101,0
REQ-001900,LOC-03,SVC-01,Emergency,90.9,2025-11-10,4,False,0,0,11,0,46,101,1
REQ-001901,LOC-04,SVC-01,Priority,16.7,2025-11-10,72,True,0,0,11,0,46,101,0
REQ-001902,LOC-02,SVC-01,Routine,43.6,2025-11-10,168,True,0,0,11,0,46,101,0
REQ-001903,LOC-09,SVC-07,Priority,41.3,2025-11-10,94,True,0,0,11,0,46,101,0
REQ-001904,LOC-08,SVC-01,Routine,49.9,2025-11-10,218,True,0,0,11,0,46,101,0
REQ-001905,LOC-02,SVC-07,Urgent,48.8,2025-11-10,24,False,0,0,11,0,46,101,1
REQ-001906,LOC-02,SVC-01,Routine,11.9,2025-11-10,168,True,0,0,11,0,46,101,0
REQ-001907,LOC-05,SVC-04,Urgent,58.3,2025-11-10,24,True,0,0,11,0,46,101,0
REQ-001909,LOC-09,SVC-07,Routine,70.9,2025-11-10,218,True,0,0,11,0,46,101,0
REQ-001910,LOC-07,SVC-01,Routine,24.0,2025-11-10,185,True,0,0,11,0,46,101,0
REQ-001911,LOC-02,SVC-01,Priority,8.0,2025-11-10,72,True,0,0,11,0,46,101,0
REQ-001912,LOC-05,SVC-08,Emergency,86.2,2025-11-10,4,False,0,0,11,0,46,101,1
REQ-001913,LOC-08,SVC-01,Routine,36.3,2025-11-10,218,True,0,0,11,0,46,101,0
REQ-001914,LOC-09,SVC-01,Routine,16.0,2025-11-10,218,True,0,0,11,0,46,101,0
REQ-001915,LOC-10,SVC-08,Routine,17.4,2025-11-10,218,True,0,0,11,0,46,101,0
REQ-001916,LOC-03,SVC-01,Routine,65.7,2025-11-11,168,True,1,0,11,0,46,102,0
REQ-001917,LOC-10,SVC-01,Routine,46.8,2025-11-11,218,True,1,0,11,0,46,102,0
REQ-001918,LOC-04,SVC-01,Priority,42.6,2025-11-11,72,True,1,0,11,0,46,102,0
REQ-001919,LOC-07,SVC-01,Priority,35.0,2025-11-11,79,True,1,0,11,0,46,102,0
REQ-001920,LOC-10,SVC-07,Routine,17.1,2025-11-11,218,True,1,0,11,0,46,102,0
REQ-001921,LOC-03,SVC-02,Routine,8.3,2025-11-11,168,True,1,0,11,0,46,102,0
REQ-001922,LOC-04,SVC-02,Routine,58.3,2025-11-11,168,True,1,0,11,0,46,102,0
REQ-001923,LOC-02,SVC-06,Routine,43.7,2025-11-11,168,True,1,0,11,0,46,102,0
REQ-001924,LOC-05,SVC-02,Priority,32.5,2025-11-11,72,True,1,0,11,0,46,102,0
REQ-001925,LOC-09,SVC-05,Routine,19.1,2025-11-11,218,True,1,0,11,0,46,102,0
REQ-001927,LOC-07,SVC-05,Priority,47.6,2025-11-11,79,True,1,0,11,0,46,102,0
REQ-001928,LOC-09,SVC-02,Routine,77.3,2025-11-11,218,True,1,0,11,0,46,102,0
REQ-001929,LOC-04,SVC-06,Urgent,62.3,2025-11-11,24,False,1,0,11,0,46,102,1
REQ-001930,LOC-08,SVC-04,Routine,15.8,2025-11-11,218,True,1,0,11,0,46,102,0
REQ-001931,LOC-08,SVC-01,Urgent,44.3,2025-11-11,31,False,1,0,11,0,46,102,1
REQ-001932,LOC-10,SVC-09,Priority,12.6,2025-11-11,94,True,1,0,11,0,46,102,0
REQ-001933,LOC-03,SVC-03,Priority,21.5,2025-11-11,72,True,1,0,11,0,46,102,0
REQ-001934,LOC-05,SVC-01,Routine,43.2,2025-11-12,168,True,2,0,11,0,46,103,0
REQ-001935,LOC-04,SVC-02,Routine,15.0,2025-11-12,168,True,2,0,11,0,46,103,0
REQ-001936,LOC-01,SVC-04,Priority,34.5,2025-11-12,72,True,2,0,11,0,46,103,0
REQ-001937,LOC-01,SVC-05,Urgent,70.5,2025-11-12,24,True,2,0,11,0,46,103,0
REQ-001938,LOC-06,SVC-04,Routine,56.9,2025-11-12,185,True,2,0,11,0,46,103,0
REQ-001939,LOC-08,SVC-07,Routine,1.0,2025-11-12,218,True,2,0,11,0,46,103,0
REQ-001940,LOC-07,SVC-07,Routine,1.0,2025-11-12,185,True,2,0,11,0,46,103,0
REQ-001941,LOC-06,SVC-04,Priority,32.4,2025-11-12,79,True,2,0,11,0,46,103,0
REQ-001942,LOC-02,SVC-02,Routine,30.3,2025-11-12,168,True,2,0,11,0,46,103,0
REQ-001943,LOC-01,SVC-02,Urgent,29.5,2025-11-12,24,True,2,0,11,0,46,103,0
REQ-001944,LOC-03,SVC-06,Routine,20.3,2025-11-12,168,True,2,0,11,0,46,103,0
REQ-001945,LOC-08,SVC-02,Urgent,55.5,2025-11-12,31,True,2,0,11,0,46,103,0
REQ-001946,LOC-07,SVC-04,Priority,19.0,2025-11-12,79,True,2,0,11,0,46,103,0
REQ-001947,LOC-06,SVC-03,Routine,18.4,2025-11-12,185,True,2,0,11,0,46,103,0
REQ-001948,LOC-07,SVC-01,Routine,32.1,2025-11-12,185,True,2,0,11,0,46,103,0
REQ-001949,LOC-03,SVC-07,Routine,42.2,2025-11-12,168,True,2,0,11,0,46,103,0
REQ-001950,LOC-07,SVC-04,Priority,37.5,2025-11-12,79,True,2,0,11,0,46,103,0
REQ-001951,LOC-09,SVC-01,Emergency,86.0,2025-11-12,5,False,2,0,11,0,46,103,1
REQ-001952,LOC-09,SVC-01,Priority,11.5,2025-11-12,94,True,2,0,11,0,46,103,0
REQ-001953,LOC-05,SVC-02,Priority,54.8,2025-11-12,72,True,2,0,11,0,46,103,0
REQ-001954,LOC-01,SVC-03,Priority,15.7,2025-11-12,72,True,2,0,11,0,46,103,0
REQ-001955,LOC-10,SVC-03,Emergency,76.0,2025-11-12,5,False,2,0,11,0,46,103,1
REQ-001956,LOC-04,SVC-06,Urgent,48.0,2025-11-12,24,True,2,0,11,0,46,103,0
REQ-001957,LOC-10,SVC-03,Routine,36.3,2025-11-12,218,True,2,0,11,0,46,103,0
REQ-001958,LOC-06,SVC-06,Urgent,26.4,2025-11-12,26,False,2,0,11,0,46,103,1
REQ-001959,LOC-09,SVC-08,Priority,45.2,2025-11-12,94,True,2,0,11,0,46,103,0
REQ-001961,LOC-08,SVC-07,Routine,17.2,2025-11-12,218,True,2,0,11,0,46,103,0
REQ-001962,LOC-02,SVC-01,Priority,43.8,2025-11-12,72,True,2,0,11,0,46,103,0
REQ-001963,LOC-06,SVC-05,Routine,2.3,2025-11-13,185,True,3,0,11,0,46,104,0
REQ-001964,LOC-07,SVC-07,Emergency,88.2,2025-11-13,4,False,3,0,11,0,46,104,1
REQ-001965,LOC-07,SVC-02,Routine,20.8,2025-11-13,185,True,3,0,11,0,46,104,0
REQ-001966,LOC-05,SVC-05,Routine,31.9,2025-11-13,168,True,3,0,11,0,46,104,0
REQ-001968,LOC-05,SVC-05,Priority,28.2,2025-11-13,72,True,3,0,11,0,46,104,0
REQ-001969,LOC-02,SVC-05,Emergency,88.1,2025-11-13,4,False,3,0,11,0,46,104,1
REQ-001970,LOC-10,SVC-05,Routine,20.6,2025-11-13,218,True,3,0,11,0,46,104,0
REQ-001971,LOC-02,SVC-03,Urgent,76.7,2025-11-13,24,True,3,0,11,0,46,104,0
REQ-001972,LOC-06,SVC-06,Routine,26.2,2025-11-13,185,True,3,0,11,0,46,104,0
REQ-001973,LOC-07,SVC-02,Routine,17.9,2025-11-13,185,True,3,0,11,0,46,104,0
REQ-001974,LOC-02,SVC-01,Urgent,15.5,2025-11-13,24,True,3,0,11,0,46,104,0
REQ-001976,LOC-03,SVC-06,Priority,36.6,2025-11-13,72,True,3,0,11,0,46,104,0
REQ-001977,LOC-08,SVC-02,Priority,35.9,2025-11-13,94,True,3,0,11,0,46,104,0
REQ-001980,LOC-04,SVC-02,Urgent,84.1,2025-11-14,24,False,4,0,11,0,46,105,1
REQ-001981,LOC-03,SVC-04,Routine,38.7,2025-11-14,168,True,4,0,11,0,46,105,0
REQ-001982,LOC-10,SVC-03,Routine,35.0,2025-11-14,218,True,4,0,11,0,46,105,0
REQ-001983,LOC-04,SVC-01,Priority,86.4,2025-11-14,72,True,4,0,11,0,46,105,0
REQ-001984,LOC-01,SVC-07,Routine,39.5,2025-11-14,168,True,4,0,11,0,46,105,0
REQ-001985,LOC-05,SVC-07,Routine,39.3,2025-11-14,168,True,4,0,11,0,46,105,0
REQ-001986,LOC-06,SVC-02,Priority,65.1,2025-11-14,79,True,4,0,11,0,46,105,0
REQ-001987,LOC-08,SVC-03,Routine,13.2,2025-11-14,218,True,4,0,11,0,46,105,0
REQ-001988,LOC-05,SVC-05,Priority,33.8,2025-11-14,72,True,4,0,11,0,46,105,0
REQ-001990,LOC-02,SVC-05,Routine,25.6,2025-11-14,168,True,4,0,11,0,46,105,0
REQ-001991,LOC-03,SVC-04,Routine,45.4,2025-11-14,168,True,4,0,11,0,46,105,0
REQ-001992,LOC-10,SVC-01,Routine,20.1,2025-11-14,218,True,4,0,11,0,46,105,0
REQ-001993,LOC-03,SVC-04,Routine,40.3,2025-11-14,168,True,4,0,11,0,46,105,0
REQ-001994,LOC-09,SVC-02,Routine,45.6,2025-11-14,218,True,4,0,11,0,46,105,0
REQ-001995,LOC-06,SVC-03,Emergency,80.8,2025-11-14,4,False,4,0,11,0,46,105,1
REQ-001996,LOC-01,SVC-09,Priority,59.4,2025-11-14,72,True,4,0,11,0,46,105,0
REQ-001997,LOC-07,SVC-01,Priority,23.1,2025-11-14,79,True,4,0,11,0,46,105,0
REQ-001998,LOC-04,SVC-07,Priority,17.6,2025-11-14,72,True,4,0,11,0,46,105,0
REQ-001999,LOC-01,SVC-06,Priority,69.9,2025-11-14,72,True,4,0,11,0,46,105,0
REQ-002000,LOC-03,SVC-07,Urgent,89.2,2025-11-14,24,False,4,0,11,0,46,105,1
REQ-002001,LOC-01,SVC-03,Routine,8.4,2025-11-14,168,True,4,0,11,0,46,105,0
REQ-002003,LOC-07,SVC-04,Routine,61.9,2025-11-14,185,True,4,0,11,0,46,105,0
REQ-002004,LOC-03,SVC-08,Routine,56.2,2025-11-14,168,True,4,0,11,0,46,105,0
REQ-002005,LOC-04,SVC-03,Routine,11.5,2025-11-15,168,True,5,1,11,0,46,106,0
REQ-002006,LOC-04,SVC-05,Routine,36.3,2025-11-15,168,True,5,1,11,0,46,106,0
REQ-002007,LOC-04,SVC-01,Routine,12.5,2025-11-15,168,True,5,1,11,0,46,106,0
REQ-002008,LOC-07,SVC-04,Routine,17.1,2025-11-15,185,True,5,1,11,0,46,106,0
REQ-002009,LOC-07,SVC-04,Urgent,18.3,2025-11-15,26,True,5,1,11,0,46,106,0
REQ-002010,LOC-05,SVC-02,Priority,32.2,2025-11-15,72,True,5,1,11,0,46,106,0
REQ-002011,LOC-02,SVC-09,Priority,63.8,2025-11-15,72,True,5,1,11,0,46,106,0
REQ-002012,LOC-06,SVC-01,Urgent,27.1,2025-11-16,26,False,6,1,11,0,46,107,1
REQ-002013,LOC-06,SVC-05,Routine,6.3,2025-11-16,185,True,6,1,11,0,46,107,0
REQ-002014,LOC-09,SVC-06,Urgent,35.0,2025-11-16,31,True,6,1,11,0,46,107,0
REQ-002015,LOC-09,SVC-07,Emergency,88.4,2025-11-16,5,False,6,1,11,0,46,107,1
REQ-002016,LOC-03,SVC-01,Routine,19.0,2025-11-16,168,True,6,1,11,0,46,107,0
REQ-002017,LOC-07,SVC-05,Priority,88.9,2025-11-16,79,True,6,1,11,0,46,107,0
REQ-002018,LOC-08,SVC-09,Routine,15.4,2025-11-16,218,True,6,1,11,0,46,107,0
REQ-002019,LOC-06,SVC-06,Routine,15.3,2025-11-16,185,True,6,1,11,0,46,107,0
REQ-002020,LOC-07,SVC-04,Priority,96.2,2025-11-16,79,True,6,1,11,0,46,107,0
REQ-002021,LOC-07,SVC-06,Routine,6.3,2025-11-17,185,True,0,0,11,0,47,108,0
REQ-002022,LOC-01,SVC-08,Urgent,53.1,2025-11-17,24,True,0,0,11,0,47,108,0
REQ-002023,LOC-08,SVC-05,Priority,34.8,2025-11-17,94,True,0,0,11,0,47,108,0
REQ-002024,LOC-08,SVC-04,Priority,11.1,2025-11-17,94,True,0,0,11,0,47,108,0
REQ-002025,LOC-03,SVC-09,Priority,82.7,2025-11-17,72,True,0,0,11,0,47,108,0
REQ-002026,LOC-05,SVC-04,Routine,19.4,2025-11-17,168,True,0,0,11,0,47,108,0
REQ-002027,LOC-08,SVC-08,Routine,65.5,2025-11-17,218,True,0,0,11,0,47,108,0
REQ-002030,LOC-07,SVC-03,Routine,5.9,2025-11-17,185,True,0,0,11,0,47,108,0
REQ-002031,LOC-10,SVC-06,Priority,36.3,2025-11-17,94,True,0,0,11,0,47,108,0
REQ-002032,LOC-07,SVC-01,Routine,6.5,2025-11-17,185,True,0,0,11,0,47,108,0
REQ-002034,LOC-06,SVC-02,Priority,41.9,2025-11-17,79,True,0,0,11,0,47,108,0
REQ-002035,LOC-09,SVC-04,Urgent,31.7,2025-11-17,31,True,0,0,11,0,47,108,0
REQ-002036,LOC-06,SVC-04,Routine,8.7,2025-11-17,185,True,0,0,11,0,47,108,0
REQ-002038,LOC-03,SVC-02,Routine,9.3,2025-11-17,168,True,0,0,11,0,47,108,0
REQ-002039,LOC-10,SVC-01,Priority,24.8,2025-11-17,94,True,0,0,11,0,47,108,0
REQ-002040,LOC-10,SVC-03,Routine,36.3,2025-11-17,218,True,0,0,11,0,47,108,0
REQ-002041,LOC-06,SVC-08,Urgent,64.6,2025-11-17,26,False,0,0,11,0,47,108,1
REQ-002042,LOC-06,SVC-01,Routine,11.4,2025-11-17,185,True,0,0,11,0,47,108,0
REQ-002043,LOC-07,SVC-04,Priority,64.8,2025-11-17,79,True,0,0,11,0,47,108,0
REQ-002044,LOC-02,SVC-04,Routine,62.5,2025-11-17,168,True,0,0,11,0,47,108,0
REQ-002045,LOC-02,SVC-02,Routine,11.2,2025-11-17,168,True,0,0,11,0,47,108,0
REQ-002046,LOC-01,SVC-01,Routine,58.0,2025-11-17,168,True,0,0,11,0,47,108,0
REQ-002047,LOC-02,SVC-05,Urgent,49.0,2025-11-18,24,False,1,0,11,0,47,109,1
REQ-002048,LOC-08,SVC-07,Priority,47.0,2025-11-18,94,True,1,0,11,0,47,109,0
REQ-002049,LOC-07,SVC-08,Routine,7.0,2025-11-18,185,True,1,0,11,0,47,109,0
REQ-002050,LOC-07,SVC-02,Priority,41.7,2025-11-18,79,True,1,0,11,0,47,109,0
REQ-002051,LOC-01,SVC-01,Priority,58.3,2025-11-18,72,True,1,0,11,0,47,109,0
REQ-002052,LOC-05,SVC-05,Routine,41.0,2025-11-18,168,True,1,0,11,0,47,109,0
REQ-002053,LOC-10,SVC-05,Priority,13.3,2025-11-18,94,True,1,0,11,0,47,109,0
REQ-002054,LOC-05,SVC-01,Routine,63.4,2025-11-18,168,True,1,0,11,0,47,109,0
REQ-002055,LOC-08,SVC-07,Routine,39.1,2025-11-18,218,True,1,0,11,0,47,109,0
REQ-002056,LOC-04,SVC-07,Priority,62.7,2025-11-18,72,True,1,0,11,0,47,109,0
REQ-002057,LOC-07,SVC-01,Routine,38.8,2025-11-18,185,True,1,0,11,0,47,109,0
REQ-002058,LOC-01,SVC-06,Urgent,54.7,2025-11-18,24,False,1,0,11,0,47,109,1
REQ-002059,LOC-07,SVC-01,Routine,5.4,2025-11-18,185,True,1,0,11,0,47,109,0
REQ-002060,LOC-03,SVC-02,Priority,12.4,2025-11-18,72,True,1,0,11,0,47,109,0
REQ-002061,LOC-07,SVC-02,Routine,51.3,2025-11-18,185,True,1,0,11,0,47,109,0
REQ-002062,LOC-07,SVC-09,Priority,39.3,2025-11-18,79,True,1,0,11,0,47,109,0
REQ-002063,LOC-04,SVC-09,Routine,10.4,2025-11-18,168,True,1,0,11,0,47,109,0
REQ-002064,LOC-03,SVC-04,Routine,46.6,2025-11-18,168,True,1,0,11,0,47,109,0
REQ-002065,LOC-03,SVC-03,Priority,19.3,2025-11-18,72,True,1,0,11,0,47,109,0
REQ-002066,LOC-09,SVC-06,Priority,30.0,2025-11-18,94,True,1,0,11,0,47,109,0
REQ-002067,LOC-10,SVC-01,Priority,10.7,2025-11-18,94,True,1,0,11,0,47,109,0
REQ-002068,LOC-08,SVC-06,Routine,44.8,2025-11-18,218,True,1,0,11,0,47,109,0
REQ-002070,LOC-01,SVC-01,Emergency,36.3,2025-11-18,4,False,1,0,11,0,47,109,1
REQ-002071,LOC-06,SVC-05,Routine,8.0,2025-11-18,185,True,1,0,11,0,47,109,0
REQ-002072,LOC-07,SVC-06,Urgent,61.1,2025-11-19,26,True,2,0,11,0,47,110,0
REQ-002073,LOC-10,SVC-03,Routine,36.3,2025-11-19,218,True,2,0,11,0,47,110,0
REQ-002074,LOC-01,SVC-05,Routine,16.4,2025-11-19,168,True,2,0,11,0,47,110,0
REQ-002075,LOC-05,SVC-01,Priority,64.6,2025-11-19,72,True,2,0,11,0,47,110,0
REQ-002077,LOC-06,SVC-09,Urgent,63.2,2025-11-19,26,True,2,0,11,0,47,110,0
REQ-002078,LOC-07,SVC-09,Routine,17.3,2025-11-19,185,True,2,0,11,0,47,110,0
REQ-002079,LOC-06,SVC-02,Urgent,80.0,2025-11-19,26,True,2,0,11,0,47,110,0
REQ-002080,LOC-06,SVC-06,Urgent,94.5,2025-11-19,26,False,2,0,11,0,47,110,1
REQ-002081,LOC-09,SVC-01,Routine,18.4,2025-11-19,218,True,2,0,11,0,47,110,0
REQ-002082,LOC-08,SVC-03,Routine,36.3,2025-11-19,218,True,2,0,11,0,47,110,0
REQ-002083,LOC-09,SVC-05,Priority,62.4,2025-11-19,94,True,2,0,11,0,47,110,0
REQ-002085,LOC-04,SVC-02,Routine,15.9,2025-11-19,168,True,2,0,11,0,47,110,0
REQ-002086,LOC-09,SVC-03,Priority,36.7,2025-11-20,94,True,3,0,11,0,47,111,0
REQ-002087,LOC-04,SVC-06,Routine,8.8,2025-11-20,168,True,3,0,11,0,47,111,0
REQ-002088,LOC-08,SVC-02,Urgent,35.9,2025-11-20,31,True,3,0,11,0,47,111,0
REQ-002089,LOC-10,SVC-07,Priority,45.1,2025-11-20,94,True,3,0,11,0,47,111,0
REQ-002090,LOC-03,SVC-05,Urgent,40.8,2025-11-20,24,False,3,0,11,0,47,111,1
REQ-002091,LOC-08,SVC-02,Routine,31.1,2025-11-20,218,True,3,0,11,0,47,111,0
REQ-002092,LOC-09,SVC-02,Priority,66.6,2025-11-20,94,True,3,0,11,0,47,111,0
REQ-002094,LOC-09,SVC-03,Routine,4.7,2025-11-20,218,True,3,0,11,0,47,111,0
REQ-002095,LOC-09,SVC-02,Priority,10.6,2025-11-20,94,True,3,0,11,0,47,111,0
REQ-002096,LOC-01,SVC-09,Routine,1.0,2025-11-20,168,True,3,0,11,0,47,111,0
REQ-002097,LOC-07,SVC-02,Urgent,36.3,2025-11-20,26,True,3,0,11,0,47,111,0
REQ-002098,LOC-09,SVC-09,Priority,57.0,2025-11-20,94,True,3,0,11,0,47,111,0
REQ-002099,LOC-07,SVC-08,Priority,39.8,2025-11-20,79,True,3,0,11,0,47,111,0
REQ-002100,LOC-03,SVC-06,Routine,4.1,2025-11-20,168,True,3,0,11,0,47,111,0
REQ-002101,LOC-03,SVC-07,Routine,1.3,2025-11-20,168,True,3,0,11,0,47,111,0
REQ-002102,LOC-09,SVC-01,Priority,31.7,2025-11-20,94,True,3,0,11,0,47,111,0
REQ-002103,LOC-05,SVC-07,Priority,50.8,2025-11-20,72,True,3,0,11,0,47,111,0
REQ-002105,LOC-08,SVC-07,Priority,36.3,2025-11-20,94,True,3,0,11,0,47,111,0
