appointment_id,location_id,service_type_id,scheduled_date,travel_minutes,override_flag,urgency,complexity_score,cancelled_label,day_of_week,is_weekend,month,is_winter,week_of_year,day_index
APT-001753,LOC-07,SVC-02,2025-11-10,23,False,Routine,43.6,0,0,0,11,0,46,101
APT-001762,LOC-09,SVC-07,2025-11-12,3,False,Priority,41.3,0,2,0,11,0,46,103
APT-001773,LOC-10,SVC-08,2025-11-11,38,False,Routine,17.4,0,1,0,11,0,46,102
APT-001794,LOC-01,SVC-04,2025-11-12,10,False,Priority,34.5,0,2,0,11,0,46,103
APT-001806,LOC-07,SVC-01,2025-11-12,36,False,Routine,32.1,0,2,0,11,0,46,103
APT-001811,LOC-05,SVC-02,2025-11-13,23,False,Priority,54.8,0,3,0,11,0,46,104
APT-001816,LOC-06,SVC-06,2025-11-13,28,False,Urgent,26.4,0,3,0,11,0,46,104
APT-001827,LOC-02,SVC-03,2025-11-13,23,False,Urgent,76.7,0,3,0,11,0,46,104
APT-001835,LOC-04,SVC-02,2025-11-15,12,False,Urgent,84.1,0,5,1,11,0,46,106
APT-001837,LOC-10,SVC-03,2025-11-15,12,False,Routine,35.0,0,5,1,11,0,46,106
APT-001842,LOC-08,SVC-03,2025-11-15,43,False,Routine,13.2,0,5,1,11,0,46,106
APT-001858,LOC-07,SVC-04,2025-11-17,4,False,Routine,61.9,0,0,0,11,0,47,108
APT-001859,LOC-03,SVC-08,2025-11-14,30,False,Routine,56.2,0,4,0,11,0,46,105
APT-001889,LOC-06,SVC-04,2025-11-18,45,False,Routine,8.7,0,1,0,11,0,47,109
APT-001895,LOC-07,SVC-04,2025-11-17,16,False,Priority,64.8,0,0,0,11,0,47,108
APT-001896,LOC-02,SVC-04,2025-11-18,16,False,Routine,62.5,0,1,0,11,0,47,109
APT-001905,LOC-10,SVC-05,2025-11-18,29,False,Priority,13.3,0,1,0,11,0,47,109
APT-001926,LOC-05,SVC-01,2025-11-20,24,False,Priority,64.6,0,3,0,11,0,47,111
APT-001935,LOC-09,SVC-03,2025-11-21,39,False,Priority,36.7,0,4,0,11,0,47,112
APT-001958,LOC-05,SVC-02,2025-11-21,7,False,Routine,17.9,0,4,0,11,0,47,112
APT-001981,LOC-01,SVC-06,2025-11-22,7,False,Routine,7.5,0,5,1,11,0,47,113
APT-001989,LOC-03,SVC-04,2025-11-23,11,False,Priority,17.2,0,6,1,11,0,47,114
APT-002010,LOC-02,SVC-01,2025-11-25,30,False,Routine,61.0,0,1,0,11,0,48,116
APT-002018,LOC-06,SVC-06,2025-11-25,26,False,Emergency,30.6,0,1,0,11,0,48,116
APT-002019,LOC-08,SVC-01,2025-11-27,22,False,Routine,43.9,0,3,0,11,0,48,118
APT-002024,LOC-10,SVC-07,2025-11-25,49,False,Routine,48.6,0,1,0,11,0,48,116
APT-002036,LOC-10,SVC-01,2025-11-26,56,False,Routine,14.1,0,2,0,11,0,48,117
APT-002056,LOC-10,SVC-07,2025-11-28,29,False,Routine,38.4,1,4,0,11,0,48,119
APT-002057,LOC-06,SVC-02,2025-11-28,18,False,Priority,56.1,1,4,0,11,0,48,119
APT-002061,LOC-08,SVC-05,2025-11-28,21,True,Priority,23.8,1,4,0,11,0,48,119
APT-002072,LOC-01,SVC-09,2025-12-02,50,False,Routine,56.4,1,1,0,12,0,49,123
APT-002087,LOC-10,SVC-08,2025-11-30,32,False,Priority,59.3,1,6,1,11,0,48,121
APT-002090,LOC-07,SVC-03,2025-11-30,54,False,Priority,19.6,1,6,1,11,0,48,121
APT-002093,LOC-07,SVC-03,2025-11-29,4,False,Routine,54.8,1,5,1,11,0,48,120
APT-002097,LOC-05,SVC-02,2025-11-29,8,False,Priority,50.7,1,5,1,11,0,48,120
APT-002098,LOC-10,SVC-01,2025-11-29,32,False,Routine,36.3,1,5,1,11,0,48,120
APT-002100,LOC-01,SVC-01,2025-11-30,33,False,Routine,40.5,1,6,1,11,0,48,121
APT-002103,LOC-02,SVC-06,2025-11-29,3,False,Routine,38.6,1,5,1,11,0,48,120
APT-002106,LOC-08,SVC-02,2025-11-30,34,False,Priority,86.4,1,6,1,11,0,48,121
APT-002109,LOC-08,SVC-02,2025-11-29,52,False,Priority,19.8,1,5,1,11,0,48,120
APT-002110,LOC-04,SVC-07,2025-12-01,22,False,Routine,58.7,1,0,0,12,0,49,122
APT-002114,LOC-01,SVC-02,2025-12-01,29,False,Routine,24.9,1,0,0,12,0,49,122
APT-002115,LOC-09,SVC-03,2025-12-02,28,False,Priority,68.2,1,1,0,12,0,49,123
APT-002118,LOC-02,SVC-01,2025-12-02,3,False,Priority,66.2,1,1,0,12,0,49,123
APT-002125,LOC-06,SVC-09,2025-12-01,12,False,Routine,17.8,1,0,0,12,0,49,122
APT-002126,LOC-07,SVC-01,2025-12-02,50,False,Routine,13.8,1,1,0,12,0,49,123
APT-002128,LOC-05,SVC-01,2025-12-04,27,False,Routine,55.5,1,3,0,12,0,49,125
APT-002131,LOC-09,SVC-01,2025-12-01,39,False,Priority,63.9,1,0,0,12,0,49,122
APT-002134,LOC-05,SVC-06,2025-12-01,3,False,Urgent,63.6,1,0,0,12,0,49,122
APT-002135,LOC-07,SVC-06,2025-12-03,19,False,Routine,36.3,1,2,0,12,0,49,124
APT-002143,LOC-03,SVC-07,2025-12-04,46,False,Urgent,67.1,1,3,0,12,0,49,125
APT-002151,LOC-02,SVC-02,2025-12-02,42,False,Routine,14.3,1,1,0,12,0,49,123
APT-002160,LOC-01,SVC-01,2025-12-03,13,False,Routine,26.4,1,2,0,12,0,49,124
APT-002162,LOC-10,SVC-05,2025-12-04,49,False,Routine,20.8,1,3,0,12,0,49,125
APT-002164,LOC-04,SVC-02,2025-12-03,20,False,Priority,11.7,1,2,0,12,0,49,124
APT-002166,LOC-09,SVC-02,2025-12-04,12,False,Routine,37.4,1,3,0,12,0,49,125
APT-002167,LOC-02,SVC-07,2025-12-03,36,False,Routine,12.9,1,2,0,12,0,49,124
APT-002174,LOC-05,SVC-07,2025-12-03,16,False,Routine,12.5,1,2,0,12,0,49,124
APT-002179,LOC-03,SVC-07,2025-12-05,7,False,Routine,23.2,1,4,0,12,0,49,126
APT-002180,LOC-07,SVC-06,2025-12-06,22,False,Routine,12.4,1,5,1,12,0,49,127
APT-002184,LOC-10,SVC-06,2025-12-05,13,False,Routine,16.2,1,4,0,12,0,49,126
APT-002191,LOC-03,SVC-05,2025-12-04,43,False,Routine,12.6,1,3,0,12,0,49,125
APT-002196,LOC-08,SVC-07,2025-12-05,3,False,Routine,12.2,1,4,0,12,0,49,126
APT-002197,LOC-01,SVC-05,2025-12-05,7,False,Routine,61.5,1,4,0,12,0,49,126
APT-002198,LOC-09,SVC-06,2025-12-04,17,False,Routine,1.0,1,3,0,12,0,49,125
APT-002202,LOC-07,SVC-01,2025-12-05,3,False,Routine,10.7,1,4,0,12,0,49,126
APT-002210,LOC-02,SVC-02,2025-12-05,39,False,Urgent,60.0,1,4,0,12,0,49,126
APT-002211,LOC-06,SVC-02,2025-12-07,59,False,Routine,22.0,1,6,1,12,0,49,128
APT-002214,LOC-09,SVC-08,2025-12-07,35,False,Routine,56.2,1,6,1,12,0,49,128
APT-002217,LOC-10,SVC-06,2025-12-05,74,False,Emergency,96.0,1,4,0,12,0,49,126
APT-002219,LOC-10,SVC-07,2025-12-05,5,False,Routine,42.0,1,4,0,12,0,49,126
APT-002222,LOC-01,SVC-01,2025-12-05,17,False,Routine,8.0,1,4,0,12,0,49,126
APT-002226,LOC-08,SVC-04,2025-12-06,18,False,Routine,10.0,1,5,1,12,0,49,127
APT-002228,LOC-03,SVC-03,2025-12-06,6,False,Priority,8.8,1,5,1,12,0,49,127
APT-002229,LOC-02,SVC-05,2025-12-05,18,False,Routine,40.4,1,4,0,12,0,49,126
APT-002230,LOC-04,SVC-04,2025-12-05,39,False,Priority,19.3,1,4,0,12,0,49,126
APT-002244,LOC-03,SVC-02,2025-12-07,17,False,Routine,9.8,1,6,1,12,0,49,128
APT-002245,LOC-02,SVC-05,2025-12-08,34,True,Routine,46.2,1,0,0,12,0,50,129
APT-002247,LOC-01,SVC-03,2025-12-08,4,False,Routine,38.3,1,0,0,12,0,50,129
APT-002248,LOC-10,SVC-03,2025-12-08,48,False,Priority,77.6,1,0,0,12,0,50,129
APT-002254,LOC-08,SVC-02,2025-12-08,3,False,Routine,18.4,1,0,0,12,0,50,129
APT-002257,LOC-10,SVC-02,2025-12-08,10,False,Routine,5.2,1,0,0,12,0,50,129
APT-002262,LOC-04,SVC-04,2025-12-09,24,False,Routine,23.6,1,1,0,12,0,50,130
APT-002269,LOC-01,SVC-05,2025-12-13,36,False,Priority,61.9,1,5,1,12,0,50,134
APT-002271,LOC-01,SVC-06,2025-12-09,27,False,Urgent,47.4,1,1,0,12,0,50,130
APT-002272,LOC-06,SVC-05,2025-12-08,23,False,Urgent,6.4,1,0,0,12,0,50,129
APT-002278,LOC-03,SVC-03,2025-12-10,22,False,Routine,64.7,1,2,0,12,0,50,131
APT-002280,LOC-01,SVC-03,2025-12-09,13,True,Routine,19.7,1,1,0,12,0,50,130
APT-002283,LOC-10,SVC-05,2025-12-12,3,True,Routine,23.0,1,4,0,12,0,50,133
APT-002285,LOC-02,SVC-05,2025-12-10,19,False,Priority,56.5,1,2,0,12,0,50,131
APT-002287,LOC-04,SVC-06,2025-12-09,21,False,Routine,40.1,1,1,0,12,0,50,130
APT-002292,LOC-09,SVC-04,2025-12-12,29,False,Routine,9.3,1,4,0,12,0,50,133
APT-002298,LOC-09,SVC-08,2025-12-11,27,False,Routine,38.5,1,3,0,12,0,50,132
APT-002307,LOC-03,SVC-01,2025-12-13,11,False,Routine,92.2,1,5,1,12,0,50,134
APT-002313,LOC-06,SVC-06,2025-12-12,38,False,Routine,8.2,1,4,0,12,0,50,133
APT-002315,LOC-10,SVC-09,2025-12-11,9,False,Priority,41.0,1,3,0,12,0,50,132
APT-002317,LOC-06,SVC-07,2025-12-12,11,False,Routine,13.1,1,4,0,12,0,50,133
APT-002318,LOC-07,SVC-02,2025-12-12,47,False,Routine,44.5,1,4,0,12,0,50,133
APT-002328,LOC-10,SVC-06,2025-12-13,37,False,Priority,33.4,1,5,1,12,0,50,134
APT-002330,LOC-04,SVC-07,2025-12-13,18,False,Routine,14.8,1,5,1,12,0,50,134
APT-002334,LOC-04,SVC-04,2025-12-15,10,False,Priority,22.0,1,0,0,12,0,51,136
APT-002337,LOC-02,SVC-01,2025-12-12,20,False,Priority,58.1,1,4,0,12,0,50,133
APT-002348,LOC-06,SVC-05,2025-12-15,41,False,Routine,7.7,1,0,0,12,0,51,136
APT-002349,LOC-06,SVC-02,2025-12-13,38,False,Urgent,62.6,1,5,1,12,0,50,134
APT-002366,LOC-10,SVC-02,2025-12-18,41,False,Routine,11.5,1,3,0,12,0,51,139
APT-002369,LOC-01,SVC-08,2025-12-17,28,True,Routine,72.9,1,2,0,12,0,51,138
APT-002370,LOC-04,SVC-01,2025-12-15,39,False,Routine,15.2,1,0,0,12,0,51,136
APT-002371,LOC-06,SVC-01,2025-12-16,61,False,Urgent,65.1,1,1,0,12,0,51,137
APT-002379,LOC-05,SVC-03,2025-12-16,3,False,Routine,9.7,1,1,0,12,0,51,137
APT-002382,LOC-07,SVC-03,2025-12-16,46,False,Priority,62.7,1,1,0,12,0,51,137
APT-002384,LOC-03,SVC-01,2025-12-15,30,False,Priority,43.2,1,0,0,12,0,51,136
APT-002393,LOC-09,SVC-02,2025-12-16,37,False,Emergency,40.9,1,1,0,12,0,51,137
APT-002400,LOC-02,SVC-02,2025-12-16,13,False,Urgent,20.1,1,1,0,12,0,51,137
APT-002403,LOC-03,SVC-03,2025-12-17,12,False,Routine,3.1,1,2,0,12,0,51,138
APT-002409,LOC-01,SVC-07,2025-12-17,16,False,Routine,62.1,1,2,0,12,0,51,138
APT-002414,LOC-06,SVC-01,2025-12-18,46,False,Routine,19.0,1,3,0,12,0,51,139
APT-002416,LOC-01,SVC-07,2025-12-18,18,False,Routine,18.5,1,3,0,12,0,51,139
APT-002424,LOC-01,SVC-05,2025-12-18,40,False,Routine,38.2,1,3,0,12,0,51,139
APT-002425,LOC-01,SVC-04,2025-12-20,18,False,Routine,64.2,1,5,1,12,0,51,141
APT-002426,LOC-04,SVC-02,2025-12-19,27,False,Priority,8.3,1,4,0,12,0,51,140
APT-002428,LOC-07,SVC-04,2025-12-18,36,False,Urgent,60.3,1,3,0,12,0,51,139
APT-002431,LOC-04,SVC-01,2025-12-19,3,False,Routine,54.2,1,4,0,12,0,51,140
APT-002434,LOC-02,SVC-04,2025-12-19,27,False,Priority,82.7,1,4,0,12,0,51,140
APT-002435,LOC-09,SVC-02,2025-12-19,36,False,Routine,14.6,1,4,0,12,0,51,140
APT-002440,LOC-05,SVC-07,2025-12-18,27,False,Routine,71.2,1,3,0,12,0,51,139
APT-002443,LOC-01,SVC-02,2025-12-20,34,False,Routine,39.2,1,5,1,12,0,51,141
APT-002446,LOC-09,SVC-06,2025-12-20,39,False,Priority,54.4,1,5,1,12,0,51,141
APT-002450,LOC-05,SVC-04,2025-12-19,3,False,Priority,39.8,1,4,0,12,0,51,140
APT-002455,LOC-04,SVC-02,2025-12-19,21,False,Routine,25.2,1,4,0,12,0,51,140
APT-002457,LOC-04,SVC-06,2025-12-21,22,False,Priority,34.1,1,6,1,12,0,51,142
APT-002461,LOC-03,SVC-06,2025-12-21,32,False,Routine,12.7,1,6,1,12,0,51,142
APT-002466,LOC-10,SVC-06,2025-12-20,12,False,Routine,13.0,1,5,1,12,0,51,141
APT-002467,LOC-03,SVC-01,2025-12-20,27,False,Routine,34.9,1,5,1,12,0,51,141
APT-002471,LOC-04,SVC-04,2025-12-23,20,False,Routine,11.1,1,1,0,12,0,52,144
APT-002473,LOC-08,SVC-02,2025-12-25,28,False,Routine,36.3,1,3,0,12,0,52,146
APT-002477,LOC-06,SVC-06,2025-12-22,50,False,Priority,55.7,1,0,0,12,0,52,143
APT-002481,LOC-02,SVC-06,2025-12-22,25,False,Routine,13.5,1,0,0,12,0,52,143
APT-002486,LOC-09,SVC-02,2025-12-22,33,False,Routine,21.5,1,0,0,12,0,52,143
APT-002487,LOC-02,SVC-09,2025-12-22,17,True,Priority,80.2,1,0,0,12,0,52,143
APT-002488,LOC-02,SVC-01,2025-12-22,27,False,Priority,65.5,1,0,0,12,0,52,143
APT-002489,LOC-05,SVC-06,2025-12-22,15,False,Urgent,78.3,1,0,0,12,0,52,143
APT-002507,LOC-03,SVC-02,2025-12-23,6,False,Routine,11.0,1,1,0,12,0,52,144
APT-002513,LOC-10,SVC-01,2025-12-24,38,False,Priority,19.0,1,2,0,12,0,52,145
APT-002516,LOC-06,SVC-06,2025-12-24,26,False,Urgent,50.3,1,2,0,12,0,52,145
APT-002521,LOC-05,SVC-02,2025-12-25,3,False,Routine,38.2,1,3,0,12,0,52,146
APT-002524,LOC-03,SVC-03,2025-12-25,28,False,Routine,19.3,1,3,0,12,0,52,146
APT-002525,LOC-07,SVC-01,2025-12-24,30,False,Emergency,66.1,1,2,0,12,0,52,145
APT-002528,LOC-10,SVC-01,2025-12-24,38,False,Routine,16.3,1,2,0,12,0,52,145
APT-002534,LOC-02,SVC-02,2025-12-24,29,False,Priority,94.7,1,2,0,12,0,52,145
APT-002538,LOC-03,SVC-02,2025-12-26,16,False,Routine,15.6,1,4,0,12,0,52,147
APT-002541,LOC-07,SVC-07,2025-12-26,45,False,Routine,37.4,1,4,0,12,0,52,147
APT-002547,LOC-06,SVC-07,2025-12-27,27,False,Routine,21.1,1,5,1,12,0,52,148
APT-002559,LOC-09,SVC-07,2025-12-27,36,False,Urgent,28.0,1,5,1,12,0,52,148
APT-002563,LOC-07,SVC-02,2025-12-28,22,False,Routine,10.0,1,6,1,12,0,52,149
APT-002567,LOC-01,SVC-07,2025-12-26,42,False,Routine,43.7,1,4,0,12,0,52,147
APT-002569,LOC-04,SVC-09,2025-12-26,17,False,Priority,71.2,1,4,0,12,0,52,147
APT-002570,LOC-03,SVC-02,2025-12-29,10,False,Routine,36.3,1,0,0,12,0,1,150
APT-002574,LOC-07,SVC-07,2025-12-26,36,False,Routine,19.6,1,4,0,12,0,52,147
APT-002576,LOC-10,SVC-06,2025-12-26,27,False,Priority,66.6,1,4,0,12,0,52,147
APT-002579,LOC-03,SVC-01,2025-12-27,15,False,Routine,12.9,1,5,1,12,0,52,148
APT-002581,LOC-01,SVC-05,2025-12-28,22,False,Routine,50.8,1,6,1,12,0,52,149
APT-002590,LOC-01,SVC-06,2025-12-29,35,False,Priority,63.2,1,0,0,12,0,1,150
APT-002591,LOC-09,SVC-01,2025-12-29,20,False,Routine,11.1,1,0,0,12,0,1,150
APT-002592,LOC-08,SVC-03,2025-12-30,50,False,Priority,41.8,1,1,0,12,0,1,151
APT-002594,LOC-08,SVC-05,2025-12-28,37,False,Routine,5.7,1,6,1,12,0,52,149
APT-002595,LOC-10,SVC-01,2025-12-29,23,False,Routine,70.3,1,0,0,12,0,1,150
APT-002597,LOC-08,SVC-02,2025-12-29,27,False,Priority,32.6,1,0,0,12,0,1,150
APT-002598,LOC-07,SVC-06,2025-12-29,3,False,Routine,17.4,1,0,0,12,0,1,150
APT-002602,LOC-01,SVC-01,2025-12-29,29,False,Priority,65.6,1,0,0,12,0,1,150
APT-002608,LOC-01,SVC-05,2025-12-30,20,False,Routine,34.5,1,1,0,12,0,1,151
APT-002620,LOC-08,SVC-05,2025-12-30,36,False,Priority,22.2,1,1,0,12,0,1,151
APT-002622,LOC-06,SVC-08,2025-12-30,5,False,Priority,7.6,1,1,0,12,0,1,151
APT-002624,LOC-07,SVC-02,2025-12-31,3,True,Routine,77.8,1,2,0,12,0,1,152
APT-002627,LOC-09,SVC-02,2025-12-30,29,False,Routine,41.4,1,1,0,12,0,1,151
APT-002628,LOC-02,SVC-04,2025-12-30,26,False,Priority,86.1,1,1,0,12,0,1,151
APT-002630,LOC-06,SVC-02,2025-12-31,30,False,Urgent,46.9,1,2,0,12,0,1,152
APT-002632,LOC-10,SVC-04,2025-12-31,48,False,Routine,88.9,1,2,0,12,0,1,152
APT-002638,LOC-08,SVC-01,2026-01-02,38,False,Urgent,84.7,1,4,0,1,0,1,154
APT-002642,LOC-02,SVC-03,2025-12-31,32,False,Urgent,87.3,1,2,0,12,0,1,152
APT-002650,LOC-06,SVC-02,2026-01-01,3,False,Priority,42.0,1,3,0,1,0,1,153
APT-002653,LOC-10,SVC-02,2026-01-01,19,False,Routine,24.5,1,3,0,1,0,1,153
APT-002654,LOC-06,SVC-05,2026-01-02,14,False,Routine,19.3,1,4,0,1,0,1,154
APT-002658,LOC-10,SVC-03,2026-01-01,9,False,Priority,66.7,1,3,0,1,0,1,153
APT-002659,LOC-08,SVC-02,2025-12-31,22,False,Emergency,35.6,1,2,0,12,0,1,152
APT-002662,LOC-01,SVC-07,2025-12-31,18,False,Routine,42.5,1,2,0,12,0,1,152
APT-002663,LOC-07,SVC-03,2026-01-01,35,False,Routine,21.5,1,3,0,1,0,1,153
APT-002664,LOC-06,SVC-07,2026-01-04,3,False,Routine,33.0,1,6,1,1,0,1,156
APT-002671,LOC-06,SVC-07,2026-01-02,29,False,Routine,13.0,1,4,0,1,0,1,154
APT-002674,LOC-05,SVC-08,2026-01-02,24,False,Routine,27.2,1,4,0,1,0,1,154
APT-002675,LOC-02,SVC-09,2026-01-02,16,False,Routine,15.8,1,4,0,1,0,1,154
APT-002677,LOC-01,SVC-02,2026-01-03,17,False,Priority,39.0,1,5,1,1,0,1,155
APT-002678,LOC-07,SVC-09,2026-01-02,26,False,Routine,19.7,1,4,0,1,0,1,154
APT-002680,LOC-03,SVC-05,2026-01-02,19,False,Routine,36.0,1,4,0,1,0,1,154
APT-002686,LOC-10,SVC-06,2026-01-03,4,False,Priority,87.9,1,5,1,1,0,1,155
APT-002688,LOC-09,SVC-05,2026-01-02,31,False,Routine,64.7,1,4,0,1,0,1,154
APT-002689,LOC-09,SVC-02,2026-01-02,32,False,Priority,19.6,1,4,0,1,0,1,154
APT-002691,LOC-08,SVC-04,2026-01-02,41,False,Emergency,40.4,1,4,0,1,0,1,154
APT-002692,LOC-06,SVC-02,2026-01-03,14,False,Urgent,36.3,1,5,1,1,0,1,155
APT-002693,LOC-03,SVC-02,2026-01-04,22,False,Routine,17.2,1,6,1,1,0,1,156
APT-002699,LOC-08,SVC-06,2026-01-03,27,False,Routine,37.0,1,5,1,1,0,1,155
APT-002703,LOC-08,SVC-03,2026-01-02,17,False,Routine,20.2,1,4,0,1,0,1,154
APT-002704,LOC-10,SVC-05,2026-01-05,43,False,Routine,8.0,1,0,0,1,0,2,157
APT-002707,LOC-04,SVC-02,2026-01-02,48,False,Urgent,36.5,1,4,0,1,0,1,154
APT-002708,LOC-03,SVC-06,2026-01-02,23,False,Priority,36.0,1,4,0,1,0,1,154
APT-002714,LOC-06,SVC-01,2026-01-05,51,False,Routine,71.1,1,0,0,1,0,2,157
APT-002721,LOC-07,SVC-01,2026-01-08,13,False,Routine,55.6,1,3,0,1,0,2,160
APT-002728,LOC-07,SVC-06,2026-01-05,40,True,Priority,99.0,1,0,0,1,0,2,157
APT-002729,LOC-05,SVC-01,2026-01-05,19,False,Routine,18.6,1,0,0,1,0,2,157
APT-002733,LOC-03,SVC-01,2026-01-05,34,False,Urgent,43.0,1,0,0,1,0,2,157
APT-002736,LOC-07,SVC-01,2026-01-06,19,False,Routine,19.2,1,1,0,1,0,2,158
APT-002743,LOC-08,SVC-03,2026-01-05,13,False,Routine,44.5,1,0,0,1,0,2,157
APT-002745,LOC-07,SVC-06,2026-01-07,38,False,Routine,36.3,1,2,0,1,0,2,159
APT-002746,LOC-01,SVC-01,2026-01-05,14,False,Urgent,83.1,1,0,0,1,0,2,157
APT-002749,LOC-02,SVC-01,2026-01-06,13,False,Routine,85.2,1,1,0,1,0,2,158
APT-002750,LOC-07,SVC-02,2026-01-06,9,False,Urgent,84.9,1,1,0,1,0,2,158
APT-002751,LOC-08,SVC-03,2026-01-06,17,False,Priority,10.0,1,1,0,1,0,2,158
APT-002757,LOC-09,SVC-06,2026-01-07,11,False,Routine,6.8,1,2,0,1,0,2,159
APT-002759,LOC-07,SVC-01,2026-01-07,14,False,Routine,35.9,1,2,0,1,0,2,159
APT-002774,LOC-10,SVC-05,2026-01-07,13,False,Routine,17.0,1,2,0,1,0,2,159
APT-002778,LOC-03,SVC-02,2026-01-07,14,False,Routine,18.6,1,2,0,1,0,2,159
APT-002781,LOC-09,SVC-06,2026-01-09,7,False,Routine,63.2,1,4,0,1,0,2,161
APT-002782,LOC-02,SVC-02,2026-01-09,3,False,Routine,54.2,1,4,0,1,0,2,161
APT-002783,LOC-08,SVC-04,2026-01-09,23,False,Routine,5.3,1,4,0,1,0,2,161
APT-002784,LOC-07,SVC-01,2026-01-08,34,False,Routine,44.7,1,3,0,1,0,2,160
APT-002789,LOC-01,SVC-06,2026-01-10,37,False,Routine,69.9,1,5,1,1,0,2,162
APT-002790,LOC-07,SVC-01,2026-01-08,3,False,Priority,8.6,1,3,0,1,0,2,160
APT-002792,LOC-03,SVC-05,2026-01-09,34,True,Routine,10.6,1,4,0,1,0,2,161
APT-002793,LOC-03,SVC-04,2026-01-08,12,False,Routine,9.8,1,3,0,1,0,2,160
APT-002794,LOC-06,SVC-06,2026-01-10,17,False,Routine,40.7,1,5,1,1,0,2,162
APT-002804,LOC-01,SVC-05,2026-01-08,16,False,Emergency,65.7,1,3,0,1,0,2,160
APT-002808,LOC-02,SVC-02,2026-01-09,18,False,Priority,30.9,1,4,0,1,0,2,161
APT-002810,LOC-06,SVC-02,2026-01-10,31,False,Routine,10.4,1,5,1,1,0,2,162
APT-002811,LOC-02,SVC-04,2026-01-10,18,False,Priority,65.3,1,5,1,1,0,2,162
APT-002813,LOC-07,SVC-02,2026-01-10,24,False,Routine,37.2,1,5,1,1,0,2,162
APT-002816,LOC-06,SVC-06,2026-01-09,26,False,Urgent,37.0,1,4,0,1,0,2,161
APT-002817,LOC-05,SVC-01,2026-01-10,31,False,Routine,27.9,1,5,1,1,0,2,162
APT-002823,LOC-03,SVC-02,2026-01-10,11,False,Priority,42.4,1,5,1,1,0,2,162
APT-002824,LOC-08,SVC-06,2026-01-12,3,False,Routine,34.5,1,0,0,1,0,3,164
APT-002827,LOC-06,SVC-07,2026-01-10,33,False,Routine,36.3,1,5,1,1,0,2,162
APT-002835,LOC-07,SVC-01,2026-01-11,25,False,Priority,59.1,1,6,1,1,0,2,163
APT-002837,LOC-04,SVC-07,2026-01-11,32,False,Routine,38.1,1,6,1,1,0,2,163
APT-002838,LOC-01,SVC-01,2026-01-12,24,False,Routine,34.5,1,0,0,1,0,3,164
APT-002840,LOC-09,SVC-05,2026-01-12,23,False,Routine,60.8,1,0,0,1,0,3,164
APT-002848,LOC-06,SVC-02,2026-01-13,28,True,Priority,61.1,1,1,0,1,0,3,165
APT-002851,LOC-07,SVC-01,2026-01-13,32,False,Routine,68.9,1,1,0,1,0,3,165
APT-002853,LOC-06,SVC-03,2026-01-13,43,False,Routine,35.0,1,1,0,1,0,3,165
APT-002855,LOC-05,SVC-03,2026-01-12,36,False,Routine,37.9,1,0,0,1,0,3,164
APT-002859,LOC-10,SVC-01,2026-01-12,3,False,Routine,63.3,1,0,0,1,0,3,164
APT-002862,LOC-08,SVC-04,2026-01-12,17,False,Routine,11.1,1,0,0,1,0,3,164
APT-002866,LOC-07,SVC-01,2026-01-14,52,False,Priority,12.5,1,2,0,1,0,3,166
APT-002867,LOC-06,SVC-06,2026-01-15,52,False,Priority,30.4,1,3,0,1,0,3,167
APT-002875,LOC-07,SVC-06,2026-01-13,44,False,Routine,4.4,1,1,0,1,0,3,165
APT-002877,LOC-07,SVC-07,2026-01-13,41,False,Routine,6.1,1,1,0,1,0,3,165
APT-002880,LOC-05,SVC-05,2026-01-14,32,False,Routine,36.3,1,2,0,1,0,3,166
APT-002881,LOC-10,SVC-03,2026-01-16,50,False,Routine,67.7,1,4,0,1,0,3,168
APT-002882,LOC-04,SVC-02,2026-01-14,17,False,Routine,10.5,1,2,0,1,0,3,166
APT-002883,LOC-02,SVC-04,2026-01-16,13,False,Routine,37.7,1,4,0,1,0,3,168
APT-002886,LOC-06,SVC-01,2026-01-16,5,False,Priority,73.5,1,4,0,1,0,3,168
APT-002889,LOC-08,SVC-01,2026-01-16,5,False,Routine,16.5,1,4,0,1,0,3,168
APT-002890,LOC-10,SVC-07,2026-01-14,34,False,Priority,7.8,1,2,0,1,0,3,166
APT-002896,LOC-09,SVC-06,2026-01-16,14,False,Routine,37.3,1,4,0,1,0,3,168
APT-002898,LOC-04,SVC-03,2026-01-15,23,True,Priority,76.6,1,3,0,1,0,3,167
APT-002902,LOC-06,SVC-04,2026-01-16,30,False,Routine,36.1,1,4,0,1,0,3,168
APT-002907,LOC-06,SVC-01,2026-01-15,43,False,Routine,36.3,1,3,0,1,0,3,167
APT-002913,LOC-09,SVC-03,2026-01-19,29,False,Routine,39.5,1,0,0,1,0,4,171
APT-002916,LOC-08,SVC-04,2026-01-16,37,False,Routine,4.9,1,4,0,1,0,3,168
APT-002920,LOC-07,SVC-04,2026-01-16,10,False,Priority,63.0,1,4,0,1,0,3,168
APT-002921,LOC-08,SVC-09,2026-01-15,32,False,Routine,6.8,1,3,0,1,0,3,167
APT-002928,LOC-06,SVC-02,2026-01-16,41,False,Priority,33.8,1,4,0,1,0,3,168
APT-002930,LOC-07,SVC-08,2026-01-17,62,False,Routine,66.7,1,5,1,1,0,3,169
APT-002931,LOC-05,SVC-04,2026-01-18,43,False,Priority,35.2,1,6,1,1,0,3,170
APT-002935,LOC-09,SVC-07,2026-01-16,44,False,Priority,43.0,1,4,0,1,0,3,168
