request_id,location_id,service_type_id,urgency,requested_by,requested_channel,requested_date,complexity_score,complexity_tier,day_of_week,is_weekend,month,is_winter,week_of_year,day_index
REQ-001029,LOC-02,SVC-07,Priority,GP / Clinician,Phone,2025-09-21,64.5,High,6,1,9,0,38,51
REQ-001030,LOC-05,SVC-02,Routine,Client,Case Manager,2025-09-21,40.1,Medium,6,1,9,0,38,51
REQ-001031,LOC-02,SVC-02,Priority,Case Manager,Phone,2025-09-21,66.1,High,6,1,9,0,38,51
REQ-001032,LOC-01,SVC-03,Urgent,Case Manager,Phone,2025-09-22,18.5,Medium,0,0,9,0,39,52
REQ-001033,LOC-08,SVC-04,Routine,Client,Case Manager,2025-09-22,16.8,Low,0,0,9,0,39,52
REQ-001034,LOC-04,SVC-01,Urgent,Case Manager,Phone,2025-09-22,39.7,Medium,0,0,9,0,39,52
REQ-001035,LOC-09,SVC-09,Routine,Case Manager,Case Manager,2025-09-22,54.5,High,0,0,9,0,39,52
REQ-001036,LOC-05,SVC-01,Priority,Case Manager,Phone,2025-09-22,51.4,Medium,0,0,9,0,39,52
REQ-001037,LOC-08,SVC-04,Urgent,Client,Referral,2025-09-22,93.3,Critical,0,0,9,0,39,52
REQ-001038,LOC-07,SVC-07,Routine,Client,Case Manager,2025-09-22,36.4,Medium,0,0,9,0,39,52
REQ-001039,LOC-09,SVC-02,Urgent,GP / Clinician,Phone,2025-09-22,81.1,Critical,0,0,9,0,39,52
REQ-001040,LOC-01,SVC-02,Priority,Client,Phone,2025-09-22,42.1,Medium,0,0,9,0,39,52
REQ-001041,LOC-07,SVC-09,Routine,Family Member,Case Manager,2025-09-22,60.7,High,0,0,9,0,39,52
REQ-001042,LOC-07,SVC-01,Routine,Client,Referral,2025-09-22,16.6,Low,0,0,9,0,39,52
REQ-001043,LOC-04,SVC-01,Urgent,GP / Clinician,Referral,2025-09-22,65.4,High,0,0,9,0,39,52
REQ-001044,LOC-01,SVC-02,Routine,Case Manager,Phone,2025-09-22,48.5,Medium,0,0,9,0,39,52
REQ-001045,LOC-10,SVC-09,Priority,Family Member,Case Manager,2025-09-22,30.3,Medium,0,0,9,0,39,52
REQ-001046,LOC-02,SVC-05,Priority,Family Member,Portal,2025-09-22,43.8,Medium,0,0,9,0,39,52
REQ-001047,LOC-06,SVC-06,Routine,Client,Portal,2025-09-22,8.4,Low,0,0,9,0,39,52
REQ-001048,LOC-07,SVC-06,Priority,Client,Phone,2025-09-22,35.2,Medium,0,0,9,0,39,52
REQ-001049,LOC-01,SVC-05,Priority,Case Manager,Phone,2025-09-22,9.4,Low,0,0,9,0,39,52
REQ-001051,LOC-07,SVC-01,Routine,Client,Phone,2025-09-23,22.9,Low,1,0,9,0,39,53
REQ-001052,LOC-07,SVC-01,Emergency,Case Manager,Phone,2025-09-23,96.7,Critical,1,0,9,0,39,53
REQ-001053,LOC-06,SVC-08,Routine,Family Member,Phone,2025-09-23,40.2,Medium,1,0,9,0,39,53
REQ-001054,LOC-08,SVC-07,Urgent,Client,Referral,2025-09-23,32.7,Medium,1,0,9,0,39,53
REQ-001055,LOC-01,SVC-07,Routine,Case Manager,Phone,2025-09-23,17.5,Low,1,0,9,0,39,53
REQ-001056,LOC-01,SVC-02,Urgent,Client,Phone,2025-09-23,63.4,High,1,0,9,0,39,53
REQ-001057,LOC-03,SVC-02,Routine,Family Member,Phone,2025-09-23,12.9,Low,1,0,9,0,39,53
REQ-001058,LOC-08,SVC-05,Emergency,Case Manager,Phone,2025-09-23,65.8,High,1,0,9,0,39,53
REQ-001059,LOC-02,SVC-06,Priority,Client,Referral,2025-09-23,28.8,Medium,1,0,9,0,39,53
REQ-001060,LOC-08,SVC-02,Routine,Client,Portal,2025-09-23,14.3,Low,1,0,9,0,39,53
REQ-001061,LOC-04,SVC-07,Priority,Client,Phone,2025-09-23,88.0,Critical,1,0,9,0,39,53
REQ-001062,LOC-01,SVC-07,Priority,GP / Clinician,Case Manager,2025-09-23,65.9,High,1,0,9,0,39,53
REQ-001064,LOC-04,SVC-05,Routine,Client,Portal,2025-09-23,20.3,Low,1,0,9,0,39,53
REQ-001065,LOC-01,SVC-01,Routine,Family Member,Portal,2025-09-23,19.0,Low,1,0,9,0,39,53
REQ-001066,LOC-01,SVC-04,Routine,Family Member,Phone,2025-09-23,14.2,Low,1,0,9,0,39,53
REQ-001067,LOC-07,SVC-03,Routine,Client,Phone,2025-09-23,11.4,Low,1,0,9,0,39,53
REQ-001068,LOC-06,SVC-09,Routine,Case Manager,Phone,2025-09-23,33.0,Medium,1,0,9,0,39,53
REQ-001069,LOC-01,SVC-02,Priority,Family Member,Phone,2025-09-23,43.2,Medium,1,0,9,0,39,53
REQ-001070,LOC-08,SVC-01,Urgent,Client,Portal,2025-09-23,17.3,Low,1,0,9,0,39,53
REQ-001071,LOC-04,SVC-02,Priority,Case Manager,Phone,2025-09-23,83.7,Critical,1,0,9,0,39,53
REQ-001073,LOC-06,SVC-01,Routine,Case Manager,Portal,2025-09-23,24.9,Low,1,0,9,0,39,53
REQ-001074,LOC-02,SVC-06,Routine,Family Member,Case Manager,2025-09-23,61.3,High,1,0,9,0,39,53
REQ-001075,LOC-07,SVC-01,Routine,Family Member,Phone,2025-09-24,62.8,High,2,0,9,0,39,54
REQ-001078,LOC-03,SVC-01,Routine,Family Member,Portal,2025-09-24,16.6,Low,2,0,9,0,39,54
REQ-001079,LOC-07,SVC-02,Priority,Family Member,Phone,2025-09-24,38.0,Medium,2,0,9,0,39,54
REQ-001081,LOC-10,SVC-01,Priority,Client,Case Manager,2025-09-24,23.4,Low,2,0,9,0,39,54
REQ-001082,LOC-06,SVC-05,Routine,Family Member,Portal,2025-09-24,36.6,Medium,2,0,9,0,39,54
REQ-001083,LOC-03,SVC-03,Priority,GP / Clinician,Referral,2025-09-24,44.6,Medium,2,0,9,0,39,54
REQ-001085,LOC-10,SVC-01,Urgent,Case Manager,Referral,2025-09-24,84.8,Critical,2,0,9,0,39,54
REQ-001086,LOC-01,SVC-05,Routine,Client,Phone,2025-09-24,22.8,Low,2,0,9,0,39,54
REQ-001087,LOC-09,SVC-01,Emergency,GP / Clinician,Phone,2025-09-24,87.9,Critical,2,0,9,0,39,54
REQ-001088,LOC-02,SVC-06,Priority,Family Member,Phone,2025-09-24,70.6,High,2,0,9,0,39,54
REQ-001089,LOC-08,SVC-02,Urgent,Case Manager,Referral,2025-09-24,49.1,Medium,2,0,9,0,39,54
REQ-001091,LOC-06,SVC-01,Priority,Case Manager,Referral,2025-09-24,61.5,High,2,0,9,0,39,54
REQ-001093,LOC-04,SVC-02,Routine,Client,Phone,2025-09-24,24.7,Low,2,0,9,0,39,54
REQ-001094,LOC-10,SVC-02,Emergency,Case Manager,Phone,2025-09-24,91.1,Critical,2,0,9,0,39,54
REQ-001095,LOC-10,SVC-05,Urgent,Case Manager,Phone,2025-09-25,74.6,High,3,0,9,0,39,55
REQ-001096,LOC-06,SVC-02,Priority,Family Member,Phone,2025-09-25,48.7,High,3,0,9,0,39,55
REQ-001097,LOC-07,SVC-01,Routine,GP / Clinician,Referral,2025-09-25,59.6,High,3,0,9,0,39,55
REQ-001098,LOC-07,SVC-05,Routine,Family Member,Phone,2025-09-25,7.2,Low,3,0,9,0,39,55
REQ-001099,LOC-06,SVC-05,Priority,Client,Phone,2025-09-25,57.4,High,3,0,9,0,39,55
REQ-001100,LOC-09,SVC-01,Emergency,Family Member,Referral,2025-09-25,64.0,High,3,0,9,0,39,55
REQ-001101,LOC-01,SVC-05,Priority,Family Member,Portal,2025-09-25,36.3,Medium,3,0,9,0,39,55
REQ-001102,LOC-07,SVC-03,Routine,Client,Portal,2025-09-25,29.3,Low,3,0,9,0,39,55
REQ-001103,LOC-06,SVC-05,Priority,Case Manager,Referral,2025-09-25,88.9,Critical,3,0,9,0,39,55
REQ-001104,LOC-02,SVC-06,Urgent,Client,Portal,2025-09-25,50.6,High,3,0,9,0,39,55
REQ-001105,LOC-01,SVC-07,Routine,Client,Portal,2025-09-25,9.7,Low,3,0,9,0,39,55
REQ-001106,LOC-05,SVC-01,Priority,Family Member,Referral,2025-09-25,58.3,High,3,0,9,0,39,55
REQ-001107,LOC-04,SVC-07,Routine,GP / Clinician,Phone,2025-09-25,77.7,Critical,3,0,9,0,39,55
REQ-001108,LOC-09,SVC-02,Routine,Client,Portal,2025-09-25,22.4,Low,3,0,9,0,39,55
REQ-001110,LOC-07,SVC-09,Urgent,Family Member,Phone,2025-09-25,39.1,Medium,3,0,9,0,39,55
REQ-001111,LOC-06,SVC-01,Routine,Client,Referral,2025-09-25,37.5,Medium,3,0,9,0,39,55
REQ-001112,LOC-03,SVC-01,Priority,Case Manager,Case Manager,2025-09-25,72.3,High,3,0,9,0,39,55
REQ-001113,LOC-02,SVC-07,Priority,Client,Portal,2025-09-26,33.8,Medium,4,0,9,0,39,56
REQ-001114,LOC-02,SVC-03,Routine,Client,Phone,2025-09-26,38.3,Medium,4,0,9,0,39,56
REQ-001116,LOC-05,SVC-05,Priority,Client,Phone,2025-09-26,38.1,Medium,4,0,9,0,39,56
REQ-001117,LOC-08,SVC-05,Routine,Client,Portal,2025-09-26,39.0,Medium,4,0,9,0,39,56
REQ-001118,LOC-10,SVC-05,Routine,Family Member,Phone,2025-09-26,12.4,Low,4,0,9,0,39,56
REQ-001119,LOC-01,SVC-01,Urgent,Client,Portal,2025-09-26,11.9,Low,4,0,9,0,39,56
REQ-001120,LOC-10,SVC-09,Priority,Client,Portal,2025-09-26,11.0,Low,4,0,9,0,39,56
REQ-001121,LOC-01,SVC-04,Routine,Family Member,Case Manager,2025-09-26,45.2,Medium,4,0,9,0,39,56
REQ-001123,LOC-09,SVC-01,Routine,Client,Portal,2025-09-26,27.2,Medium,4,0,9,0,39,56
REQ-001124,LOC-08,SVC-01,Priority,Client,Phone,2025-09-26,18.2,Low,4,0,9,0,39,56
REQ-001125,LOC-06,SVC-05,Routine,Family Member,Case Manager,2025-09-26,14.6,Low,4,0,9,0,39,56
REQ-001126,LOC-05,SVC-08,Routine,Client,Phone,2025-09-26,43.3,Medium,4,0,9,0,39,56
REQ-001127,LOC-10,SVC-09,Urgent,Case Manager,Case Manager,2025-09-26,89.6,Critical,4,0,9,0,39,56
REQ-001128,LOC-04,SVC-07,Priority,Case Manager,Phone,2025-09-26,57.2,High,4,0,9,0,39,56
REQ-001129,LOC-09,SVC-01,Routine,GP / Clinician,Referral,2025-09-26,48.2,Medium,4,0,9,0,39,56
REQ-001130,LOC-05,SVC-09,Priority,GP / Clinician,Phone,2025-09-26,75.8,High,4,0,9,0,39,56
REQ-001131,LOC-09,SVC-07,Routine,Case Manager,Phone,2025-09-27,33.3,Medium,5,1,9,0,39,57
REQ-001132,LOC-10,SVC-01,Urgent,Case Manager,Phone,2025-09-27,94.0,Critical,5,1,9,0,39,57
REQ-001135,LOC-02,SVC-04,Routine,Client,Referral,2025-09-27,34.5,Medium,5,1,9,0,39,57
REQ-001136,LOC-05,SVC-07,Routine,Family Member,Portal,2025-09-27,6.4,Low,5,1,9,0,39,57
REQ-001138,LOC-02,SVC-02,Routine,Client,Case Manager,2025-09-28,58.2,High,6,1,9,0,39,58
REQ-001139,LOC-02,SVC-07,Urgent,Case Manager,Referral,2025-09-28,95.0,Critical,6,1,9,0,39,58
REQ-001140,LOC-08,SVC-01,Routine,Family Member,Portal,2025-09-28,22.2,Low,6,1,9,0,39,58
REQ-001142,LOC-08,SVC-04,Routine,Family Member,Portal,2025-09-28,11.6,Low,6,1,9,0,39,58
REQ-001143,LOC-01,SVC-03,Priority,Client,Referral,2025-09-28,29.5,Medium,6,1,9,0,39,58
REQ-001145,LOC-03,SVC-03,Routine,Family Member,Phone,2025-09-28,26.1,Low,6,1,9,0,39,58
REQ-001147,LOC-03,SVC-05,Urgent,Family Member,Portal,2025-09-29,17.8,Low,0,0,9,0,40,59
REQ-001148,LOC-07,SVC-04,Routine,Case Manager,Phone,2025-09-29,16.7,Low,0,0,9,0,40,59
REQ-001149,LOC-05,SVC-03,Urgent,Family Member,Phone,2025-09-29,60.6,High,0,0,9,0,40,59
REQ-001150,LOC-08,SVC-04,Urgent,Family Member,Phone,2025-09-29,38.3,Medium,0,0,9,0,40,59
REQ-001151,LOC-05,SVC-05,Routine,Family Member,Case Manager,2025-09-29,35.4,Medium,0,0,9,0,40,59
REQ-001152,LOC-07,SVC-05,Routine,Family Member,Phone,2025-09-29,19.9,Low,0,0,9,0,40,59
REQ-001153,LOC-09,SVC-01,Priority,Client,Case Manager,2025-09-29,58.9,High,0,0,9,0,40,59
REQ-001154,LOC-02,SVC-09,Priority,Family Member,Phone,2025-09-29,62.2,High,0,0,9,0,40,59
REQ-001155,LOC-01,SVC-01,Urgent,Client,Phone,2025-09-29,59.0,High,0,0,9,0,40,59
REQ-001156,LOC-07,SVC-06,Priority,GP / Clinician,Phone,2025-09-29,62.1,High,0,0,9,0,40,59
REQ-001157,LOC-06,SVC-05,Urgent,Family Member,Referral,2025-09-29,61.7,High,0,0,9,0,40,59
REQ-001161,LOC-06,SVC-03,Priority,Client,Referral,2025-09-29,24.6,Low,0,0,9,0,40,59
REQ-001163,LOC-08,SVC-07,Routine,Client,Portal,2025-09-30,15.4,Low,1,0,9,0,40,60
REQ-001164,LOC-10,SVC-01,Priority,Case Manager,Portal,2025-09-30,74.6,High,1,0,9,0,40,60
REQ-001165,LOC-10,SVC-08,Routine,Client,Portal,2025-09-30,33.3,Medium,1,0,9,0,40,60
REQ-001167,LOC-08,SVC-05,Routine,Family Member,Referral,2025-09-30,23.3,Low,1,0,9,0,40,60
REQ-001168,LOC-09,SVC-01,Priority,GP / Clinician,Portal,2025-09-30,55.9,High,1,0,9,0,40,60
REQ-001169,LOC-08,SVC-06,Priority,Case Manager,Case Manager,2025-09-30,45.3,Medium,1,0,9,0,40,60
REQ-001170,LOC-07,SVC-05,Routine,Client,Phone,2025-09-30,19.1,Low,1,0,9,0,40,60
REQ-001171,LOC-06,SVC-04,Routine,Client,Portal,2025-09-30,35.3,Medium,1,0,9,0,40,60
REQ-001172,LOC-02,SVC-03,Priority,Case Manager,Referral,2025-09-30,63.2,High,1,0,9,0,40,60
REQ-001173,LOC-06,SVC-01,Routine,Case Manager,Phone,2025-09-30,15.1,Low,1,0,9,0,40,60
REQ-001174,LOC-05,SVC-09,Urgent,Client,Referral,2025-09-30,28.7,Medium,1,0,9,0,40,60
REQ-001175,LOC-06,SVC-04,Urgent,Client,Referral,2025-09-30,45.5,Medium,1,0,9,0,40,60
REQ-001176,LOC-01,SVC-05,Priority,Case Manager,Case Manager,2025-09-30,37.6,Medium,1,0,9,0,40,60
REQ-001177,LOC-08,SVC-02,Emergency,Family Member,Portal,2025-09-30,48.5,Medium,1,0,9,0,40,60
REQ-001178,LOC-04,SVC-03,Routine,Client,Phone,2025-09-30,15.2,Low,1,0,9,0,40,60
REQ-001179,LOC-10,SVC-04,Urgent,Client,Portal,2025-09-30,20.8,Low,1,0,9,0,40,60
REQ-001180,LOC-02,SVC-05,Urgent,Family Member,Phone,2025-09-30,66.2,High,1,0,9,0,40,60
REQ-001181,LOC-02,SVC-03,Urgent,Case Manager,Phone,2025-10-01,60.9,High,2,0,10,0,40,61
REQ-001182,LOC-08,SVC-01,Priority,Family Member,Portal,2025-10-01,14.3,Low,2,0,10,0,40,61
REQ-001183,LOC-03,SVC-08,Urgent,Case Manager,Phone,2025-10-01,26.4,Medium,2,0,10,0,40,61
REQ-001184,LOC-05,SVC-09,Routine,Family Member,Case Manager,2025-10-01,42.5,Medium,2,0,10,0,40,61
REQ-001186,LOC-08,SVC-06,Urgent,Case Manager,Phone,2025-10-01,66.9,High,2,0,10,0,40,61
REQ-001187,LOC-04,SVC-05,Routine,Case Manager,Case Manager,2025-10-01,32.9,Medium,2,0,10,0,40,61
REQ-001188,LOC-03,SVC-05,Emergency,Case Manager,Phone,2025-10-01,39.4,Medium,2,0,10,0,40,61
REQ-001189,LOC-04,SVC-08,Priority,Family Member,Portal,2025-10-01,8.0,Low,2,0,10,0,40,61
REQ-001190,LOC-05,SVC-02,Priority,Case Manager,Phone,2025-10-01,36.2,Medium,2,0,10,0,40,61
REQ-001191,LOC-09,SVC-02,Routine,Client,Portal,2025-10-01,11.5,Low,2,0,10,0,40,61
REQ-001192,LOC-08,SVC-07,Routine,Client,Referral,2025-10-01,24.3,Low,2,0,10,0,40,61
REQ-001194,LOC-09,SVC-01,Priority,Case Manager,Portal,2025-10-01,47.1,Medium,2,0,10,0,40,61
REQ-001195,LOC-10,SVC-05,Priority,Client,Portal,2025-10-01,11.7,Low,2,0,10,0,40,61
REQ-001196,LOC-02,SVC-08,Priority,Client,Portal,2025-10-01,17.1,Low,2,0,10,0,40,61
REQ-001198,LOC-09,SVC-09,Routine,GP / Clinician,Phone,2025-10-01,64.4,High,2,0,10,0,40,61
REQ-001199,LOC-09,SVC-02,Urgent,Client,Phone,2025-10-02,43.5,Medium,3,0,10,0,40,62
REQ-001200,LOC-06,SVC-05,Priority,GP / Clinician,Phone,2025-10-02,65.5,High,3,0,10,0,40,62
REQ-001201,LOC-06,SVC-01,Routine,Client,Portal,2025-10-02,12.7,Low,3,0,10,0,40,62
REQ-001202,LOC-02,SVC-07,Priority,Client,Referral,2025-10-02,40.9,Medium,3,0,10,0,40,62
REQ-001203,LOC-03,SVC-06,Routine,Client,Case Manager,2025-10-02,24.7,Low,3,0,10,0,40,62
REQ-001204,LOC-09,SVC-06,Urgent,Client,Portal,2025-10-02,16.1,Low,3,0,10,0,40,62
REQ-001205,LOC-09,SVC-03,Routine,Client,Case Manager,2025-10-02,42.8,Medium,3,0,10,0,40,62
REQ-001206,LOC-04,SVC-05,Urgent,Family Member,Case Manager,2025-10-02,16.4,Low,3,0,10,0,40,62
REQ-001207,LOC-04,SVC-08,Routine,Client,Referral,2025-10-02,45.6,Medium,3,0,10,0,40,62
REQ-001209,LOC-03,SVC-07,Routine,Client,Portal,2025-10-02,13.4,Low,3,0,10,0,40,62
REQ-001210,LOC-03,SVC-03,Routine,Family Member,Phone,2025-10-02,35.3,Medium,3,0,10,0,40,62
REQ-001211,LOC-04,SVC-07,Priority,Case Manager,Portal,2025-10-02,24.0,Low,3,0,10,0,40,62
REQ-001212,LOC-09,SVC-02,Routine,Client,Phone,2025-10-02,45.3,Medium,3,0,10,0,40,62
REQ-001213,LOC-05,SVC-06,Priority,Case Manager,Phone,2025-10-02,54.7,High,3,0,10,0,40,62
REQ-001214,LOC-08,SVC-04,Routine,Client,Case Manager,2025-10-02,37.7,Medium,3,0,10,0,40,62
REQ-001215,LOC-03,SVC-01,Routine,Client,Case Manager,2025-10-02,9.9,Low,3,0,10,0,40,62
REQ-001216,LOC-02,SVC-02,Emergency,Client,Phone,2025-10-02,17.0,Low,3,0,10,0,40,62
REQ-001217,LOC-06,SVC-09,Routine,Family Member,Phone,2025-10-02,7.3,Low,3,0,10,0,40,62
REQ-001218,LOC-05,SVC-07,Urgent,Case Manager,Referral,2025-10-02,34.2,Medium,3,0,10,0,40,62
REQ-001219,LOC-03,SVC-02,Routine,Client,Referral,2025-10-02,39.6,Medium,3,0,10,0,40,62
REQ-001220,LOC-10,SVC-09,Priority,Case Manager,Referral,2025-10-02,72.7,High,3,0,10,0,40,62
REQ-001222,LOC-06,SVC-08,Priority,Client,Phone,2025-10-03,68.8,High,4,0,10,0,40,63
REQ-001223,LOC-02,SVC-07,Urgent,Family Member,Portal,2025-10-03,92.9,Critical,4,0,10,0,40,63
REQ-001224,LOC-09,SVC-05,Routine,Client,Portal,2025-10-03,40.9,Medium,4,0,10,0,40,63
REQ-001225,LOC-10,SVC-08,Routine,Client,Portal,2025-10-03,19.2,Low,4,0,10,0,40,63
REQ-001226,LOC-02,SVC-03,Routine,Client,Referral,2025-10-03,13.3,Low,4,0,10,0,40,63
REQ-001227,LOC-06,SVC-02,Priority,Client,Phone,2025-10-03,68.9,High,4,0,10,0,40,63
REQ-001228,LOC-03,SVC-07,Priority,Client,Phone,2025-10-03,8.4,Low,4,0,10,0,40,63
REQ-001229,LOC-04,SVC-01,Routine,Case Manager,Referral,2025-10-03,13.9,Low,4,0,10,0,40,63
REQ-001230,LOC-10,SVC-01,Routine,Client,Portal,2025-10-03,20.5,Low,4,0,10,0,40,63
REQ-001231,LOC-03,SVC-08,Routine,Family Member,Phone,2025-10-03,15.8,Low,4,0,10,0,40,63
REQ-001232,LOC-01,SVC-01,Priority,Client,Phone,2025-10-03,25.3,Medium,4,0,10,0,40,63
REQ-001233,LOC-07,SVC-05,Routine,Family Member,Portal,2025-10-03,25.6,Low,4,0,10,0,40,63
REQ-001235,LOC-02,SVC-07,Priority,Family Member,Case Manager,2025-10-03,34.0,Medium,4,0,10,0,40,63
REQ-001236,LOC-04,SVC-02,Routine,Family Member,Phone,2025-10-03,40.8,Medium,4,0,10,0,40,63
REQ-001237,LOC-04,SVC-04,Urgent,Family Member,Referral,2025-10-03,83.0,Critical,4,0,10,0,40,63
REQ-001238,LOC-03,SVC-06,Routine,Client,Portal,2025-10-03,18.2,Low,4,0,10,0,40,63
REQ-001239,LOC-06,SVC-03,Routine,Family Member,Phone,2025-10-03,15.2,Low,4,0,10,0,40,63
REQ-001240,LOC-04,SVC-02,Urgent,Client,Referral,2025-10-04,28.6,Medium,5,1,10,0,40,64
REQ-001241,LOC-05,SVC-07,Routine,GP / Clinician,Portal,2025-10-04,77.1,Critical,5,1,10,0,40,64
REQ-001242,LOC-09,SVC-08,Priority,GP / Clinician,Case Manager,2025-10-04,52.6,High,5,1,10,0,40,64
REQ-001243,LOC-02,SVC-07,Routine,Family Member,Phone,2025-10-04,10.0,Low,5,1,10,0,40,64
REQ-001244,LOC-02,SVC-04,Urgent,GP / Clinician,Referral,2025-10-04,81.5,Critical,5,1,10,0,40,64
REQ-001246,LOC-04,SVC-01,Priority,Client,Case Manager,2025-10-04,30.0,Medium,5,1,10,0,40,64
REQ-001247,LOC-10,SVC-08,Routine,Family Member,Portal,2025-10-04,15.6,Low,5,1,10,0,40,64
REQ-001249,LOC-08,SVC-01,Priority,Case Manager,Phone,2025-10-05,30.8,Medium,6,1,10,0,40,65
REQ-001250,LOC-06,SVC-06,Routine,Client,Portal,2025-10-05,17.6,Low,6,1,10,0,40,65
REQ-001252,LOC-06,SVC-01,Routine,Family Member,Portal,2025-10-05,27.3,Medium,6,1,10,0,40,65
REQ-001255,LOC-06,SVC-05,Priority,Family Member,Case Manager,2025-10-05,37.1,Medium,6,1,10,0,40,65
REQ-001257,LOC-04,SVC-09,Routine,Family Member,Referral,2025-10-05,13.6,Low,6,1,10,0,40,65
REQ-001258,LOC-09,SVC-08,Priority,GP / Clinician,Phone,2025-10-06,90.7,Critical,0,0,10,0,41,66
REQ-001259,LOC-10,SVC-03,Priority,Family Member,Phone,2025-10-06,37.1,Medium,0,0,10,0,41,66
REQ-001260,LOC-04,SVC-01,Priority,Client,Portal,2025-10-06,14.0,Low,0,0,10,0,41,66
REQ-001262,LOC-01,SVC-04,Routine,Family Member,Referral,2025-10-06,39.8,Medium,0,0,10,0,41,66
REQ-001263,LOC-10,SVC-01,Routine,Client,Portal,2025-10-06,17.2,Low,0,0,10,0,41,66
REQ-001264,LOC-03,SVC-08,Urgent,Client,Portal,2025-10-06,21.7,Low,0,0,10,0,41,66
REQ-001265,LOC-03,SVC-05,Priority,Case Manager,Portal,2025-10-06,30.3,Medium,0,0,10,0,41,66
REQ-001266,LOC-06,SVC-08,Routine,Client,Case Manager,2025-10-06,28.9,Medium,0,0,10,0,41,66
REQ-001267,LOC-07,SVC-05,Urgent,Client,Portal,2025-10-06,33.9,Medium,0,0,10,0,41,66
REQ-001268,LOC-05,SVC-03,Routine,Client,Case Manager,2025-10-06,19.5,Low,0,0,10,0,41,66
REQ-001269,LOC-08,SVC-08,Urgent,Case Manager,Phone,2025-10-06,27.7,Medium,0,0,10,0,41,66
REQ-001270,LOC-06,SVC-04,Routine,Client,Phone,2025-10-06,34.7,Medium,0,0,10,0,41,66
REQ-001271,LOC-03,SVC-04,Routine,Client,Referral,2025-10-06,40.4,Medium,0,0,10,0,41,66
REQ-001272,LOC-07,SVC-03,Priority,Family Member,Portal,2025-10-06,13.3,Low,0,0,10,0,41,66
REQ-001273,LOC-03,SVC-06,Routine,Family Member,Portal,2025-10-07,19.9,Low,1,0,10,0,41,67
REQ-001274,LOC-07,SVC-06,Priority,Client,Referral,2025-10-07,10.0,Low,1,0,10,0,41,67
REQ-001275,LOC-08,SVC-01,Routine,Case Manager,Phone,2025-10-07,42.6,Medium,1,0,10,0,41,67
REQ-001276,LOC-01,SVC-02,Routine,Client,Portal,2025-10-07,13.2,Low,1,0,10,0,41,67
REQ-001277,LOC-06,SVC-03,Priority,Case Manager,Phone,2025-10-07,34.9,Medium,1,0,10,0,41,67
REQ-001280,LOC-06,SVC-06,Urgent,Family Member,Phone,2025-10-07,15.8,Low,1,0,10,0,41,67
REQ-001281,LOC-07,SVC-08,Routine,Family Member,Portal,2025-10-07,45.1,Medium,1,0,10,0,41,67
REQ-001282,LOC-09,SVC-02,Routine,Client,Case Manager,2025-10-07,15.9,Low,1,0,10,0,41,67
REQ-001283,LOC-10,SVC-07,Routine,Client,Phone,2025-10-07,22.4,Low,1,0,10,0,41,67
REQ-001284,LOC-08,SVC-05,Routine,Case Manager,Referral,2025-10-07,65.8,High,1,0,10,0,41,67
REQ-001285,LOC-09,SVC-07,Routine,Client,Referral,2025-10-07,18.4,Low,1,0,10,0,41,67
REQ-001286,LOC-03,SVC-06,Routine,Client,Phone,2025-10-07,18.8,Low,1,0,10,0,41,67
REQ-001288,LOC-03,SVC-03,Priority,Client,Phone,2025-10-07,37.8,Medium,1,0,10,0,41,67
REQ-001289,LOC-04,SVC-05,Routine,Family Member,Portal,2025-10-07,24.9,Low,1,0,10,0,41,67
REQ-001291,LOC-06,SVC-01,Priority,Client,Phone,2025-10-07,16.3,Low,1,0,10,0,41,67
REQ-001292,LOC-10,SVC-02,Emergency,Family Member,Phone,2025-10-07,61.3,High,1,0,10,0,41,67
REQ-001293,LOC-01,SVC-01,Routine,Case Manager,Phone,2025-10-07,88.8,Critical,1,0,10,0,41,67
REQ-001294,LOC-08,SVC-02,Routine,Client,Phone,2025-10-07,36.2,Medium,1,0,10,0,41,67
REQ-001295,LOC-10,SVC-03,Urgent,Client,Phone,2025-10-07,18.3,Low,1,0,10,0,41,67
REQ-001296,LOC-07,SVC-04,Routine,GP / Clinician,Referral,2025-10-07,86.0,Critical,1,0,10,0,41,67
REQ-001298,LOC-08,SVC-07,Routine,Case Manager,Phone,2025-10-08,39.9,Medium,2,0,10,0,41,68
REQ-001299,LOC-09,SVC-02,Routine,Client,Phone,2025-10-08,13.5,Low,2,0,10,0,41,68
REQ-001300,LOC-10,SVC-02,Priority,Family Member,Phone,2025-10-08,5.3,Low,2,0,10,0,41,68
REQ-001301,LOC-01,SVC-07,Urgent,Case Manager,Case Manager,2025-10-08,59.8,High,2,0,10,0,41,68
REQ-001302,LOC-05,SVC-01,Priority,Client,Portal,2025-10-08,35.7,Medium,2,0,10,0,41,68
REQ-001303,LOC-08,SVC-08,Routine,Client,Referral,2025-10-08,52.5,High,2,0,10,0,41,68
REQ-001304,LOC-02,SVC-07,Routine,GP / Clinician,Portal,2025-10-08,67.3,High,2,0,10,0,41,68
REQ-001305,LOC-03,SVC-02,Priority,Case Manager,Phone,2025-10-08,71.1,High,2,0,10,0,41,68
REQ-001306,LOC-03,SVC-05,Routine,Client,Phone,2025-10-08,11.8,Low,2,0,10,0,41,68
REQ-001307,LOC-05,SVC-05,Urgent,Family Member,Phone,2025-10-08,43.9,Medium,2,0,10,0,41,68
