request_id,client_id,service_type_id,location_id,requested_date,requested_by,urgency,complexity_score,requested_channel,status
REQ-001853,CLT-00046,SVC-01,LOC-06,2025-11-06,Client,Emergency,34.9,Portal,Completed
REQ-001854,CLT-00106,SVC-03,LOC-04,2025-11-06,Client,Routine,17.5,Phone,Cancelled
REQ-001855,CLT-00106,SVC-03,LOC-04,2025-11-06,Case Manager,Routine,25.1,Portal,Cancelled
REQ-001856,CLT-00005,SVC-03,LOC-07,2025-11-06,Family Member,Routine,39.2,Referral,Scheduled
REQ-001857,CLT-00408,SVC-01,LOC-09,2025-11-07,Client,Routine,38.1,Phone,Completed
REQ-001858,CLT-00384,SVC-06,LOC-02,2025-11-07,Family Member,Routine,41.9,Phone,Backlog
REQ-001859,CLT-00084,SVC-01,LOC-04,2025-11-07,Case Manager,Routine,12.7,Portal,Cancelled
REQ-001860,CLT-00432,SVC-02,LOC-06,2025-11-07,Family Member,Routine,46.6,Phone,Completed
REQ-001861,CLT-00150,SVC-02,LOC-04,2025-11-07,GP / Clinician,Urgent,86.1,Case Manager,Cancelled
REQ-001862,CLT-00437,SVC-07,LOC-09,2025-11-07,Case Manager,Routine,2.7,Portal,Completed
REQ-001863,CLT-00268,SVC-06,LOC-04,2025-11-07,Client,Priority,21.4,Portal,Completed
REQ-001864,CLT-00080,SVC-02,LOC-01,2025-11-07,GP / Clinician,Priority,92.1,Referral,Completed
REQ-001865,CLT-00284,SVC-01,LOC-08,2025-11-07,Client,Priority,14.7,Phone,Completed
REQ-001866,CLT-00240,SVC-06,LOC-09,2025-11-07,GP / Clinician,Routine,56.2,Case Manager,Backlog
REQ-001867,CLT-00514,SVC-01,LOC-09,2025-11-07,Case Manager,Priority,38.1,Phone,Completed
REQ-001868,CLT-00417,SVC-01,LOC-10,2025-11-07,Family Member,Routine,48.7,Phone,Completed
REQ-001869,CLT-00019,SVC-03,LOC-07,2025-11-07,Client,Priority,14.1,Phone,Completed
REQ-001870,CLT-00335,SVC-04,LOC-08,2025-11-07,GP / Clinician,Routine,52.5,Phone,Completed
REQ-001871,CLT-00019,SVC-08,LOC-07,2025-11-07,Client,Routine,11.3,Portal,Completed
REQ-001872,CLT-00141,SVC-04,LOC-10,2025-11-07,Client,Priority,32.8,Portal,Backlog
REQ-001873,CLT-00483,SVC-01,LOC-02,2025-11-07,Client,Urgent,71.2,Phone,Completed
REQ-001874,CLT-00396,SVC-05,LOC-03,2025-11-07,Client,Routine,16.1,Portal,Completed
REQ-001875,CLT-00372,SVC-07,LOC-09,2025-11-07,Family Member,Emergency,44.2,Phone,Completed
REQ-001876,CLT-00276,SVC-01,LOC-01,2025-11-07,GP / Clinician,Priority,65.0,Phone,Completed
REQ-001877,CLT-00094,SVC-05,LOC-06,2025-11-07,Client,Priority,41.2,Referral,Cancelled
REQ-001878,CLT-00059,SVC-09,LOC-01,2025-11-07,Client,Routine,59.7,Portal,Completed
REQ-001879,CLT-00030,SVC-02,LOC-07,2025-11-07,Client,Routine,38.4,Portal,Completed
REQ-001880,CLT-00106,SVC-04,LOC-04,2025-11-08,GP / Clinician,Routine,4.5,Referral,Backlog
REQ-001881,CLT-00201,SVC-01,LOC-04,2025-11-08,Case Manager,Routine,67.1,Phone,Completed
REQ-001882,CLT-00041,SVC-01,LOC-07,2025-11-08,Client,Urgent,71.4,Case Manager,Completed
REQ-001883,CLT-00292,SVC-04,LOC-08,2025-11-08,Client,Routine,24.3,Portal,Cancelled
REQ-001884,CLT-00199,SVC-02,LOC-10,2025-11-08,Case Manager,Routine,49.7,Portal,Cancelled
REQ-001885,CLT-00371,SVC-04,LOC-06,2025-11-08,Case Manager,Emergency,80.9,Phone,Completed
REQ-001886,CLT-00348,SVC-01,LOC-10,2025-11-08,Client,Routine,14.2,Phone,Completed
REQ-001887,CLT-00061,SVC-07,LOC-04,2025-11-09,Case Manager,Priority,43.7,Phone,Cancelled
REQ-001888,CLT-00192,SVC-03,LOC-08,2025-11-09,Family Member,Routine,43.3,Portal,Completed
REQ-001889,CLT-00146,SVC-08,LOC-03,2025-11-09,Client,Routine,41.4,Phone,Cancelled
REQ-001890,CLT-00465,SVC-07,LOC-03,2025-11-09,Client,Routine,37.4,Phone,Completed
REQ-001891,CLT-00157,SVC-07,LOC-07,2025-11-09,Client,Routine,13.5,Phone,Cancelled
REQ-001892,CLT-00388,SVC-01,LOC-08,2025-11-09,Family Member,Urgent,10.1,Portal,Backlog
REQ-001893,CLT-00325,SVC-02,LOC-07,2025-11-09,Client,Routine,43.6,Referral,Scheduled
REQ-001894,CLT-00403,SVC-08,LOC-08,2025-11-09,Client,Urgent,52.9,Phone,Backlog
REQ-001895,CLT-00417,SVC-06,LOC-10,2025-11-10,Case Manager,Routine,46.2,Portal,Cancelled
REQ-001896,CLT-00359,SVC-07,LOC-07,2025-11-10,Client,Priority,32.2,Referral,Completed
REQ-001897,CLT-00426,SVC-04,LOC-06,2025-11-10,Client,Routine,18.2,Phone,Completed
REQ-001898,CLT-00159,SVC-05,LOC-07,2025-11-10,Case Manager,Urgent,33.6,Portal,Completed
REQ-001899,CLT-00518,SVC-02,LOC-01,2025-11-10,Case Manager,Urgent,21.0,Phone,Cancelled
REQ-001900,CLT-00409,SVC-01,LOC-03,2025-11-10,Case Manager,Emergency,90.9,Phone,Completed
REQ-001901,CLT-00024,SVC-01,LOC-04,2025-11-10,Family Member,Priority,16.7,Portal,Cancelled
REQ-001902,CLT-00425,SVC-01,LOC-02,2025-11-10,Family Member,Routine,43.6,Phone,Completed
REQ-001903,CLT-00226,SVC-07,LOC-09,2025-11-10,Family Member,Priority,41.3,Case Manager,Scheduled
REQ-001904,CLT-00235,SVC-01,LOC-08,2025-11-10,Client,Routine,49.9,Phone,Completed
REQ-001905,CLT-00139,SVC-07,LOC-02,2025-11-10,Family Member,Urgent,48.8,Portal,Completed
REQ-001906,CLT-00153,SVC-01,LOC-02,2025-11-10,GP / Clinician,Routine,11.9,Phone,Completed
REQ-001907,CLT-00012,SVC-04,LOC-05,2025-11-10,GP / Clinician,Urgent,58.3,Phone,Completed
REQ-001908,CLT-00394,SVC-02,LOC-02,2025-11-10,Client,Urgent,58.7,Portal,Backlog
REQ-001909,CLT-00123,SVC-07,LOC-09,2025-11-10,GP / Clinician,Routine,70.9,Phone,Completed
REQ-001910,CLT-00378,SVC-01,LOC-07,2025-11-10,Client,Routine,24.0,Portal,Completed
REQ-001911,CLT-00052,SVC-01,LOC-02,2025-11-10,Client,Priority,8.0,Phone,Cancelled
REQ-001912,CLT-00076,SVC-08,LOC-05,2025-11-10,Case Manager,Emergency,86.2,Case Manager,Completed
REQ-001913,CLT-00519,SVC-01,LOC-08,2025-11-10,Client,Routine,,Referral,Cancelled
REQ-001914,CLT-00319,SVC-01,LOC-09,2025-11-10,Case Manager,Routine,16.0,Portal,Completed
REQ-001915,CLT-00479,SVC-08,LOC-10,2025-11-10,Client,Routine,17.4,Portal,Scheduled
REQ-001916,CLT-00381,SVC-01,LOC-03,2025-11-11,Client,Routine,65.7,Phone,Cancelled
REQ-001917,CLT-00034,SVC-01,LOC-10,2025-11-11,Case Manager,Routine,46.8,Referral,Cancelled
REQ-001918,CLT-00471,SVC-01,LOC-04,2025-11-11,Client,Priority,42.6,Referral,Completed
REQ-001919,CLT-00286,SVC-01,LOC-07,2025-11-11,Client,Priority,35.0,Referral,Completed
REQ-001920,CLT-00215,SVC-07,LOC-10,2025-11-11,Family Member,Routine,17.1,Referral,Completed
REQ-001921,CLT-00088,SVC-02,LOC-03,2025-11-11,Family Member,Routine,8.3,Phone,Cancelled
REQ-001922,CLT-00201,SVC-02,LOC-04,2025-11-11,Client,Routine,58.3,Referral,Completed
REQ-001923,CLT-00232,SVC-06,LOC-02,2025-11-11,Case Manager,Routine,43.7,Portal,Cancelled
REQ-001924,CLT-00013,SVC-02,LOC-05,2025-11-11,Client,Priority,32.5,Portal,Completed
REQ-001925,CLT-00319,SVC-05,LOC-09,2025-11-11,Client,Routine,19.1,Referral,Completed
REQ-001926,CLT-00061,SVC-01,LOC-04,2025-11-11,GP / Clinician,Routine,38.5,Portal,Cancelled
REQ-001927,CLT-00246,SVC-05,LOC-07,2025-11-11,Family Member,Priority,47.6,Referral,Completed
REQ-001928,CLT-00300,SVC-02,LOC-09,2025-11-11,Family Member,Routine,77.3,Portal,Cancelled
REQ-001929,CLT-00491,SVC-06,LOC-04,2025-11-11,GP / Clinician,Urgent,62.3,Referral,Completed
REQ-001930,CLT-00506,SVC-04,LOC-08,2025-11-11,Client,Routine,15.8,Phone,Completed
REQ-001931,CLT-00360,SVC-01,LOC-08,2025-11-11,Client,Urgent,44.3,Referral,Completed
REQ-001932,CLT-00149,SVC-09,LOC-10,2025-11-11,Case Manager,Priority,12.6,Portal,Completed
REQ-001933,CLT-00387,SVC-03,LOC-03,2025-11-11,Client,Priority,21.5,Phone,Completed
REQ-001934,CLT-00330,SVC-01,LOC-05,2025-11-12,Client,Routine,43.2,Portal,Cancelled
REQ-001935,CLT-00392,SVC-02,LOC-04,2025-11-12,Family Member,Routine,15.0,Phone,Completed
REQ-001936,CLT-00430,SVC-04,LOC-01,2025-11-12,Client,Priority,34.5,Phone,Scheduled
REQ-001937,CLT-00059,SVC-05,LOC-01,2025-11-12,GP / Clinician,Urgent,70.5,Referral,Completed
REQ-001938,CLT-00504,SVC-04,LOC-06,2025-11-12,Case Manager,Routine,56.9,Referral,Completed
REQ-001939,CLT-00449,SVC-07,LOC-08,2025-11-12,Family Member,Routine,1.0,Phone,Completed
REQ-001940,CLT-00151,SVC-07,LOC-07,2025-11-12,Client,Routine,1.0,Portal,Completed
REQ-001941,CLT-00324,SVC-04,LOC-06,2025-11-12,Client,Priority,32.4,Phone,Cancelled
REQ-001942,CLT-00168,SVC-02,LOC-02,2025-11-12,Client,Routine,30.3,Case Manager,Cancelled
REQ-001943,CLT-00433,SVC-02,LOC-01,2025-11-12,Case Manager,Urgent,29.5,Case Manager,Cancelled
REQ-001944,CLT-00037,SVC-06,LOC-03,2025-11-12,Client,Routine,20.3,Portal,Cancelled
REQ-001945,CLT-00349,SVC-02,LOC-08,2025-11-12,Family Member,Urgent,55.5,Referral,Completed
REQ-001946,CLT-00461,SVC-04,LOC-07,2025-11-12,Client,Priority,19.0,Referral,Completed
REQ-001947,CLT-00263,SVC-03,LOC-06,2025-11-12,Client,Routine,18.4,Referral,Cancelled
REQ-001948,CLT-00359,SVC-01,LOC-07,2025-11-12,Client,Routine,32.1,Phone,Scheduled
REQ-001949,CLT-00502,SVC-07,LOC-03,2025-11-12,Family Member,Routine,42.2,Portal,Cancelled
REQ-001950,CLT-00333,SVC-04,LOC-07,2025-11-12,GP / Clinician,Priority,37.5,Phone,Completed
REQ-001951,CLT-00220,SVC-01,LOC-09,2025-11-12,Family Member,Emergency,86.0,Case Manager,Completed
REQ-001952,CLT-00277,SVC-01,LOC-09,2025-11-12,Client,Priority,11.5,Portal,Completed
REQ-001953,CLT-00501,SVC-02,LOC-05,2025-11-12,Case Manager,Priority,54.8,Referral,Scheduled
REQ-001954,CLT-00421,SVC-03,LOC-01,2025-11-12,Family Member,Priority,15.7,Portal,Cancelled
REQ-001955,CLT-00011,SVC-03,LOC-10,2025-11-12,GP / Clinician,Emergency,76.0,Case Manager,Completed
REQ-001956,CLT-00142,SVC-06,LOC-04,2025-11-12,Client,Urgent,48.0,Phone,Completed
REQ-001957,CLT-00035,SVC-03,LOC-10,2025-11-12,Client,Routine,,Referral,Cancelled
REQ-001958,CLT-00055,SVC-06,LOC-06,2025-11-12,Family Member,Urgent,26.4,Referral,Scheduled
REQ-001959,CLT-00006,SVC-08,LOC-09,2025-11-12,Family Member,Priority,45.2,Phone,Completed
REQ-001960,CLT-00217,SVC-01,LOC-06,2025-11-12,Client,Routine,25.9,Phone,Backlog
REQ-001961,CLT-00478,SVC-07,LOC-08,2025-11-12,Client,Routine,17.2,Phone,Cancelled
REQ-001962,CLT-00458,SVC-01,LOC-02,2025-11-12,Client,Priority,43.8,Phone,Completed
REQ-001963,CLT-00161,SVC-05,LOC-06,2025-11-13,Client,Routine,2.3,Referral,Cancelled
REQ-001964,CLT-00008,SVC-07,LOC-07,2025-11-13,Client,Emergency,88.2,Phone,Completed
REQ-001965,CLT-00151,SVC-02,LOC-07,2025-11-13,Client,Routine,20.8,Portal,Cancelled
REQ-001966,CLT-00285,SVC-05,LOC-05,2025-11-13,Client,Routine,31.9,Portal,Completed
REQ-001967,CLT-00505,SVC-05,LOC-07,2025-11-13,Case Manager,Emergency,86.2,Phone,Backlog
REQ-001968,CLT-00468,SVC-05,LOC-05,2025-11-13,Family Member,Priority,28.2,Portal,Completed
REQ-001969,CLT-00414,SVC-05,LOC-02,2025-11-13,GP / Clinician,Emergency,88.1,Phone,Completed
REQ-001970,CLT-00002,SVC-05,LOC-10,2025-11-13,Client,Routine,20.6,Phone,Completed
REQ-001971,CLT-00140,SVC-03,LOC-02,2025-11-13,Case Manager,Urgent,76.7,Referral,Scheduled
REQ-001972,CLT-00046,SVC-06,LOC-06,2025-11-13,GP / Clinician,Routine,26.2,Portal,Cancelled
REQ-001973,CLT-00378,SVC-02,LOC-07,2025-11-13,Client,Routine,17.9,Phone,Completed
REQ-001974,CLT-00413,SVC-01,LOC-02,2025-11-13,Family Member,Urgent,15.5,Phone,Completed
REQ-001975,CLT-00401,SVC-06,LOC-02,2025-11-13,Client,Priority,36.2,Phone,Completed
REQ-001976,CLT-00398,SVC-06,LOC-03,2025-11-13,Client,Priority,36.6,Referral,Completed
REQ-001977,CLT-00178,SVC-02,LOC-08,2025-11-13,GP / Clinician,Priority,35.9,Phone,Cancelled
REQ-001978,CLT-00229,SVC-02,LOC-01,2025-11-14,Family Member,Urgent,84.4,Phone,Backlog
REQ-001979,CLT-00447,SVC-06,LOC-08,2025-11-14,Family Member,Priority,,Referral,Cancelled
REQ-001980,CLT-00455,SVC-02,LOC-04,2025-11-14,GP / Clinician,Urgent,84.1,Phone,Scheduled
REQ-001981,CLT-00100,SVC-04,LOC-03,2025-11-14,Client,Routine,38.7,Portal,Cancelled
REQ-001982,CLT-00508,SVC-03,LOC-10,2025-11-14,GP / Clinician,Routine,35.0,Phone,Scheduled
REQ-001983,CLT-00135,SVC-01,LOC-04,2025-11-14,GP / Clinician,Priority,86.4,Referral,Completed
REQ-001984,CLT-00255,SVC-07,LOC-01,2025-11-14,Case Manager,Routine,39.5,Phone,Cancelled
REQ-001985,CLT-00209,SVC-07,LOC-05,2025-11-14,Family Member,Routine,39.3,Referral,Completed
REQ-001986,CLT-00453,SVC-02,LOC-06,2025-11-14,Client,Priority,65.1,Portal,Completed
REQ-001987,CLT-00074,SVC-03,LOC-08,2025-11-14,Client,Routine,13.2,Case Manager,Scheduled
REQ-001988,CLT-00015,SVC-05,LOC-05,2025-11-14,Family Member,Priority,33.8,Portal,Completed
REQ-001989,CLT-00199,SVC-05,LOC-10,2025-11-14,GP / Clinician,Routine,62.8,Portal,Cancelled
REQ-001990,CLT-00327,SVC-05,LOC-02,2025-11-14,Family Member,Routine,25.6,Referral,Completed
REQ-001991,CLT-00064,SVC-04,LOC-03,2025-11-14,Client,Routine,45.4,Portal,Completed
REQ-001992,CLT-00400,SVC-01,LOC-10,2025-11-14,Client,Routine,20.1,Phone,Completed
REQ-001993,CLT-00465,SVC-04,LOC-03,2025-11-14,Client,Routine,40.3,Portal,Completed
REQ-001994,CLT-00003,SVC-02,LOC-09,2025-11-14,Family Member,Routine,45.6,Phone,Cancelled
REQ-001995,CLT-00332,SVC-03,LOC-06,2025-11-14,GP / Clinician,Emergency,80.8,Phone,Completed
REQ-001996,CLT-00176,SVC-09,LOC-01,2025-11-14,GP / Clinician,Priority,59.4,Referral,Cancelled
REQ-001997,CLT-00086,SVC-01,LOC-07,2025-11-14,Client,Priority,23.1,Portal,Completed
REQ-001998,CLT-00138,SVC-07,LOC-04,2025-11-14,Client,Priority,17.6,Portal,Completed
REQ-001999,CLT-00175,SVC-06,LOC-01,2025-11-14,Case Manager,Priority,69.9,Phone,Completed
REQ-002000,CLT-00271,SVC-07,LOC-03,2025-11-14,GP / Clinician,Urgent,89.2,Phone,Completed
REQ-002001,CLT-00421,SVC-03,LOC-01,2025-11-14,Family Member,Routine,8.4,Phone,Completed
REQ-002002,CLT-00307,SVC-02,LOC-03,2025-11-14,Client,Routine,12.3,Portal,Completed
REQ-002003,CLT-00412,SVC-04,LOC-07,2025-11-14,Case Manager,Routine,61.9,Case Manager,Scheduled
REQ-002004,CLT-00352,SVC-08,LOC-03,2025-11-14,Case Manager,Routine,56.2,Referral,Scheduled
REQ-002005,CLT-00216,SVC-03,LOC-04,2025-11-15,Family Member,Routine,11.5,Portal,Cancelled
REQ-002006,CLT-00474,SVC-05,LOC-04,2025-11-15,Client,Routine,,Phone,Completed
REQ-002007,CLT-00095,SVC-01,LOC-04,2025-11-15,Family Member,Routine,12.5,Portal,Completed
REQ-002008,CLT-00322,SVC-04,LOC-07,2025-11-15,Client,Routine,17.1,Portal,Completed
REQ-002009,CLT-00322,SVC-04,LOC-07,2025-11-15,Client,Urgent,18.3,Phone,Completed
REQ-002010,CLT-00369,SVC-02,LOC-05,2025-11-15,Client,Priority,32.2,Referral,Completed
REQ-002011,CLT-00132,SVC-09,LOC-02,2025-11-15,Family Member,Priority,63.8,Phone,Completed
REQ-002012,CLT-00094,SVC-01,LOC-06,2025-11-16,Family Member,Urgent,27.1,Phone,Cancelled
REQ-002013,CLT-00466,SVC-05,LOC-06,2025-11-16,Case Manager,Routine,6.3,Portal,Cancelled
REQ-002014,CLT-00233,SVC-06,LOC-09,2025-11-16,Case Manager,Urgent,35.0,Portal,Completed
REQ-002015,CLT-00220,SVC-07,LOC-09,2025-11-16,Case Manager,Emergency,88.4,Referral,Completed
REQ-002016,CLT-00186,SVC-01,LOC-03,2025-11-16,Client,Routine,19.0,Portal,Completed
REQ-002017,CLT-00505,SVC-05,LOC-07,2025-11-16,Case Manager,Priority,88.9,Phone,Completed
REQ-002018,CLT-00195,SVC-09,LOC-08,2025-11-16,Client,Routine,15.4,Portal,Completed
REQ-002019,CLT-00191,SVC-06,LOC-06,2025-11-16,Client,Routine,15.3,Referral,Cancelled
REQ-002020,CLT-00193,SVC-04,LOC-07,2025-11-16,Client,Priority,96.2,Case Manager,Cancelled
REQ-002021,CLT-00354,SVC-06,LOC-07,2025-11-17,Case Manager,Routine,6.3,Phone,Completed
REQ-002022,CLT-00210,SVC-08,LOC-01,2025-11-17,Family Member,Urgent,53.1,Portal,Cancelled
REQ-002023,CLT-00127,SVC-05,LOC-08,2025-11-17,GP / Clinician,Priority,34.8,Portal,Completed
REQ-002024,CLT-00460,SVC-04,LOC-08,2025-11-17,Client,Priority,11.1,Phone,Completed
REQ-002025,CLT-00098,SVC-09,LOC-03,2025-11-17,GP / Clinician,Priority,82.7,Portal,Completed
REQ-002026,CLT-00347,SVC-04,LOC-05,2025-11-17,Family Member,Routine,19.4,Portal,Completed
REQ-002027,CLT-00007,SVC-08,LOC-08,2025-11-17,Client,Routine,65.5,Portal,Completed
REQ-002028,CLT-00027,SVC-07,LOC-03,2025-11-17,Family Member,Priority,30.9,Portal,Backlog
REQ-002029,CLT-00389,SVC-05,LOC-07,2025-11-17,Client,Priority,25.3,Portal,Backlog
REQ-002030,CLT-00354,SVC-03,LOC-07,2025-11-17,Client,Routine,5.9,Portal,Completed
REQ-002031,CLT-00499,SVC-06,LOC-10,2025-11-17,GP / Clinician,Priority,,Case Manager,Cancelled
REQ-002032,CLT-00058,SVC-01,LOC-07,2025-11-17,Client,Routine,6.5,Portal,Completed
REQ-002033,CLT-00261,SVC-06,LOC-05,2025-11-17,Client,Urgent,13.7,Case Manager,Completed
REQ-002034,CLT-00331,SVC-02,LOC-06,2025-11-17,Client,Priority,41.9,Phone,Cancelled
REQ-002035,CLT-00233,SVC-04,LOC-09,2025-11-17,Client,Urgent,31.7,Phone,Completed
REQ-002036,CLT-00517,SVC-04,LOC-06,2025-11-17,Client,Routine,8.7,Referral,Scheduled
REQ-002037,CLT-00132,SVC-01,LOC-02,2025-11-17,Case Manager,Priority,72.9,Portal,Backlog
REQ-002038,CLT-00171,SVC-02,LOC-03,2025-11-17,Client,Routine,9.3,Portal,Cancelled
REQ-002039,CLT-00085,SVC-01,LOC-10,2025-11-17,Client,Priority,24.8,Portal,Cancelled
REQ-002040,CLT-00073,SVC-03,LOC-10,2025-11-17,Family Member,Routine,,Portal,Completed
REQ-002041,CLT-00131,SVC-08,LOC-06,2025-11-17,Client,Urgent,64.6,Case Manager,Completed
REQ-002042,CLT-00187,SVC-01,LOC-06,2025-11-17,Case Manager,Routine,11.4,Phone,Cancelled
REQ-002043,CLT-00056,SVC-04,LOC-07,2025-11-17,Client,Priority,64.8,Referral,Scheduled
REQ-002044,CLT-00410,SVC-04,LOC-02,2025-11-17,Case Manager,Routine,62.5,Referral,Scheduled
REQ-002045,CLT-00280,SVC-02,LOC-02,2025-11-17,Client,Routine,11.2,Portal,Completed
REQ-002046,CLT-00276,SVC-01,LOC-01,2025-11-17,Client,Routine,58.0,Portal,Completed
REQ-002047,CLT-00168,SVC-05,LOC-02,2025-11-18,Case Manager,Urgent,49.0,Referral,Completed
REQ-002048,CLT-00213,SVC-07,LOC-08,2025-11-18,Family Member,Priority,47.0,Referral,Completed
REQ-002049,CLT-00019,SVC-08,LOC-07,2025-11-18,Client,Routine,7.0,Portal,Completed
REQ-002050,CLT-00104,SVC-02,LOC-07,2025-11-18,Family Member,Priority,41.7,Portal,Completed
REQ-002051,CLT-00276,SVC-01,LOC-01,2025-11-18,Case Manager,Priority,58.3,Phone,Completed
REQ-002052,CLT-00010,SVC-05,LOC-05,2025-11-18,Client,Routine,41.0,Phone,Cancelled
REQ-002053,CLT-00503,SVC-05,LOC-10,2025-11-18,Family Member,Priority,13.3,Case Manager,Scheduled
REQ-002054,CLT-00012,SVC-01,LOC-05,2025-11-18,Family Member,Routine,63.4,Phone,Completed
REQ-002055,CLT-00519,SVC-07,LOC-08,2025-11-18,Case Manager,Routine,39.1,Portal,Completed
REQ-002056,CLT-00274,SVC-07,LOC-04,2025-11-18,Case Manager,Priority,62.7,Case Manager,Cancelled
REQ-002057,CLT-00286,SVC-01,LOC-07,2025-11-18,GP / Clinician,Routine,38.8,Referral,Completed
REQ-002058,CLT-00018,SVC-06,LOC-01,2025-11-18,Family Member,Urgent,54.7,Phone,Completed
REQ-002059,CLT-00440,SVC-01,LOC-07,2025-11-18,Client,Routine,5.4,Portal,Cancelled
REQ-002060,CLT-00429,SVC-02,LOC-03,2025-11-18,Client,Priority,12.4,Portal,Completed
REQ-002061,CLT-00431,SVC-02,LOC-07,2025-11-18,Case Manager,Routine,51.3,Referral,Cancelled
REQ-002062,CLT-00333,SVC-09,LOC-07,2025-11-18,Client,Priority,39.3,Phone,Completed
REQ-002063,CLT-00084,SVC-09,LOC-04,2025-11-18,Client,Routine,10.4,Portal,Completed
REQ-002064,CLT-00283,SVC-04,LOC-03,2025-11-18,Case Manager,Routine,46.6,Referral,Completed
REQ-002065,CLT-00088,SVC-03,LOC-03,2025-11-18,Client,Priority,19.3,Portal,Completed
REQ-002066,CLT-00472,SVC-06,LOC-09,2025-11-18,Client,Priority,30.0,Portal,Cancelled
REQ-002067,CLT-00321,SVC-01,LOC-10,2025-11-18,Client,Priority,10.7,Portal,Completed
REQ-002068,CLT-00235,SVC-06,LOC-08,2025-11-18,Family Member,Routine,44.8,Portal,Cancelled
REQ-002069,CLT-00046,SVC-05,LOC-06,2025-11-18,GP / Clinician,Priority,41.2,Phone,Backlog
REQ-002070,CLT-00136,SVC-01,LOC-01,2025-11-18,Case Manager,Emergency,36.3,Case Manager,Completed
REQ-002071,CLT-00217,SVC-05,LOC-06,2025-11-18,Client,Routine,8.0,Phone,Cancelled
REQ-002072,CLT-00258,SVC-06,LOC-07,2025-11-19,Family Member,Urgent,61.1,Referral,Completed
REQ-002073,CLT-00306,SVC-03,LOC-10,2025-11-19,Family Member,Routine,,Referral,Completed
REQ-002074,CLT-00212,SVC-05,LOC-01,2025-11-19,Client,Routine,16.4,Portal,Completed
REQ-002075,CLT-00257,SVC-01,LOC-05,2025-11-19,Client,Priority,64.6,Phone,Scheduled
REQ-002076,CLT-00396,SVC-01,LOC-03,2025-11-19,Client,Routine,11.3,Portal,Backlog
REQ-002077,CLT-00453,SVC-09,LOC-06,2025-11-19,Client,Urgent,63.2,Phone,Completed
REQ-002078,CLT-00172,SVC-09,LOC-07,2025-11-19,Client,Routine,17.3,Portal,Completed
REQ-002079,CLT-00004,SVC-02,LOC-06,2025-11-19,Family Member,Urgent,80.0,Phone,Cancelled
REQ-002080,CLT-00371,SVC-06,LOC-06,2025-11-19,Case Manager,Urgent,94.5,Portal,Cancelled
REQ-002081,CLT-00163,SVC-01,LOC-09,2025-11-19,Client,Routine,18.4,Portal,Cancelled
REQ-002082,CLT-00183,SVC-03,LOC-08,2025-11-19,Family Member,Routine,,Phone,Completed
REQ-002083,CLT-00241,SVC-05,LOC-09,2025-11-19,Family Member,Priority,62.4,Case Manager,Completed
REQ-002084,CLT-00200,SVC-07,LOC-10,2025-11-19,GP / Clinician,Urgent,87.7,Phone,Backlog
REQ-002085,CLT-00294,SVC-02,LOC-04,2025-11-19,Client,Routine,15.9,Portal,Cancelled
REQ-002086,CLT-00249,SVC-03,LOC-09,2025-11-20,Client,Priority,36.7,Referral,Scheduled
REQ-002087,CLT-00091,SVC-06,LOC-04,2025-11-20,Family Member,Routine,8.8,Case Manager,Cancelled
REQ-002088,CLT-00177,SVC-02,LOC-08,2025-11-20,Case Manager,Urgent,35.9,Portal,Cancelled
REQ-002089,CLT-00069,SVC-07,LOC-10,2025-11-20,Client,Priority,45.1,Phone,Completed
REQ-002090,CLT-00120,SVC-05,LOC-03,2025-11-20,Client,Urgent,40.8,Phone,Completed
REQ-002091,CLT-00065,SVC-02,LOC-08,2025-11-20,Client,Routine,31.1,Phone,Cancelled
REQ-002092,CLT-00152,SVC-02,LOC-09,2025-11-20,Case Manager,Priority,66.6,Phone,Completed
REQ-002093,CLT-00307,SVC-05,LOC-03,2025-11-20,Family Member,Routine,21.5,Case Manager,Completed
REQ-002094,CLT-00277,SVC-03,LOC-09,2025-11-20,Client,Routine,4.7,Phone,Completed
REQ-002095,CLT-00089,SVC-02,LOC-09,2025-11-20,GP / Clinician,Priority,10.6,Phone,Completed
REQ-002096,CLT-00227,SVC-09,LOC-01,2025-11-20,Family Member,Routine,1.0,Phone,Completed
REQ-002097,CLT-00005,SVC-02,LOC-07,2025-11-20,Client,Urgent,,Phone,Cancelled
REQ-002098,CLT-00123,SVC-09,LOC-09,2025-11-20,Case Manager,Priority,57.0,Phone,Completed
REQ-002099,CLT-00051,SVC-08,LOC-07,2025-11-20,GP / Clinician,Priority,39.8,Portal,Completed
REQ-002100,CLT-00429,SVC-06,LOC-03,2025-11-20,Case Manager,Routine,4.1,Referral,Completed
REQ-002101,CLT-00037,SVC-07,LOC-03,2025-11-20,Case Manager,Routine,1.3,Phone,Cancelled
REQ-002102,CLT-00451,SVC-01,LOC-09,2025-11-20,Client,Priority,31.7,Referral,Completed
REQ-002103,CLT-00248,SVC-07,LOC-05,2025-11-20,Family Member,Priority,50.8,Phone,Cancelled
REQ-002104,CLT-00454,SVC-01,LOC-04,2025-11-20,Case Manager,Priority,59.1,Portal,Completed
REQ-002105,CLT-00281,SVC-07,LOC-08,2025-11-20,Family Member,Priority,,Portal,Cancelled
REQ-002106,CLT-00495,SVC-07,LOC-05,2025-11-20,Case Manager,Priority,31.9,Phone,Completed
REQ-002107,CLT-00053,SVC-05,LOC-01,2025-11-20,Client,Priority,41.6,Phone,Completed
