outcome_id,appointment_id,client_satisfaction_score,outcome_quality_score,incident_flag,incident_severity,goal_achieved_flag,follow_up_required_flag
OUT-001481,APT-002356,4.6,81.4,False,,True,True
OUT-001482,APT-002357,3.9,58.3,False,,True,True
OUT-001483,APT-002358,5.0,68.7,False,,False,True
OUT-001484,APT-002359,3.5,85.8,False,,False,False
OUT-001485,APT-002360,3.8,82.8,False,,True,True
OUT-001486,APT-002361,4.8,93.8,False,,True,False
OUT-001487,APT-002362,3.5,86.6,False,,False,False
OUT-001488,APT-002363,4.9,96.7,False,,True,False
OUT-001489,APT-002364,3.6,100.0,False,,True,False
OUT-001490,APT-002365,4.4,75.5,False,,False,False
OUT-001491,APT-002367,2.3,70.3,False,,True,False
OUT-001492,APT-002368,4.6,80.8,False,,True,False
OUT-001493,APT-002372,,81.6,False,,True,True
OUT-001494,APT-002373,5.0,87.8,False,,True,True
OUT-001495,APT-002374,5.0,78.7,False,,True,False
OUT-001496,APT-002375,4.6,84.2,False,,False,False
OUT-001497,APT-002376,4.7,75.2,False,,True,False
OUT-001498,APT-002377,3.8,85.0,False,,True,False
OUT-001499,APT-002378,2.9,85.0,False,,False,False
OUT-001500,APT-002380,2.7,85.5,False,,True,False
OUT-001501,APT-002381,3.2,79.8,False,,False,False
OUT-001502,APT-002383,3.8,75.4,False,,True,False
OUT-001503,APT-002385,3.8,98.5,False,,False,False
OUT-001504,APT-002386,4.9,78.7,False,,True,False
OUT-001505,APT-002387,4.4,86.1,False,,True,False
OUT-001506,APT-002388,4.4,100.0,False,,False,False
OUT-001507,APT-002390,4.5,84.6,False,,True,False
OUT-001508,APT-002391,4.4,73.4,False,,True,False
OUT-001509,APT-002392,4.8,78.2,False,,True,False
OUT-001510,APT-002394,4.7,93.3,False,,True,False
OUT-001511,APT-002395,2.9,97.6,False,,True,False
OUT-001512,APT-002396,4.4,80.1,False,,True,True
OUT-001513,APT-002397,,81.5,False,,True,False
OUT-001514,APT-002398,4.3,96.8,False,,True,False
OUT-001515,APT-002401,3.7,97.1,False,,True,True
OUT-001516,APT-002402,,86.6,False,,True,False
OUT-001517,APT-002404,4.3,90.4,False,,True,False
OUT-001518,APT-002405,3.5,88.2,False,,True,False
OUT-001519,APT-002407,3.1,65.6,False,,True,False
OUT-001520,APT-002408,3.7,100.0,False,,False,True
OUT-001521,APT-002410,3.2,94.4,False,,False,False
OUT-001522,APT-002411,4.2,70.3,False,,True,False
OUT-001523,APT-002412,,84.9,False,,True,False
OUT-001524,APT-002413,2.8,72.4,False,,True,False
OUT-001525,APT-002415,3.2,80.2,False,,True,False
OUT-001526,APT-002417,5.0,95.6,False,,False,False
OUT-001527,APT-002418,,82.8,False,,True,False
OUT-001528,APT-002419,4.2,92.1,False,,True,False
OUT-001529,APT-002420,3.8,73.2,False,,True,False
OUT-001530,APT-002421,4.0,90.0,False,,True,True
OUT-001531,APT-002422,4.4,91.0,False,,True,True
OUT-001532,APT-002423,3.9,97.7,False,,True,True
OUT-001533,APT-002427,4.4,78.6,False,,True,False
OUT-001534,APT-002429,3.2,75.3,False,,True,False
OUT-001535,APT-002430,3.6,90.2,False,,True,False
OUT-001536,APT-002432,4.6,80.2,False,,True,False
OUT-001537,APT-002433,3.5,80.8,False,,True,True
OUT-001538,APT-002436,4.2,76.7,False,,True,False
OUT-001539,APT-002437,4.2,98.6,False,,True,False
OUT-001540,APT-002438,4.5,79.4,False,,False,False
OUT-001541,APT-002439,5.0,95.0,False,,True,False
OUT-001542,APT-002441,5.0,88.4,False,,True,False
OUT-001543,APT-002444,4.4,69.7,False,,True,False
OUT-001544,APT-002445,3.7,83.2,False,,True,False
OUT-001545,APT-002447,4.2,71.3,False,,True,True
OUT-001546,APT-002448,3.7,78.5,False,,True,True
OUT-001547,APT-002449,5.0,98.6,False,,True,False
OUT-001548,APT-002451,4.8,74.9,False,,False,False
OUT-001549,APT-002452,5.0,79.4,False,,True,True
OUT-001550,APT-002453,3.8,82.8,False,,True,False
OUT-001551,APT-002456,3.7,68.9,False,,True,True
OUT-001552,APT-002458,4.9,85.3,False,,False,False
OUT-001553,APT-002460,3.4,100.0,False,,True,False
OUT-001554,APT-002462,4.3,86.7,False,,False,False
OUT-001555,APT-002463,,92.6,False,,True,True
OUT-001556,APT-002464,4.1,70.7,False,,True,False
OUT-001557,APT-002465,,97.4,False,,True,False
OUT-001558,APT-002468,4.0,74.0,False,,True,False
OUT-001559,APT-002469,2.6,100.0,False,,False,False
OUT-001560,APT-002470,5.0,84.9,False,,True,False
OUT-001561,APT-002472,4.6,75.3,False,,True,False
OUT-001562,APT-002474,5.0,89.2,False,,True,False
OUT-001563,APT-002475,3.9,72.8,False,,True,False
OUT-001564,APT-002476,4.6,89.5,False,,True,True
OUT-001565,APT-002478,,81.7,False,,False,False
OUT-001566,APT-002479,3.1,66.0,False,,True,False
OUT-001567,APT-002482,4.5,84.2,False,,False,True
OUT-001568,APT-002483,3.2,81.4,False,,True,False
OUT-001569,APT-002485,3.2,72.6,False,,True,True
OUT-001570,APT-002490,3.6,86.8,False,,True,False
OUT-001571,APT-002492,4.3,82.6,False,,True,False
OUT-001572,APT-002493,5.0,79.7,False,,True,False
OUT-001573,APT-002494,4.8,71.4,False,,True,True
OUT-001574,APT-002495,3.3,68.9,False,,True,False
OUT-001575,APT-002496,4.8,93.5,False,,True,False
OUT-001576,APT-002497,4.6,70.3,False,,True,False
OUT-001577,APT-002498,3.5,90.0,False,,False,True
OUT-001578,APT-002499,3.9,72.5,False,,True,True
OUT-001579,APT-002500,5.0,84.9,False,,True,False
OUT-001580,APT-002501,3.5,85.0,False,,True,True
OUT-001581,APT-002502,5.0,90.1,False,,True,False
OUT-001582,APT-002503,4.9,84.7,False,,True,False
OUT-001583,APT-002504,4.3,89.1,False,,True,False
OUT-001584,APT-002505,3.9,70.5,False,,True,False
OUT-001585,APT-002506,5.0,82.6,False,,True,False
OUT-001586,APT-002508,4.7,85.5,False,,True,True
OUT-001587,APT-002509,3.2,75.6,False,,True,True
OUT-001588,APT-002510,4.6,80.9,False,,True,True
OUT-001589,APT-002511,4.2,82.2,False,,True,True
OUT-001590,APT-002512,4.8,86.8,False,,True,False
OUT-001591,APT-002514,2.6,86.7,False,,True,True
OUT-001592,APT-002515,4.3,100.0,False,,True,False
OUT-001593,APT-002517,,89.1,False,,True,False
OUT-001594,APT-002518,5.0,85.9,False,,True,True
OUT-001595,APT-002519,3.9,84.5,False,,True,True
OUT-001596,APT-002520,4.5,95.3,False,,True,False
OUT-001597,APT-002522,5.0,90.7,False,,True,False
OUT-001598,APT-002523,4.4,75.5,False,,True,False
OUT-001599,APT-002526,4.0,79.4,False,,True,False
OUT-001600,APT-002527,,80.5,False,,True,False
OUT-001601,APT-002529,5.0,68.0,False,,True,True
OUT-001602,APT-002530,5.0,80.7,False,,True,False
OUT-001603,APT-002531,4.6,86.3,False,,True,False
OUT-001604,APT-002532,,84.5,False,,True,False
OUT-001605,APT-002533,3.3,89.5,False,,True,False
OUT-001606,APT-002535,4.0,73.3,False,,True,False
OUT-001607,APT-002536,4.3,89.9,False,,True,False
OUT-001608,APT-002537,4.2,81.8,False,,True,False
OUT-001609,APT-002539,4.1,77.7,False,,False,False
OUT-001610,APT-002540,4.5,70.7,False,,True,False
OUT-001611,APT-002542,3.5,74.7,False,,True,False
OUT-001612,APT-002543,4.1,74.1,False,,True,False
OUT-001613,APT-002544,4.2,75.4,False,,True,False
OUT-001614,APT-002545,3.7,68.8,False,,True,False
OUT-001615,APT-002546,3.3,54.8,False,,True,False
OUT-001616,APT-002548,3.3,81.9,False,,True,False
OUT-001617,APT-002549,5.0,72.5,False,,True,False
OUT-001618,APT-002550,2.0,87.5,False,,False,False
OUT-001619,APT-002551,4.1,79.9,True,High,True,False
OUT-001620,APT-002552,,86.2,False,,True,False
OUT-001621,APT-002553,5.0,71.0,False,,True,False
OUT-001622,APT-002554,2.1,92.8,False,,True,True
OUT-001623,APT-002555,4.2,88.8,False,,True,False
OUT-001624,APT-002556,5.0,79.9,False,,False,False
OUT-001625,APT-002557,2.4,85.7,False,,True,False
OUT-001626,APT-002558,3.5,66.3,False,,True,False
OUT-001627,APT-002560,3.1,90.8,False,,True,False
OUT-001628,APT-002561,4.8,78.7,False,,True,False
OUT-001629,APT-002562,,68.8,False,,True,False
OUT-001630,APT-002565,3.9,75.4,False,,False,True
OUT-001631,APT-002566,3.9,80.3,False,,False,True
OUT-001632,APT-002568,,82.8,False,,False,False
OUT-001633,APT-002571,4.0,80.0,False,,False,False
OUT-001634,APT-002572,3.3,100.0,False,,True,False
OUT-001635,APT-002573,3.7,79.3,False,,True,False
OUT-001636,APT-002575,4.4,60.9,False,,True,False
OUT-001637,APT-002577,5.0,81.2,False,,False,False
OUT-001638,APT-002578,3.5,68.6,False,,True,True
OUT-001639,APT-002580,4.4,90.5,False,,True,False
OUT-001640,APT-002582,4.9,70.2,False,,True,False
OUT-001641,APT-002583,4.1,86.4,False,,True,False
OUT-001642,APT-002584,,71.7,False,,True,False
OUT-001643,APT-002585,4.4,67.4,False,,True,False
OUT-001644,APT-002587,5.0,86.4,False,,True,False
OUT-001645,APT-002588,2.9,80.9,False,,False,False
OUT-001646,APT-002589,4.5,82.4,False,,True,False
OUT-001647,APT-002593,4.8,67.0,False,,True,True
OUT-001648,APT-002596,3.3,63.7,False,,True,True
OUT-001649,APT-002599,,71.8,False,,False,False
OUT-001650,APT-002600,5.0,85.6,False,,True,False
OUT-001651,APT-002601,4.1,78.3,False,,True,False
OUT-001652,APT-002603,,79.9,False,,True,False
OUT-001653,APT-002604,3.6,80.5,False,,True,False
OUT-001654,APT-002605,4.4,61.6,False,,True,False
OUT-001655,APT-002606,4.1,64.5,False,,False,False
OUT-001656,APT-002607,4.2,86.7,False,,True,False
OUT-001657,APT-002609,,91.0,False,,True,False
OUT-001658,APT-002610,3.5,67.0,False,,True,False
OUT-001659,APT-002611,4.6,78.2,False,,True,True
OUT-001660,APT-002612,5.0,85.8,False,,True,True
OUT-001661,APT-002613,5.0,82.1,False,,True,True
OUT-001662,APT-002614,4.2,86.4,False,,True,False
OUT-001663,APT-002615,4.1,74.2,False,,True,True
OUT-001664,APT-002618,,88.0,False,,True,True
OUT-001665,APT-002619,5.0,71.1,False,,False,False
OUT-001666,APT-002621,4.5,91.6,False,,True,True
OUT-001667,APT-002623,2.8,67.8,False,,True,True
OUT-001668,APT-002625,3.6,74.9,False,,True,False
OUT-001669,APT-002626,4.1,86.4,False,,True,False
OUT-001670,APT-002629,5.0,77.0,False,,False,False
OUT-001671,APT-002633,5.0,79.5,False,,False,False
OUT-001672,APT-002634,4.0,80.0,False,,True,False
OUT-001673,APT-002635,4.7,99.2,False,,True,False
OUT-001674,APT-002636,3.8,79.0,False,,False,False
OUT-001675,APT-002637,5.0,67.4,False,,True,False
OUT-001676,APT-002639,4.6,83.8,False,,True,False
OUT-001677,APT-002640,5.0,70.3,False,,False,False
OUT-001678,APT-002641,2.8,81.4,False,,True,False
OUT-001679,APT-002643,5.0,81.4,False,,False,False
OUT-001680,APT-002644,4.1,100.0,False,,True,False
OUT-001681,APT-002645,3.9,86.0,False,,True,False
OUT-001682,APT-002646,3.8,88.8,False,,True,True
OUT-001683,APT-002647,4.0,80.1,False,,True,True
OUT-001684,APT-002648,3.3,83.2,False,,True,False
OUT-001685,APT-002649,,80.2,False,,True,False
OUT-001686,APT-002652,,71.9,False,,True,True
OUT-001687,APT-002655,3.2,70.3,False,,True,False
OUT-001688,APT-002656,3.4,97.5,False,,True,False
OUT-001689,APT-002657,3.4,88.0,False,,False,False
OUT-001690,APT-002660,5.0,68.1,False,,False,False
OUT-001691,APT-002661,3.9,84.8,False,,True,False
OUT-001692,APT-002665,3.8,86.1,False,,True,False
OUT-001693,APT-002666,3.5,93.4,False,,True,False
OUT-001694,APT-002667,2.9,77.3,False,,True,True
OUT-001695,APT-002668,4.0,85.7,False,,True,True
OUT-001696,APT-002669,4.7,100.0,False,,False,False
OUT-001697,APT-002670,3.3,83.7,False,,False,True
OUT-001698,APT-002672,4.2,63.5,False,,True,False
OUT-001699,APT-002673,4.5,77.6,False,,True,False
OUT-001700,APT-002676,4.5,84.7,False,,True,False
OUT-001701,APT-002679,4.6,88.5,False,,True,False
OUT-001702,APT-002681,3.8,85.9,False,,True,True
OUT-001703,APT-002682,4.7,73.1,False,,True,False
OUT-001704,APT-002683,3.9,84.7,False,,True,False
OUT-001705,APT-002684,4.9,73.2,False,,True,False
OUT-001706,APT-002685,4.1,66.9,False,,True,True
OUT-001707,APT-002687,4.4,78.6,False,,True,False
OUT-001708,APT-002690,5.0,83.7,False,,True,False
OUT-001709,APT-002694,5.0,92.8,False,,False,False
OUT-001710,APT-002695,5.0,95.4,False,,True,False
OUT-001711,APT-002696,3.6,72.2,False,,True,False
OUT-001712,APT-002697,4.3,85.2,False,,True,False
OUT-001713,APT-002698,5.0,64.3,False,,True,False
OUT-001714,APT-002700,,76.9,False,,True,False
OUT-001715,APT-002701,3.6,55.0,False,,True,False
OUT-001716,APT-002702,4.0,87.5,False,,True,True
OUT-001717,APT-002705,,81.9,False,,True,False
OUT-001718,APT-002706,4.6,86.7,False,,True,False
OUT-001719,APT-002709,3.8,92.7,False,,True,False
OUT-001720,APT-002710,4.9,65.0,False,,True,False
OUT-001721,APT-002711,3.3,84.3,False,,True,False
OUT-001722,APT-002712,4.9,67.3,False,,True,True
OUT-001723,APT-002713,5.0,80.4,False,,True,True
OUT-001724,APT-002715,,67.4,False,,True,False
OUT-001725,APT-002716,4.6,82.4,False,,False,True
OUT-001726,APT-002717,3.5,93.7,False,,True,False
OUT-001727,APT-002718,3.2,76.7,False,,True,False
OUT-001728,APT-002719,5.0,100.0,False,,True,False
OUT-001729,APT-002720,3.4,77.0,False,,True,False
OUT-001730,APT-002722,3.7,95.3,False,,True,False
OUT-001731,APT-002723,3.8,60.7,False,,True,False
OUT-001732,APT-002724,4.8,77.2,False,,True,False
OUT-001733,APT-002726,5.0,87.2,False,,True,False
OUT-001734,APT-002730,5.0,79.5,False,,True,True
OUT-001735,APT-002731,,81.8,False,,False,False
OUT-001736,APT-002732,4.6,81.1,False,,True,False
OUT-001737,APT-002734,4.7,90.6,False,,False,False
OUT-001738,APT-002735,4.1,77.2,False,,True,False
OUT-001739,APT-002737,,94.5,False,,True,False
OUT-001740,APT-002738,5.0,82.6,False,,True,True
OUT-001741,APT-002739,,81.2,False,,True,True
OUT-001742,APT-002740,4.4,88.0,False,,True,False
OUT-001743,APT-002741,4.5,67.5,False,,False,False
OUT-001744,APT-002742,4.8,96.1,False,,True,True
OUT-001745,APT-002747,4.4,75.7,False,,True,False
OUT-001746,APT-002752,4.5,81.2,False,,False,False
OUT-001747,APT-002753,5.0,90.2,False,,True,True
OUT-001748,APT-002754,4.9,73.4,False,,True,False
OUT-001749,APT-002755,4.0,65.0,False,,True,False
OUT-001750,APT-002756,4.2,88.1,False,,True,False
OUT-001751,APT-002758,,78.2,False,,False,False
OUT-001752,APT-002760,4.3,78.8,False,,True,False
OUT-001753,APT-002761,,97.2,False,,True,False
OUT-001754,APT-002762,3.9,86.4,False,,True,False
OUT-001755,APT-002763,4.5,78.2,True,Low,True,False
OUT-001756,APT-002764,,88.4,False,,True,False
OUT-001757,APT-002765,3.0,87.7,False,,True,True
OUT-001758,APT-002767,,97.8,False,,True,False
OUT-001759,APT-002768,4.7,92.4,False,,True,False
OUT-001760,APT-002769,4.6,87.7,False,,True,True
OUT-001761,APT-002770,2.9,100.0,False,,True,False
OUT-001762,APT-002771,4.3,78.5,False,,True,False
OUT-001763,APT-002772,4.2,70.3,False,,True,False
OUT-001764,APT-002775,4.1,100.0,False,,True,False
OUT-001765,APT-002776,4.5,75.9,False,,True,False
OUT-001766,APT-002777,3.0,84.0,False,,True,False
OUT-001767,APT-002779,5.0,67.9,False,,True,False
OUT-001768,APT-002780,3.9,84.3,False,,True,True
OUT-001769,APT-002785,4.4,78.1,False,,True,False
OUT-001770,APT-002786,3.8,59.0,False,,True,True
OUT-001771,APT-002787,4.5,59.8,False,,True,False
OUT-001772,APT-002791,4.3,94.2,False,,True,True
OUT-001773,APT-002795,4.9,88.9,False,,True,False
OUT-001774,APT-002796,4.2,84.5,False,,True,True
OUT-001775,APT-002797,3.2,92.0,False,,True,False
OUT-001776,APT-002798,4.1,86.7,False,,True,True
OUT-001777,APT-002799,4.0,83.0,False,,True,True
OUT-001778,APT-002800,4.7,71.0,False,,True,False
OUT-001779,APT-002802,3.2,82.1,False,,True,False
OUT-001780,APT-002803,4.2,77.4,False,,True,False
OUT-001781,APT-002806,,87.8,False,,False,False
OUT-001782,APT-002807,4.1,87.1,False,,False,False
OUT-001783,APT-002814,5.0,94.5,False,,True,False
OUT-001784,APT-002815,3.1,56.0,False,,True,False
OUT-001785,APT-002818,5.0,99.4,False,,True,False
OUT-001786,APT-002819,5.0,100.0,False,,True,False
OUT-001787,APT-002820,3.7,82.8,False,,True,False
OUT-001788,APT-002821,4.5,87.4,False,,False,False
OUT-001789,APT-002825,,88.7,False,,True,True
OUT-001790,APT-002826,3.5,95.1,False,,True,False
OUT-001791,APT-002828,3.1,80.5,False,,True,False
OUT-001792,APT-002829,4.1,100.0,False,,True,False
OUT-001793,APT-002830,3.9,77.0,True,High,True,False
OUT-001794,APT-002831,4.7,95.9,False,,True,False
OUT-001795,APT-002832,,79.7,False,,True,True
OUT-001796,APT-002833,5.0,87.4,False,,True,False
OUT-001797,APT-002834,4.9,79.5,False,,True,True
OUT-001798,APT-002836,3.9,67.6,False,,True,False
OUT-001799,APT-002839,4.9,82.5,False,,True,True
OUT-001800,APT-002841,4.3,79.8,False,,True,False
OUT-001801,APT-002842,4.2,81.3,False,,True,False
OUT-001802,APT-002843,3.6,83.8,False,,True,False
OUT-001803,APT-002844,3.6,76.2,False,,True,False
OUT-001804,APT-002845,5.0,66.2,False,,True,False
OUT-001805,APT-002846,3.6,84.9,False,,True,False
OUT-001806,APT-002849,4.7,67.6,False,,True,False
OUT-001807,APT-002852,4.3,70.7,False,,True,True
OUT-001808,APT-002854,3.3,79.8,False,,True,False
OUT-001809,APT-002856,4.3,90.1,False,,True,False
OUT-001810,APT-002857,,77.3,False,,True,False
OUT-001811,APT-002860,4.7,78.6,False,,False,False
OUT-001812,APT-002861,5.0,85.6,False,,True,True
OUT-001813,APT-002863,4.1,91.6,False,,True,False
OUT-001814,APT-002864,,93.0,False,,True,False
OUT-001815,APT-002865,4.3,81.9,False,,False,False
OUT-001816,APT-002868,5.0,77.0,False,,True,True
OUT-001817,APT-002869,3.4,45.3,False,,True,False
OUT-001818,APT-002870,3.3,75.0,False,,True,False
OUT-001819,APT-002871,4.0,76.1,False,,True,False
OUT-001820,APT-002873,3.9,68.7,True,High,False,True
OUT-001821,APT-002874,5.0,62.3,False,,True,False
OUT-001822,APT-002876,3.7,87.8,False,,False,True
OUT-001823,APT-002878,4.7,84.4,False,,True,True
OUT-001824,APT-002879,3.6,92.6,False,,True,True
OUT-001825,APT-002884,2.8,62.8,False,,True,True
OUT-001826,APT-002885,4.9,82.2,False,,True,False
OUT-001827,APT-002887,5.0,90.5,False,,True,True
OUT-001828,APT-002888,4.2,98.9,False,,True,False
OUT-001829,APT-002891,3.8,78.6,False,,False,True
OUT-001830,APT-002892,2.8,68.3,False,,True,False
OUT-001831,APT-002893,3.1,73.0,False,,True,False
OUT-001832,APT-002894,5.0,84.6,False,,True,False
OUT-001833,APT-002895,3.6,80.2,False,,True,False
OUT-001834,APT-002897,4.3,85.1,False,,True,True
OUT-001835,APT-002899,5.0,73.5,False,,True,False
OUT-001836,APT-002900,4.7,81.9,False,,True,False
OUT-001837,APT-002901,,83.9,False,,True,False
OUT-001838,APT-002903,3.6,75.9,False,,True,False
OUT-001839,APT-002904,4.1,86.7,False,,True,False
OUT-001840,APT-002905,,91.4,False,,True,False
OUT-001841,APT-002906,2.2,68.3,False,,True,False
OUT-001842,APT-002908,4.5,69.0,False,,True,True
OUT-001843,APT-002909,3.7,72.2,False,,True,False
OUT-001844,APT-002910,3.9,69.3,False,,True,False
OUT-001845,APT-002911,5.0,77.8,False,,True,False
OUT-001846,APT-002912,5.0,89.0,False,,True,True
OUT-001847,APT-002914,4.7,82.6,False,,False,False
OUT-001848,APT-002915,4.0,72.3,False,,True,False
OUT-001849,APT-002917,4.7,80.6,False,,True,False
OUT-001850,APT-002918,4.7,96.6,False,,True,False
OUT-001851,APT-002919,4.0,64.1,False,,True,True
OUT-001852,APT-002922,3.0,74.9,False,,True,True
OUT-001853,APT-002923,3.8,86.5,False,,True,False
OUT-001854,APT-002924,4.5,71.0,False,,False,True
OUT-001855,APT-002925,4.2,74.1,False,,True,True
OUT-001856,APT-002926,4.6,67.5,False,,True,False
OUT-001857,APT-002927,3.8,85.6,False,,True,True
OUT-001858,APT-002929,3.6,87.1,False,,False,True
OUT-001859,APT-002932,5.0,71.5,False,,True,False
OUT-001860,APT-002933,5.0,85.1,False,,True,False
OUT-001861,APT-002934,4.5,73.2,False,,False,False
OUT-001862,APT-002936,4.4,85.6,False,,False,False
OUT-001863,APT-002937,4.6,80.9,False,,True,False
OUT-001864,APT-002938,3.3,86.5,False,,True,False
OUT-001865,APT-002939,4.0,92.9,False,,True,False
OUT-001866,APT-002940,4.0,77.6,False,,True,False
OUT-001867,APT-002941,4.7,70.2,False,,True,False
OUT-001868,APT-002943,5.0,84.4,False,,True,False
OUT-001869,APT-002944,4.5,80.7,False,,True,False
OUT-001870,APT-002946,4.2,80.2,False,,True,True
OUT-001871,APT-002947,4.4,85.9,False,,True,True
OUT-001872,APT-002951,3.1,79.7,False,,True,True
OUT-001873,APT-002953,4.3,89.9,False,,True,True
OUT-001874,APT-002955,5.0,80.8,False,,True,True
OUT-001875,APT-002956,4.1,86.5,False,,True,True
OUT-001876,APT-002957,3.8,79.6,False,,True,False
OUT-001877,APT-002958,4.6,81.9,False,,True,False
OUT-001878,APT-002959,,90.4,False,,False,False
OUT-001879,APT-002961,5.0,63.2,False,,True,False
OUT-001880,APT-002962,3.7,64.4,False,,True,False
OUT-001881,APT-002964,4.4,84.1,False,,False,True
OUT-001882,APT-002965,4.4,87.9,False,,False,False
OUT-001883,APT-002968,4.0,92.2,False,,True,False
OUT-001884,APT-002969,4.3,76.4,False,,True,True
OUT-001885,APT-002970,5.0,77.1,False,,True,False
OUT-001886,APT-002971,5.0,81.4,False,,True,False
OUT-001887,APT-002972,4.2,92.1,False,,True,False
OUT-001888,APT-002974,5.0,92.5,False,,True,True
OUT-001889,APT-002975,4.3,71.0,False,,True,True
OUT-001890,APT-002976,4.4,81.9,False,,True,False
OUT-001891,APT-002978,4.7,69.4,False,,True,False
OUT-001892,APT-002980,5.0,84.8,False,,True,False
OUT-001893,APT-002981,4.1,73.5,False,,True,False
OUT-001894,APT-002982,5.0,100.0,False,,True,False
OUT-001895,APT-002984,5.0,81.0,False,,True,False
OUT-001896,APT-002985,4.3,71.6,False,,True,True
OUT-001897,APT-002988,4.6,98.7,False,,True,False
OUT-001898,APT-002991,,74.3,False,,True,False
OUT-001899,APT-002995,3.4,86.0,False,,True,False
OUT-001900,APT-002996,4.9,82.2,False,,False,False
OUT-001901,APT-002997,4.1,76.5,False,,True,True
OUT-001902,APT-002998,3.2,92.2,False,,True,False
OUT-001903,APT-002999,4.6,85.4,False,,True,False
