appointment_id,request_id,employee_id,location_id,service_type_id,scheduled_date,status,travel_minutes,override_flag,override_reason,cancellation_reason,cancelled_by,notice_hours,rebooked_flag,client_satisfaction_score,outcome_quality_score,incident_flag,goal_achieved_flag,follow_up_required_flag
APT-001673,REQ-001800,EMP-00095,LOC-08,SVC-09,2025-11-05,Completed,20,False,,,,,,4.4,78.3,False,True,True
APT-001674,REQ-001801,EMP-00131,LOC-02,SVC-07,2025-11-05,Completed,26,False,,,,,,3.3,65.6,False,False,False
APT-001675,REQ-001802,EMP-00049,LOC-09,SVC-05,2025-11-04,Completed,22,False,,,,,,4.4,73.5,False,True,False
APT-001676,REQ-001803,EMP-00131,LOC-10,SVC-01,2025-11-05,Completed,38,False,,,,,,4.1,84.1,False,True,False
APT-001677,REQ-001804,EMP-00099,LOC-06,SVC-01,2025-11-07,Completed,39,False,,,,,,3.7,100.0,False,True,False
APT-001678,REQ-001805,EMP-00128,LOC-01,SVC-04,2025-11-06,Completed,33,False,,,,,,,81.8,False,True,False
APT-001680,REQ-001807,EMP-00070,LOC-06,SVC-07,2025-11-04,Completed,26,False,,,,,,3.8,90.7,False,True,False
APT-001681,REQ-001808,EMP-00103,LOC-08,SVC-05,2025-11-05,Completed,13,False,,,,,,5.0,93.5,False,True,False
APT-001683,REQ-001810,EMP-00141,LOC-07,SVC-06,2025-11-04,Completed,15,False,,,,,,2.8,83.7,False,True,False
APT-001684,REQ-001811,EMP-00039,LOC-10,SVC-04,2025-11-04,Completed,40,False,,,,,,4.4,100.0,False,True,True
APT-001686,REQ-001814,EMP-00117,LOC-05,SVC-08,2025-11-04,Completed,12,False,,,,,,3.2,94.5,False,True,False
APT-001687,REQ-001815,EMP-00091,LOC-02,SVC-07,2025-11-05,Completed,15,False,,,,,,5.0,86.0,False,False,False
APT-001689,REQ-001817,EMP-00054,LOC-04,SVC-01,2025-11-04,Completed,32,True,Client preference,,,,,3.5,98.9,False,True,False
APT-001691,REQ-001819,EMP-00014,LOC-06,SVC-07,2025-11-08,Completed,20,False,,,,,,4.3,85.5,False,True,False
APT-001694,REQ-001822,EMP-00036,LOC-07,SVC-04,2025-11-06,Completed,41,False,,,,,,5.0,72.8,False,True,True
APT-001695,REQ-001823,EMP-00047,LOC-05,SVC-04,2025-11-06,Completed,19,True,Client preference,,,,,5.0,79.9,False,False,False
APT-001696,REQ-001824,EMP-00102,LOC-04,SVC-01,2025-11-05,Completed,20,False,,,,,,3.4,84.1,False,True,True
APT-001698,REQ-001827,EMP-00040,LOC-06,SVC-01,2025-11-07,Completed,22,False,,,,,,3.7,66.9,False,True,False
APT-001699,REQ-001830,EMP-00129,LOC-05,SVC-04,2025-11-05,Completed,12,False,,,,,,4.2,79.2,False,False,False
APT-001701,REQ-001833,EMP-00120,LOC-07,SVC-06,2025-11-06,Completed,16,False,,,,,,5.0,83.3,False,True,False
APT-001704,REQ-001837,EMP-00065,LOC-01,SVC-05,2025-11-06,Completed,26,False,,,,,,4.6,100.0,False,True,False
APT-001705,REQ-001838,EMP-00022,LOC-09,SVC-05,2025-11-06,Completed,13,False,,,,,,3.5,88.2,False,True,False
APT-001707,REQ-001840,EMP-00085,LOC-03,SVC-04,2025-11-06,Completed,27,False,,,,,,3.9,87.1,False,True,True
APT-001708,REQ-001841,EMP-00015,LOC-01,SVC-08,2025-11-12,Completed,24,False,,,,,,3.7,72.5,False,True,True
APT-001709,REQ-001842,EMP-00041,LOC-03,SVC-04,2025-11-06,Completed,17,False,,,,,,3.9,84.1,False,True,True
APT-001710,REQ-001843,EMP-00138,LOC-01,SVC-01,2025-11-06,Completed,17,False,,,,,,4.7,72.3,False,True,False
APT-001711,REQ-001844,EMP-00028,LOC-02,SVC-09,2025-11-08,Completed,23,False,,,,,,3.9,96.0,False,False,False
APT-001713,REQ-001847,EMP-00025,LOC-06,SVC-07,2025-11-06,Completed,30,False,,,,,,3.9,96.4,False,True,True
APT-001714,REQ-001849,EMP-00068,LOC-02,SVC-07,2025-11-07,Completed,27,False,,,,,,2.4,84.0,False,True,False
APT-001715,REQ-001850,EMP-00126,LOC-01,SVC-06,2025-11-06,Completed,42,False,,,,,,3.9,85.2,False,False,False
APT-001718,REQ-001853,EMP-00050,LOC-06,SVC-01,2025-11-06,Completed,17,False,,,,,,3.8,75.6,False,False,False
APT-001722,REQ-001857,EMP-00128,LOC-09,SVC-01,2025-11-08,Completed,28,False,,,,,,4.5,70.9,False,False,False
APT-001724,REQ-001860,EMP-00060,LOC-06,SVC-02,2025-11-09,Completed,32,False,,,,,,3.7,75.0,False,True,False
APT-001726,REQ-001862,EMP-00118,LOC-09,SVC-07,2025-11-08,Completed,20,False,,,,,,4.3,82.6,False,True,False
APT-001727,REQ-001863,EMP-00021,LOC-04,SVC-06,2025-11-07,Completed,11,False,,,,,,4.6,81.6,False,True,False
APT-001728,REQ-001864,EMP-00054,LOC-01,SVC-02,2025-11-07,Completed,29,False,,,,,,5.0,86.2,False,True,True
APT-001729,REQ-001865,EMP-00036,LOC-08,SVC-01,2025-11-09,Completed,36,False,,,,,,4.6,83.8,False,True,False
APT-001730,REQ-001867,EMP-00121,LOC-09,SVC-01,2025-11-07,Completed,36,False,,,,,,,87.9,False,True,False
APT-001731,REQ-001868,EMP-00131,LOC-10,SVC-01,2025-11-10,Completed,28,False,,,,,,,83.3,False,True,False
APT-001732,REQ-001869,EMP-00038,LOC-07,SVC-03,2025-11-08,Completed,12,False,,,,,,4.3,83.4,False,True,False
APT-001733,REQ-001870,EMP-00037,LOC-08,SVC-04,2025-11-08,Completed,26,False,,,,,,,93.0,False,True,False
APT-001734,REQ-001871,EMP-00089,LOC-07,SVC-08,2025-11-07,Completed,45,False,,,,,,3.5,65.4,False,True,False
APT-001735,REQ-001873,EMP-00023,LOC-02,SVC-01,2025-11-09,Completed,31,False,,,,,,3.4,88.4,False,True,False
APT-001736,REQ-001874,EMP-00070,LOC-03,SVC-05,2025-11-07,Completed,11,False,,,,,,4.6,78.6,False,True,False
APT-001737,REQ-001875,EMP-00104,LOC-09,SVC-07,2025-11-08,Completed,17,False,,,,,,5.0,97.5,False,True,True
APT-001738,REQ-001876,EMP-00143,LOC-01,SVC-01,2025-11-08,Completed,33,False,,,,,,,65.8,False,True,False
APT-001740,REQ-001878,EMP-00099,LOC-01,SVC-09,2025-11-09,Completed,22,False,,,,,,4.7,78.4,False,True,False
APT-001741,REQ-001879,EMP-00013,LOC-07,SVC-02,2025-11-08,Completed,21,False,,,,,,4.5,82.8,False,True,False
APT-001742,REQ-001881,EMP-00148,LOC-04,SVC-01,2025-11-09,Completed,20,False,,,,,,4.4,68.8,False,True,False
APT-001743,REQ-001882,EMP-00056,LOC-07,SVC-01,2025-11-08,Completed,34,False,,,,,,3.9,91.1,False,True,False
APT-001746,REQ-001885,EMP-00056,LOC-06,SVC-04,2025-11-08,Completed,17,False,,,,,,5.0,74.1,False,True,False
APT-001747,REQ-001886,EMP-00051,LOC-10,SVC-01,2025-11-08,Completed,14,True,Client preference,,,,,4.4,86.6,False,True,False
APT-001749,REQ-001888,EMP-00017,LOC-08,SVC-03,2025-11-09,Completed,25,False,,,,,,3.2,70.4,False,True,False
APT-001751,REQ-001890,EMP-00068,LOC-03,SVC-07,2025-11-11,Completed,15,False,,,,,,4.6,73.9,False,True,False
APT-001755,REQ-001896,EMP-00150,LOC-07,SVC-07,2025-11-12,Completed,20,False,,,,,,3.6,80.5,False,True,False
APT-001756,REQ-001897,EMP-00136,LOC-06,SVC-04,2025-11-13,Completed,16,False,,,,,,3.7,67.3,False,False,False
APT-001757,REQ-001898,EMP-00017,LOC-07,SVC-05,2025-11-10,Completed,7,False,,,,,,3.4,72.3,False,True,True
APT-001759,REQ-001900,EMP-00052,LOC-03,SVC-01,2025-11-10,Completed,3,False,,,,,,5.0,65.9,False,True,False
APT-001761,REQ-001902,EMP-00103,LOC-02,SVC-01,2025-11-11,Completed,5,False,,,,,,3.9,81.3,False,True,False
APT-001763,REQ-001904,EMP-00005,LOC-08,SVC-01,2025-11-11,Completed,14,False,,,,,,3.7,72.0,False,False,False
APT-001764,REQ-001905,EMP-00044,LOC-02,SVC-07,2025-11-11,Completed,26,False,,,,,,4.8,66.3,False,True,False
APT-001765,REQ-001906,EMP-00014,LOC-02,SVC-01,2025-11-10,Completed,27,False,,,,,,4.7,77.8,False,True,False
APT-001766,REQ-001907,EMP-00089,LOC-05,SVC-04,2025-11-10,Completed,6,False,,,,,,3.4,75.3,False,True,False
APT-001767,REQ-001909,EMP-00005,LOC-09,SVC-07,2025-11-12,Completed,24,False,,,,,,4.9,81.6,False,True,False
APT-001768,REQ-001910,EMP-00142,LOC-07,SVC-01,2025-11-11,Completed,32,False,,,,,,4.8,85.1,False,True,True
APT-001770,REQ-001912,EMP-00100,LOC-05,SVC-08,2025-11-10,Completed,10,False,,,,,,3.2,93.1,False,True,False
APT-001772,REQ-001914,EMP-00030,LOC-09,SVC-01,2025-11-10,Completed,28,False,,,,,,4.2,73.4,False,True,False
APT-001776,REQ-001918,EMP-00006,LOC-04,SVC-01,2025-11-11,Completed,24,False,,,,,,3.6,78.2,False,True,True
APT-001777,REQ-001919,EMP-00015,LOC-07,SVC-01,2025-11-11,Completed,30,False,,,,,,5.0,95.5,False,False,False
APT-001778,REQ-001920,EMP-00063,LOC-10,SVC-07,2025-11-11,Completed,12,False,,,,,,4.6,68.8,False,True,False
APT-001780,REQ-001922,EMP-00049,LOC-04,SVC-02,2025-11-12,Completed,16,False,,,,,,4.5,63.3,False,True,False
APT-001782,REQ-001924,EMP-00021,LOC-05,SVC-02,2025-11-11,Completed,16,False,,,,,,3.1,100.0,False,True,False
APT-001783,REQ-001925,EMP-00025,LOC-09,SVC-05,2025-11-11,Completed,30,False,,,,,,,80.3,False,True,True
APT-001785,REQ-001927,EMP-00060,LOC-07,SVC-05,2025-11-11,Completed,24,False,,,,,,3.9,83.0,False,True,True
APT-001787,REQ-001929,EMP-00148,LOC-04,SVC-06,2025-11-12,Completed,19,False,,,,,,4.8,87.3,False,True,False
APT-001788,REQ-001930,EMP-00128,LOC-08,SVC-04,2025-11-12,Completed,31,False,,,,,,3.1,95.3,False,True,True
APT-001789,REQ-001931,EMP-00005,LOC-08,SVC-01,2025-11-12,Completed,48,False,,,,,,3.8,90.7,False,True,False
APT-001790,REQ-001932,EMP-00011,LOC-10,SVC-09,2025-11-11,Completed,25,False,,,,,,3.7,73.2,False,True,False
APT-001791,REQ-001933,EMP-00063,LOC-03,SVC-03,2025-11-11,Completed,19,False,,,,,,3.9,81.2,False,True,False
APT-001793,REQ-001935,EMP-00085,LOC-04,SVC-02,2025-11-13,Completed,29,False,,,,,,4.8,91.1,False,True,False
APT-001795,REQ-001937,EMP-00054,LOC-01,SVC-05,2025-11-12,Completed,31,False,,,,,,3.3,88.6,False,True,True
APT-001796,REQ-001938,EMP-00027,LOC-06,SVC-04,2025-11-13,Completed,41,False,,,,,,,74.3,False,True,False
APT-001797,REQ-001939,EMP-00055,LOC-08,SVC-07,2025-11-12,Completed,32,False,,,,,,3.9,91.7,False,False,False
APT-001798,REQ-001940,EMP-00104,LOC-07,SVC-07,2025-11-12,Completed,40,False,,,,,,4.0,71.6,False,True,True
APT-001803,REQ-001945,EMP-00131,LOC-08,SVC-02,2025-11-12,Completed,55,False,,,,,,4.9,83.3,False,True,False
APT-001804,REQ-001946,EMP-00092,LOC-07,SVC-04,2025-11-12,Completed,3,False,,,,,,4.6,86.4,False,True,False
APT-001808,REQ-001950,EMP-00091,LOC-07,SVC-04,2025-11-13,Completed,43,False,,,,,,4.9,91.6,False,False,False
APT-001809,REQ-001951,EMP-00120,LOC-09,SVC-01,2025-11-13,Completed,54,False,,,,,,3.9,75.0,False,True,False
APT-001810,REQ-001952,EMP-00101,LOC-09,SVC-01,2025-11-12,Completed,3,True,Client preference,,,,,4.9,90.5,False,True,False
APT-001813,REQ-001955,EMP-00096,LOC-10,SVC-03,2025-11-12,Completed,39,False,,,,,,3.9,100.0,False,True,False
APT-001814,REQ-001956,EMP-00067,LOC-04,SVC-06,2025-11-12,Completed,11,False,,,,,,5.0,73.2,False,True,False
APT-001817,REQ-001959,EMP-00024,LOC-09,SVC-08,2025-11-12,Completed,19,False,,,,,,5.0,96.8,False,True,False
APT-001819,REQ-001962,EMP-00129,LOC-02,SVC-01,2025-11-12,Completed,30,False,,,,,,3.9,99.9,False,True,False
APT-001821,REQ-001964,EMP-00092,LOC-07,SVC-07,2025-11-13,Completed,71,True,Continuity of care,,,,,3.7,60.3,False,False,False
APT-001823,REQ-001966,EMP-00030,LOC-05,SVC-05,2025-11-13,Completed,6,False,,,,,,4.9,80.6,False,False,False
APT-001824,REQ-001968,EMP-00139,LOC-05,SVC-05,2025-11-13,Completed,3,False,,,,,,4.2,81.8,False,True,True
APT-001825,REQ-001969,EMP-00051,LOC-02,SVC-05,2025-11-13,Completed,33,False,,,,,,5.0,92.5,False,True,True
APT-001826,REQ-001970,EMP-00027,LOC-10,SVC-05,2025-11-14,Completed,21,False,,,,,,4.3,84.2,False,True,False
APT-001829,REQ-001973,EMP-00106,LOC-07,SVC-02,2025-11-19,Completed,3,False,,,,,,,94.6,False,True,False
APT-001830,REQ-001974,EMP-00141,LOC-02,SVC-01,2025-11-13,Completed,25,False,,,,,,3.1,73.2,False,True,False
APT-001832,REQ-001976,EMP-00033,LOC-03,SVC-06,2025-11-14,Completed,11,False,,,,,,4.4,75.2,False,True,False
APT-001838,REQ-001983,EMP-00030,LOC-04,SVC-01,2025-11-16,Completed,27,False,,,,,,3.7,74.3,False,True,False
APT-001840,REQ-001985,EMP-00031,LOC-05,SVC-07,2025-11-16,Completed,30,False,,,,,,3.5,89.1,False,True,True
APT-001841,REQ-001986,EMP-00143,LOC-06,SVC-02,2025-11-16,Completed,19,False,,,,,,3.7,85.3,False,False,False
APT-001843,REQ-001988,EMP-00016,LOC-05,SVC-05,2025-11-15,Completed,25,False,,,,,,4.4,74.8,False,True,True
APT-001845,REQ-001990,EMP-00084,LOC-02,SVC-05,2025-11-15,Completed,20,False,,,,,,4.9,79.0,False,True,False
APT-001846,REQ-001991,EMP-00128,LOC-03,SVC-04,2025-11-17,Completed,30,False,,,,,,3.6,86.6,False,True,False
APT-001847,REQ-001992,EMP-00033,LOC-10,SVC-01,2025-11-15,Completed,40,False,,,,,,3.7,83.0,False,True,False
APT-001848,REQ-001993,EMP-00099,LOC-03,SVC-04,2025-11-14,Completed,23,False,,,,,,4.6,79.2,False,True,False
APT-001850,REQ-001995,EMP-00051,LOC-06,SVC-03,2025-11-15,Completed,20,False,,,,,,2.9,86.7,False,True,False
APT-001852,REQ-001997,EMP-00122,LOC-07,SVC-01,2025-11-14,Completed,16,False,,,,,,4.5,86.1,False,True,False
APT-001853,REQ-001998,EMP-00062,LOC-04,SVC-07,2025-11-14,Completed,5,False,,,,,,5.0,88.1,False,True,True
APT-001854,REQ-001999,EMP-00036,LOC-01,SVC-06,2025-11-14,Completed,34,False,,,,,,3.1,82.1,False,False,True
APT-001855,REQ-002000,EMP-00031,LOC-03,SVC-07,2025-11-16,Completed,17,False,,,,,,4.9,75.5,False,False,True
APT-001856,REQ-002001,EMP-00083,LOC-01,SVC-03,2025-11-15,Completed,25,False,,,,,,5.0,96.2,False,True,False
APT-001861,REQ-002006,EMP-00023,LOC-04,SVC-05,2025-11-15,Completed,15,False,,,,,,3.9,87.1,False,False,False
APT-001862,REQ-002007,EMP-00023,LOC-04,SVC-01,2025-11-15,Completed,21,False,,,,,,3.8,95.3,False,True,False
APT-001863,REQ-002008,EMP-00041,LOC-07,SVC-04,2025-11-16,Completed,31,False,,,,,,4.0,81.6,False,True,False
APT-001864,REQ-002009,EMP-00122,LOC-07,SVC-04,2025-11-15,Completed,47,False,,,,,,4.4,75.0,False,True,True
APT-001865,REQ-002010,EMP-00095,LOC-05,SVC-02,2025-11-15,Completed,14,False,,,,,,5.0,84.0,False,True,False
APT-001866,REQ-002011,EMP-00134,LOC-02,SVC-09,2025-11-16,Completed,25,False,,,,,,3.2,83.5,False,True,False
APT-001869,REQ-002014,EMP-00075,LOC-09,SVC-06,2025-11-16,Completed,20,False,,,,,,3.5,83.2,False,True,False
APT-001870,REQ-002015,EMP-00134,LOC-09,SVC-07,2025-11-16,Completed,50,False,,,,,,4.9,94.7,False,True,False
APT-001871,REQ-002016,EMP-00139,LOC-03,SVC-01,2025-11-17,Completed,11,False,,,,,,5.0,79.7,False,True,False
APT-001872,REQ-002017,EMP-00093,LOC-07,SVC-05,2025-11-18,Completed,18,False,,,,,,,95.3,False,False,False
APT-001873,REQ-002018,EMP-00015,LOC-08,SVC-09,2025-11-16,Completed,23,False,,,,,,4.1,85.5,False,True,False
APT-001876,REQ-002021,EMP-00093,LOC-07,SVC-06,2025-11-18,Completed,9,False,,,,,,4.4,76.4,False,True,True
APT-001878,REQ-002023,EMP-00123,LOC-08,SVC-05,2025-11-18,Completed,19,False,,,,,,4.3,86.7,False,True,True
APT-001879,REQ-002024,EMP-00094,LOC-08,SVC-04,2025-11-17,Completed,34,True,Skill match unavailable,,,,,4.3,87.1,False,True,False
APT-001880,REQ-002025,EMP-00025,LOC-03,SVC-09,2025-11-18,Completed,8,False,,,,,,4.3,76.1,False,True,False
APT-001881,REQ-002026,EMP-00141,LOC-05,SVC-04,2025-11-20,Completed,13,False,,,,,,3.4,85.7,False,True,True
APT-001882,REQ-002027,EMP-00013,LOC-08,SVC-08,2025-11-20,Completed,19,False,,,,,,5.0,64.9,False,True,False
APT-001883,REQ-002030,EMP-00137,LOC-07,SVC-03,2025-11-18,Completed,46,False,,,,,,4.0,71.0,False,True,True
APT-001885,REQ-002032,EMP-00032,LOC-07,SVC-01,2025-11-17,Completed,13,False,,,,,,4.6,87.3,False,True,True
APT-001888,REQ-002035,EMP-00118,LOC-09,SVC-04,2025-11-17,Completed,31,False,,,,,,4.5,91.9,False,True,False
APT-001892,REQ-002040,EMP-00142,LOC-10,SVC-03,2025-11-19,Completed,35,False,,,,,,4.7,89.7,False,True,False
APT-001893,REQ-002041,EMP-00056,LOC-06,SVC-08,2025-11-18,Completed,14,False,,,,,,2.8,84.3,False,True,False
APT-001897,REQ-002045,EMP-00069,LOC-02,SVC-02,2025-11-18,Completed,3,False,,,,,,3.6,96.6,False,True,False
APT-001898,REQ-002046,EMP-00095,LOC-01,SVC-01,2025-11-18,Completed,19,False,,,,,,3.2,70.3,False,True,False
APT-001899,REQ-002047,EMP-00063,LOC-02,SVC-05,2025-11-19,Completed,19,False,,,,,,3.6,66.8,False,False,False
APT-001900,REQ-002048,EMP-00068,LOC-08,SVC-07,2025-11-19,Completed,24,False,,,,,,4.0,93.5,False,True,False
APT-001901,REQ-002049,EMP-00015,LOC-07,SVC-08,2025-11-19,Completed,39,False,,,,,,,65.9,False,True,True
APT-001902,REQ-002050,EMP-00115,LOC-07,SVC-02,2025-11-18,Completed,37,False,,,,,,,91.2,False,True,False
APT-001903,REQ-002051,EMP-00044,LOC-01,SVC-01,2025-11-20,Completed,37,False,,,,,,4.4,89.0,False,True,False
APT-001906,REQ-002054,EMP-00126,LOC-05,SVC-01,2025-11-18,Completed,4,False,,,,,,3.9,78.0,False,True,False
APT-001907,REQ-002055,EMP-00106,LOC-08,SVC-07,2025-11-19,Completed,29,False,,,,,,4.2,72.5,False,True,False
APT-001909,REQ-002057,EMP-00062,LOC-07,SVC-01,2025-11-20,Completed,28,False,,,,,,4.2,86.4,False,False,True
APT-001910,REQ-002058,EMP-00022,LOC-01,SVC-06,2025-11-19,Completed,25,False,,,,,,2.7,62.8,False,True,False
APT-001912,REQ-002060,EMP-00047,LOC-03,SVC-02,2025-11-18,Completed,35,True,Client preference,,,,,3.9,91.7,False,True,False
APT-001914,REQ-002062,EMP-00008,LOC-07,SVC-09,2025-11-18,Completed,41,False,,,,,,3.5,97.3,False,True,False
APT-001915,REQ-002063,EMP-00033,LOC-04,SVC-09,2025-11-20,Completed,22,False,,,,,,4.1,88.8,False,True,False
APT-001916,REQ-002064,EMP-00018,LOC-03,SVC-04,2025-11-19,Completed,39,False,,,,,,4.5,100.0,False,True,False
APT-001917,REQ-002065,EMP-00023,LOC-03,SVC-03,2025-11-18,Completed,12,False,,,,,,4.9,70.7,False,True,True
APT-001919,REQ-002067,EMP-00052,LOC-10,SVC-01,2025-11-18,Completed,37,False,,,,,,4.8,73.7,False,True,False
APT-001921,REQ-002070,EMP-00120,LOC-01,SVC-01,2025-11-18,Completed,18,False,,,,,,3.9,91.7,False,False,False
APT-001923,REQ-002072,EMP-00062,LOC-07,SVC-06,2025-11-19,Completed,20,True,Client preference,,,,,3.8,86.1,True,True,False
APT-001924,REQ-002073,EMP-00056,LOC-10,SVC-03,2025-11-19,Completed,23,False,,,,,,5.0,66.1,False,True,False
APT-001925,REQ-002074,EMP-00058,LOC-01,SVC-05,2025-11-21,Completed,3,False,,,,,,3.2,81.7,False,True,False
APT-001927,REQ-002077,EMP-00030,LOC-06,SVC-09,2025-11-19,Completed,4,False,,,,,,,91.8,False,True,True
APT-001928,REQ-002078,EMP-00109,LOC-07,SVC-09,2025-11-20,Completed,23,False,,,,,,3.9,75.5,False,True,False
APT-001932,REQ-002082,EMP-00036,LOC-08,SVC-03,2025-11-20,Completed,19,False,,,,,,3.3,65.2,False,False,False
APT-001933,REQ-002083,EMP-00005,LOC-09,SVC-05,2025-11-19,Completed,29,False,,,,,,4.2,80.2,False,True,False
APT-001938,REQ-002089,EMP-00030,LOC-10,SVC-07,2025-11-20,Completed,8,False,,,,,,4.0,98.5,False,True,False
APT-001939,REQ-002090,EMP-00024,LOC-03,SVC-05,2025-11-21,Completed,21,False,,,,,,4.3,90.0,False,True,True
APT-001941,REQ-002092,EMP-00126,LOC-09,SVC-02,2025-11-21,Completed,23,False,,,,,,4.9,85.1,False,True,True
APT-001943,REQ-002094,EMP-00143,LOC-09,SVC-03,2025-11-20,Completed,6,False,,,,,,4.4,77.8,False,True,False
APT-001944,REQ-002095,EMP-00017,LOC-09,SVC-02,2025-11-20,Completed,10,False,,,,,,,82.0,False,False,False
APT-001945,REQ-002096,EMP-00032,LOC-01,SVC-09,2025-11-21,Completed,3,False,,,,,,5.0,85.2,False,True,False
APT-001947,REQ-002098,EMP-00028,LOC-09,SVC-09,2025-11-21,Completed,44,False,,,,,,3.2,72.3,False,True,False
APT-001948,REQ-002099,EMP-00064,LOC-07,SVC-08,2025-11-22,Completed,75,False,,,,,,5.0,76.7,False,False,False
APT-001949,REQ-002100,EMP-00129,LOC-03,SVC-06,2025-11-21,Completed,21,False,,,,,,4.5,86.8,False,True,False
APT-001951,REQ-002102,EMP-00056,LOC-09,SVC-01,2025-11-21,Completed,21,False,,,,,,4.2,80.1,False,True,False
APT-001956,REQ-002107,EMP-00141,LOC-01,SVC-05,2025-11-20,Completed,25,False,,,,,,4.4,82.0,False,True,True
APT-001957,REQ-002108,EMP-00085,LOC-07,SVC-01,2025-11-21,Completed,15,False,,,,,,4.0,76.0,False,False,False
APT-001960,REQ-002111,EMP-00136,LOC-03,SVC-04,2025-11-21,Completed,4,False,,,,,,3.4,89.0,False,True,False
APT-001964,REQ-002115,EMP-00010,LOC-10,SVC-01,2025-11-21,Completed,10,False,,,,,,4.3,67.5,False,True,True
APT-001965,REQ-002117,EMP-00124,LOC-01,SVC-07,2025-11-21,Completed,45,False,,,,,,,73.8,False,True,False
APT-001966,REQ-002118,EMP-00023,LOC-07,SVC-01,2025-11-22,Completed,3,False,,,,,,4.6,82.3,False,True,True
APT-001968,REQ-002120,EMP-00035,LOC-03,SVC-01,2025-11-22,Completed,6,False,,,,,,3.7,83.4,False,True,True
APT-001969,REQ-002122,EMP-00064,LOC-09,SVC-09,2025-11-21,Completed,23,False,,,,,,,78.6,False,False,False
APT-001971,REQ-002125,EMP-00104,LOC-10,SVC-01,2025-11-21,Completed,35,False,,,,,,3.6,89.9,False,False,True
APT-001972,REQ-002126,EMP-00083,LOC-06,SVC-03,2025-11-21,Completed,21,False,,,,,,4.9,97.3,False,True,False
APT-001977,REQ-002131,EMP-00037,LOC-06,SVC-06,2025-11-23,Completed,21,False,,,,,,4.5,77.3,False,True,True
APT-001978,REQ-002132,EMP-00123,LOC-02,SVC-01,2025-11-24,Completed,37,False,,,,,,4.0,90.4,False,True,False
APT-001984,REQ-002139,EMP-00106,LOC-10,SVC-01,2025-11-22,Completed,28,False,,,,,,4.6,99.6,False,True,False
APT-001985,REQ-002140,EMP-00102,LOC-09,SVC-07,2025-11-23,Completed,36,False,,,,,,3.4,87.3,False,True,False
APT-001987,REQ-002142,EMP-00142,LOC-02,SVC-02,2025-11-24,Completed,13,False,,,,,,4.3,82.2,False,True,False
APT-001990,REQ-002145,EMP-00018,LOC-09,SVC-01,2025-11-23,Completed,3,False,,,,,,5.0,97.2,False,True,False
APT-001991,REQ-002146,EMP-00064,LOC-04,SVC-05,2025-11-23,Completed,8,False,,,,,,4.6,71.7,False,True,False
APT-001992,REQ-002147,EMP-00123,LOC-10,SVC-03,2025-11-23,Completed,25,False,,,,,,3.9,72.1,False,True,False
APT-001993,REQ-002148,EMP-00113,LOC-02,SVC-03,2025-11-25,Completed,9,False,,,,,,3.7,98.7,False,True,True
APT-001994,REQ-002149,EMP-00044,LOC-10,SVC-08,2025-11-24,Completed,33,False,,,,,,5.0,90.1,False,True,False
APT-001995,REQ-002150,EMP-00083,LOC-05,SVC-07,2025-11-24,Completed,20,False,,,,,,4.1,87.4,False,True,False
APT-001997,REQ-002152,EMP-00021,LOC-09,SVC-05,2025-11-24,Completed,67,False,,,,,,4.2,95.9,False,True,True
APT-001998,REQ-002153,EMP-00096,LOC-03,SVC-02,2025-11-24,Completed,9,False,,,,,,3.8,78.5,False,True,True
APT-001999,REQ-002154,EMP-00112,LOC-08,SVC-01,2025-11-25,Completed,27,False,,,,,,5.0,81.2,False,True,False
APT-002001,REQ-002156,EMP-00150,LOC-06,SVC-04,2025-11-26,Completed,41,False,,,,,,2.6,79.6,False,True,False
APT-002003,REQ-002158,EMP-00091,LOC-07,SVC-05,2025-11-24,Completed,43,False,,,,,,2.5,81.7,False,True,True
APT-002004,REQ-002159,EMP-00117,LOC-01,SVC-04,2025-11-24,Completed,23,True,Skill match unavailable,,,,,3.9,70.1,False,False,False
APT-002005,REQ-002160,EMP-00112,LOC-10,SVC-07,2025-11-28,Completed,8,False,,,,,,,76.1,False,True,False
APT-002006,REQ-002161,EMP-00004,LOC-06,SVC-05,2025-11-25,Completed,35,False,,,,,,4.2,91.6,False,False,False
APT-002008,REQ-002163,EMP-00039,LOC-06,SVC-06,2025-11-26,Completed,3,False,,,,,,3.0,81.3,False,True,False
APT-002009,REQ-002164,EMP-00121,LOC-07,SVC-01,2025-11-27,Completed,7,False,,,,,,4.2,100.0,False,True,False
APT-002013,REQ-002168,EMP-00129,LOC-10,SVC-09,2025-11-27,Completed,25,False,,,,,,4.4,69.3,False,True,False
APT-002014,REQ-002169,EMP-00100,LOC-02,SVC-01,2025-11-26,Completed,28,False,,,,,,3.4,85.9,False,False,False
APT-002015,REQ-002170,EMP-00021,LOC-07,SVC-01,2025-11-26,Completed,46,False,,,,,,2.6,64.6,False,False,False
APT-002017,REQ-002172,EMP-00013,LOC-08,SVC-05,2025-11-26,Completed,34,False,,,,,,4.8,75.6,False,True,False
APT-002023,REQ-002178,EMP-00148,LOC-09,SVC-03,2025-11-26,Completed,17,False,,,,,,5.0,93.7,False,True,False
APT-002026,REQ-002182,EMP-00023,LOC-02,SVC-09,2025-11-26,Completed,40,False,,,,,,3.3,55.7,False,False,False
APT-002027,REQ-002183,EMP-00126,LOC-01,SVC-01,2025-11-26,Completed,29,False,,,,,,3.9,84.9,False,True,False
