date_key,location_id,primary_role,shifts_rostered,shifts_completed,actual_hours,planned_hours,overtime_shifts
2025-09-11,LOC-05,Registered Nurse,1,1.0,7.96,8.0,0.0
2025-09-12,LOC-05,Registered Nurse,1,1.0,7.95,8.0,0.0
2025-09-17,LOC-05,Registered Nurse,1,1.0,8.06,8.0,0.0
2025-09-21,LOC-05,Registered Nurse,1,1.0,7.84,8.0,0.0
2025-09-23,LOC-05,Registered Nurse,1,1.0,7.97,8.0,0.0
2025-10-05,LOC-05,Registered Nurse,1,1.0,7.83,8.0,0.0
2025-10-19,LOC-05,Registered Nurse,1,1.0,8.17,8.0,0.0
2025-10-22,LOC-05,Registered Nurse,1,1.0,10.0,8.0,1.0
2025-10-24,LOC-05,Registered Nurse,1,1.0,7.61,8.0,0.0
2025-10-28,LOC-05,Registered Nurse,1,1.0,8.09,8.0,0.0
2025-10-31,LOC-05,Registered Nurse,1,1.0,8.11,8.0,0.0
2025-11-05,LOC-05,Registered Nurse,1,1.0,8.39,8.0,0.0
2025-11-07,LOC-05,Registered Nurse,1,1.0,7.76,8.0,0.0
2025-11-12,LOC-05,Registered Nurse,1,1.0,7.98,8.0,0.0
2025-11-16,LOC-05,Registered Nurse,1,1.0,10.03,10.0,0.0
2025-11-21,LOC-05,Registered Nurse,1,1.0,8.2,8.0,0.0
2025-11-23,LOC-05,Registered Nurse,1,1.0,7.75,8.0,0.0
2025-11-30,LOC-05,Registered Nurse,1,1.0,8.04,8.0,0.0
2025-12-03,LOC-05,Registered Nurse,1,1.0,8.01,8.0,0.0
2025-12-21,LOC-05,Registered Nurse,1,1.0,7.94,8.0,0.0
2025-12-24,LOC-05,Registered Nurse,1,1.0,7.83,8.0,0.0
2025-12-26,LOC-05,Registered Nurse,1,1.0,8.2,8.0,0.0
2026-02-15,LOC-05,Registered Nurse,1,1.0,8.14,8.0,0.0
2026-03-01,LOC-05,Registered Nurse,1,1.0,7.96,8.0,0.0
2026-03-08,LOC-05,Registered Nurse,1,1.0,8.21,8.0,0.0
2026-03-22,LOC-05,Registered Nurse,1,1.0,7.91,8.0,0.0
2026-04-17,LOC-05,Registered Nurse,1,1.0,12.7,10.0,1.0
2026-05-10,LOC-05,Registered Nurse,1,1.0,8.69,8.0,1.0
2026-05-15,LOC-05,Registered Nurse,1,1.0,7.92,8.0,0.0
2026-05-22,LOC-05,Registered Nurse,1,1.0,8.18,8.0,0.0
2026-05-26,LOC-05,Registered Nurse,1,1.0,7.91,8.0,0.0
2026-06-09,LOC-05,Registered Nurse,1,1.0,8.09,8.0,0.0
2026-06-14,LOC-05,Registered Nurse,1,0.0,0.0,10.0,0.0
2026-07-01,LOC-05,Registered Nurse,1,1.0,7.84,8.0,0.0
2026-07-05,LOC-05,Registered Nurse,1,1.0,7.83,8.0,0.0
2026-07-10,LOC-05,Registered Nurse,1,1.0,8.17,8.0,0.0
2026-07-15,LOC-05,Registered Nurse,1,1.0,8.0,8.0,0.0
2026-07-22,LOC-05,Registered Nurse,1,1.0,10.22,10.0,0.0
2026-07-29,LOC-05,Registered Nurse,1,1.0,8.31,8.0,0.0
2025-08-04,LOC-07,Registered Nurse,1,1.0,7.97,8.0,0.0
2025-08-05,LOC-07,Registered Nurse,1,1.0,7.69,8.0,0.0
2025-08-10,LOC-07,Registered Nurse,1,1.0,7.89,8.0,0.0
2025-08-17,LOC-07,Registered Nurse,1,1.0,7.88,8.0,0.0
2025-08-18,LOC-07,Registered Nurse,1,1.0,7.99,8.0,0.0
2025-08-19,LOC-07,Registered Nurse,1,1.0,11.22,10.0,1.0
2025-08-22,LOC-07,Registered Nurse,1,1.0,8.7,8.0,1.0
2025-08-29,LOC-07,Registered Nurse,1,1.0,8.1,8.0,0.0
2025-09-03,LOC-07,Registered Nurse,1,1.0,8.07,8.0,0.0
2025-09-12,LOC-07,Registered Nurse,1,1.0,7.87,8.0,0.0
2025-10-01,LOC-07,Registered Nurse,1,1.0,8.1,8.0,0.0
2025-10-03,LOC-07,Registered Nurse,1,1.0,7.56,8.0,0.0
2025-10-13,LOC-07,Registered Nurse,1,1.0,8.09,8.0,0.0
2025-10-15,LOC-07,Registered Nurse,1,1.0,7.91,8.0,0.0
2025-10-20,LOC-07,Registered Nurse,1,1.0,8.01,8.0,0.0
2025-10-21,LOC-07,Registered Nurse,1,1.0,9.72,8.0,1.0
2025-10-22,LOC-07,Registered Nurse,1,1.0,9.78,10.0,0.0
2025-11-04,LOC-07,Registered Nurse,1,1.0,8.18,8.0,0.0
2025-11-05,LOC-07,Registered Nurse,1,1.0,10.08,10.0,0.0
2025-11-07,LOC-07,Registered Nurse,1,1.0,8.04,8.0,0.0
2025-11-25,LOC-07,Registered Nurse,1,1.0,7.7,8.0,0.0
2025-12-01,LOC-07,Registered Nurse,1,0.0,0.0,8.0,0.0
2025-12-10,LOC-07,Registered Nurse,1,1.0,8.06,8.0,0.0
2025-12-17,LOC-07,Registered Nurse,1,1.0,8.25,8.0,0.0
2025-12-19,LOC-07,Registered Nurse,1,1.0,9.95,10.0,0.0
2025-12-22,LOC-07,Registered Nurse,1,1.0,7.87,8.0,0.0
2025-12-28,LOC-07,Registered Nurse,1,1.0,7.96,8.0,0.0
2026-01-02,LOC-07,Registered Nurse,1,1.0,10.41,8.0,1.0
2026-02-13,LOC-07,Registered Nurse,1,1.0,7.87,8.0,0.0
2026-03-02,LOC-07,Registered Nurse,1,1.0,10.07,10.0,0.0
2026-03-10,LOC-07,Registered Nurse,1,1.0,8.2,8.0,0.0
2026-03-22,LOC-07,Registered Nurse,1,1.0,7.98,8.0,0.0
2026-04-05,LOC-07,Registered Nurse,1,1.0,8.08,8.0,0.0
2026-04-07,LOC-07,Registered Nurse,1,1.0,7.97,8.0,0.0
2026-04-08,LOC-07,Registered Nurse,1,1.0,8.16,8.0,0.0
2026-04-13,LOC-07,Registered Nurse,1,1.0,7.8,8.0,0.0
2026-04-15,LOC-07,Registered Nurse,1,1.0,10.22,8.0,1.0
2026-04-19,LOC-07,Registered Nurse,1,1.0,8.06,8.0,0.0
2026-04-22,LOC-07,Registered Nurse,1,1.0,9.74,8.0,1.0
2026-04-24,LOC-07,Registered Nurse,1,1.0,7.96,8.0,0.0
2026-04-28,LOC-07,Registered Nurse,1,1.0,8.1,8.0,0.0
2026-05-01,LOC-07,Registered Nurse,1,1.0,7.98,8.0,0.0
2026-05-05,LOC-07,Registered Nurse,1,1.0,7.88,8.0,0.0
2026-05-17,LOC-07,Registered Nurse,1,1.0,10.18,10.0,0.0
2026-05-24,LOC-07,Registered Nurse,1,1.0,7.93,8.0,0.0
2026-06-05,LOC-07,Registered Nurse,1,1.0,8.03,8.0,0.0
2026-06-17,LOC-07,Registered Nurse,1,1.0,9.61,8.0,1.0
2026-06-19,LOC-07,Registered Nurse,1,1.0,8.06,8.0,0.0
2026-06-28,LOC-07,Registered Nurse,1,1.0,7.84,8.0,0.0
2026-06-30,LOC-07,Registered Nurse,1,1.0,8.67,8.0,1.0
2026-07-01,LOC-07,Registered Nurse,1,1.0,8.11,8.0,0.0
2026-07-03,LOC-07,Registered Nurse,1,1.0,9.93,10.0,0.0
2026-07-08,LOC-07,Registered Nurse,1,1.0,7.96,8.0,0.0
2026-07-19,LOC-07,Registered Nurse,1,1.0,7.79,8.0,0.0
2026-07-21,LOC-07,Registered Nurse,1,1.0,9.93,10.0,0.0
2026-07-24,LOC-07,Registered Nurse,1,1.0,7.98,8.0,0.0
2026-07-28,LOC-07,Registered Nurse,1,1.0,7.97,8.0,0.0
2026-07-31,LOC-07,Registered Nurse,1,1.0,8.89,8.0,1.0
2025-08-07,LOC-08,Allied Health Clinician,1,1.0,7.81,8.0,0.0
2025-08-28,LOC-08,Allied Health Clinician,1,1.0,8.15,8.0,0.0
2025-10-13,LOC-08,Allied Health Clinician,1,1.0,7.93,8.0,0.0
2025-10-23,LOC-08,Allied Health Clinician,1,1.0,9.47,8.0,1.0
2025-12-11,LOC-08,Allied Health Clinician,1,1.0,8.1,8.0,0.0
2025-12-29,LOC-08,Allied Health Clinician,1,1.0,8.55,8.0,1.0
2026-01-01,LOC-08,Allied Health Clinician,1,1.0,10.05,10.0,0.0
2026-01-08,LOC-08,Allied Health Clinician,1,1.0,9.18,8.0,1.0
2026-01-19,LOC-08,Allied Health Clinician,1,1.0,11.87,10.0,1.0
2026-02-12,LOC-08,Allied Health Clinician,1,1.0,8.1,8.0,0.0
2026-03-19,LOC-08,Allied Health Clinician,1,1.0,8.15,8.0,0.0
2026-03-23,LOC-08,Allied Health Clinician,1,1.0,8.0,8.0,0.0
2026-03-26,LOC-08,Allied Health Clinician,1,1.0,8.19,8.0,0.0
2026-04-02,LOC-08,Allied Health Clinician,1,1.0,7.98,8.0,0.0
2026-05-11,LOC-08,Allied Health Clinician,1,1.0,8.01,8.0,0.0
2026-05-28,LOC-08,Allied Health Clinician,1,1.0,9.72,8.0,1.0
2026-06-15,LOC-08,Allied Health Clinician,1,1.0,9.96,10.0,0.0
2026-06-22,LOC-08,Allied Health Clinician,1,1.0,8.14,8.0,0.0
2026-07-13,LOC-08,Allied Health Clinician,1,1.0,9.7,8.0,1.0
2026-07-16,LOC-08,Allied Health Clinician,1,1.0,7.98,8.0,0.0
2025-08-01,LOC-08,Team Leader,1,1.0,8.02,8.0,0.0
2025-08-11,LOC-08,Team Leader,1,1.0,9.82,10.0,0.0
2025-08-22,LOC-08,Team Leader,1,1.0,7.72,8.0,0.0
2025-10-13,LOC-08,Team Leader,1,1.0,8.05,8.0,0.0
2025-10-31,LOC-08,Team Leader,1,1.0,9.96,10.0,0.0
2025-12-19,LOC-08,Team Leader,1,0.0,0.0,8.0,0.0
2025-12-29,LOC-08,Team Leader,1,1.0,7.83,8.0,0.0
2026-01-19,LOC-08,Team Leader,1,1.0,7.68,8.0,0.0
2026-01-30,LOC-08,Team Leader,1,1.0,7.96,8.0,0.0
2026-02-20,LOC-08,Team Leader,1,1.0,7.99,8.0,0.0
2026-02-27,LOC-08,Team Leader,1,1.0,9.95,10.0,0.0
2026-04-03,LOC-08,Team Leader,1,1.0,8.08,8.0,0.0
2026-04-17,LOC-08,Team Leader,1,1.0,10.15,8.0,1.0
2026-04-18,LOC-08,Team Leader,1,1.0,8.24,8.0,0.0
2026-05-08,LOC-08,Team Leader,1,1.0,7.94,8.0,0.0
2026-05-11,LOC-08,Team Leader,1,1.0,10.68,8.0,1.0
2026-05-15,LOC-08,Team Leader,1,1.0,8.07,8.0,0.0
2026-05-22,LOC-08,Team Leader,1,1.0,8.09,8.0,0.0
2026-06-15,LOC-08,Team Leader,1,1.0,8.0,8.0,0.0
2026-06-22,LOC-08,Team Leader,1,1.0,8.03,8.0,0.0
2026-06-26,LOC-08,Team Leader,1,1.0,7.99,8.0,0.0
2026-07-03,LOC-08,Team Leader,1,1.0,7.91,8.0,0.0
2026-07-13,LOC-08,Team Leader,1,1.0,7.96,8.0,0.0
2026-07-17,LOC-08,Team Leader,1,1.0,7.93,8.0,0.0
2026-07-31,LOC-08,Team Leader,1,1.0,8.02,8.0,0.0
2025-11-27,LOC-03,Team Leader,2,2.0,16.229999999999997,16.0,0.0
2026-01-29,LOC-03,Team Leader,2,2.0,15.809999999999999,16.0,0.0
2025-08-08,LOC-06,Registered Nurse,1,1.0,8.31,8.0,0.0
2025-08-10,LOC-06,Registered Nurse,1,1.0,8.16,8.0,0.0
2025-08-11,LOC-06,Registered Nurse,1,1.0,7.96,8.0,0.0
2025-08-15,LOC-06,Registered Nurse,1,1.0,7.96,8.0,0.0
2025-08-17,LOC-06,Registered Nurse,1,1.0,7.84,8.0,0.0
2025-08-21,LOC-06,Registered Nurse,1,1.0,10.04,10.0,0.0
2025-08-29,LOC-06,Registered Nurse,1,1.0,8.29,8.0,0.0
2025-08-30,LOC-06,Registered Nurse,1,1.0,8.09,8.0,0.0
2025-09-06,LOC-06,Registered Nurse,1,1.0,8.77,8.0,1.0
2025-09-08,LOC-06,Registered Nurse,1,1.0,10.42,8.0,1.0
2025-09-11,LOC-06,Registered Nurse,1,1.0,8.12,8.0,0.0
2025-09-12,LOC-06,Registered Nurse,1,1.0,7.95,8.0,0.0
2025-09-28,LOC-06,Registered Nurse,1,1.0,8.24,8.0,0.0
2025-10-02,LOC-06,Registered Nurse,1,1.0,8.05,8.0,0.0
2025-10-18,LOC-06,Registered Nurse,1,0.0,0.0,8.0,0.0
2025-10-20,LOC-06,Registered Nurse,1,1.0,8.52,8.0,1.0
2025-10-26,LOC-06,Registered Nurse,1,1.0,7.98,8.0,0.0
2025-10-27,LOC-06,Registered Nurse,1,1.0,7.67,8.0,0.0
2025-10-31,LOC-06,Registered Nurse,1,1.0,8.07,8.0,0.0
2025-11-09,LOC-06,Registered Nurse,1,1.0,8.03,8.0,0.0
2025-11-10,LOC-06,Registered Nurse,1,1.0,7.92,8.0,0.0
2025-11-14,LOC-06,Registered Nurse,1,1.0,7.87,8.0,0.0
2025-11-15,LOC-06,Registered Nurse,1,1.0,8.22,8.0,0.0
2025-11-17,LOC-06,Registered Nurse,1,1.0,8.16,8.0,0.0
2025-11-28,LOC-06,Registered Nurse,1,1.0,8.03,8.0,0.0
2025-11-30,LOC-06,Registered Nurse,1,1.0,8.02,8.0,0.0
2025-12-04,LOC-06,Registered Nurse,1,1.0,8.13,8.0,0.0
2025-12-13,LOC-06,Registered Nurse,1,1.0,9.46,8.0,1.0
2026-01-03,LOC-06,Registered Nurse,1,1.0,8.05,8.0,0.0
2026-01-05,LOC-06,Registered Nurse,1,1.0,7.88,8.0,0.0
2026-01-17,LOC-06,Registered Nurse,1,1.0,7.99,8.0,0.0
2026-01-19,LOC-06,Registered Nurse,1,1.0,8.23,8.0,0.0
2026-01-22,LOC-06,Registered Nurse,1,1.0,7.98,8.0,0.0
2026-01-29,LOC-06,Registered Nurse,1,1.0,9.48,8.0,1.0
2026-01-30,LOC-06,Registered Nurse,1,1.0,8.06,8.0,0.0
2026-02-07,LOC-06,Registered Nurse,1,1.0,8.04,8.0,0.0
2026-02-08,LOC-06,Registered Nurse,1,0.0,0.0,8.0,0.0
2026-02-14,LOC-06,Registered Nurse,1,1.0,7.83,8.0,0.0
2026-02-26,LOC-06,Registered Nurse,1,1.0,7.85,8.0,0.0
2026-03-09,LOC-06,Registered Nurse,1,1.0,7.97,8.0,0.0
2026-03-20,LOC-06,Registered Nurse,1,1.0,8.1,8.0,0.0
2026-03-23,LOC-06,Registered Nurse,1,1.0,7.92,8.0,0.0
2026-03-28,LOC-06,Registered Nurse,1,1.0,7.94,8.0,0.0
2026-03-29,LOC-06,Registered Nurse,1,1.0,10.95,8.0,1.0
2026-04-03,LOC-06,Registered Nurse,1,1.0,10.98,8.0,1.0
2026-04-04,LOC-06,Registered Nurse,1,1.0,8.07,8.0,0.0
2026-04-20,LOC-06,Registered Nurse,1,1.0,8.03,8.0,0.0
2026-04-23,LOC-06,Registered Nurse,1,0.0,0.0,8.0,0.0
2026-04-24,LOC-06,Registered Nurse,1,1.0,7.89,8.0,0.0
2026-04-26,LOC-06,Registered Nurse,1,1.0,8.15,8.0,0.0
2026-05-10,LOC-06,Registered Nurse,1,1.0,7.83,8.0,0.0
2026-05-17,LOC-06,Registered Nurse,1,1.0,10.9,8.0,1.0
2026-05-21,LOC-06,Registered Nurse,1,1.0,8.29,8.0,0.0
2026-05-30,LOC-06,Registered Nurse,1,1.0,7.8,8.0,0.0
2026-06-06,LOC-06,Registered Nurse,1,1.0,9.86,10.0,0.0
2026-06-08,LOC-06,Registered Nurse,1,1.0,9.07,8.0,1.0
2026-06-13,LOC-06,Registered Nurse,1,1.0,8.13,8.0,0.0
2026-06-14,LOC-06,Registered Nurse,1,1.0,8.02,8.0,0.0
2026-06-19,LOC-06,Registered Nurse,1,1.0,7.85,8.0,0.0
2026-06-21,LOC-06,Registered Nurse,1,1.0,7.92,8.0,0.0
2026-06-29,LOC-06,Registered Nurse,1,1.0,8.2,8.0,0.0
2026-07-09,LOC-06,Registered Nurse,1,1.0,7.95,8.0,0.0
2026-07-10,LOC-06,Registered Nurse,1,1.0,8.24,8.0,0.0
2026-07-12,LOC-06,Registered Nurse,1,1.0,8.14,8.0,0.0
2026-07-13,LOC-06,Registered Nurse,1,1.0,10.09,10.0,0.0
2026-07-23,LOC-06,Registered Nurse,1,1.0,7.81,8.0,0.0
2026-07-26,LOC-06,Registered Nurse,1,1.0,8.1,8.0,0.0
2025-08-05,LOC-02,Coordinator,1,1.0,7.94,8.0,0.0
2025-08-12,LOC-02,Coordinator,1,1.0,10.0,10.0,0.0
2025-08-15,LOC-02,Coordinator,1,1.0,7.91,8.0,0.0
2025-08-19,LOC-02,Coordinator,1,1.0,8.03,8.0,0.0
2025-08-21,LOC-02,Coordinator,1,1.0,10.2,8.0,1.0
2025-08-28,LOC-02,Coordinator,1,1.0,8.1,8.0,0.0
2025-08-29,LOC-02,Coordinator,1,1.0,8.11,8.0,0.0
2025-09-04,LOC-02,Coordinator,1,1.0,7.85,8.0,0.0
2025-09-09,LOC-02,Coordinator,1,1.0,7.87,8.0,0.0
2025-09-16,LOC-02,Coordinator,1,1.0,9.81,10.0,0.0
2025-09-19,LOC-02,Coordinator,1,1.0,9.66,8.0,1.0
2025-09-24,LOC-02,Coordinator,1,1.0,8.15,8.0,0.0
2025-10-02,LOC-02,Coordinator,1,1.0,7.91,8.0,0.0
2025-10-09,LOC-02,Coordinator,1,1.0,7.88,8.0,0.0
2025-10-16,LOC-02,Coordinator,1,1.0,7.88,8.0,0.0
2025-10-17,LOC-02,Coordinator,1,1.0,8.1,8.0,0.0
2025-10-28,LOC-02,Coordinator,1,1.0,7.85,8.0,0.0
2025-11-07,LOC-02,Coordinator,1,1.0,8.0,8.0,0.0
2025-11-21,LOC-02,Coordinator,1,1.0,7.86,8.0,0.0
2026-01-09,LOC-02,Coordinator,1,1.0,7.97,8.0,0.0
2026-01-13,LOC-02,Coordinator,1,1.0,7.89,8.0,0.0
2026-01-15,LOC-02,Coordinator,1,1.0,8.14,8.0,0.0
2026-01-20,LOC-02,Coordinator,1,1.0,7.81,8.0,0.0
2026-01-23,LOC-02,Coordinator,1,1.0,7.85,8.0,0.0
2026-01-27,LOC-02,Coordinator,1,1.0,7.83,8.0,0.0
2026-02-03,LOC-02,Coordinator,1,1.0,7.98,8.0,0.0
2026-02-10,LOC-02,Coordinator,1,1.0,10.04,10.0,0.0
2026-02-17,LOC-02,Coordinator,1,1.0,8.02,8.0,0.0
2026-02-20,LOC-02,Coordinator,1,0.0,0.0,8.0,0.0
2026-03-06,LOC-02,Coordinator,1,1.0,9.14,8.0,1.0
2026-03-13,LOC-02,Coordinator,1,1.0,8.21,8.0,0.0
2026-04-07,LOC-02,Coordinator,1,1.0,10.03,8.0,1.0
2026-04-09,LOC-02,Coordinator,1,1.0,8.09,8.0,0.0
2026-04-16,LOC-02,Coordinator,1,1.0,7.95,8.0,0.0
2026-04-17,LOC-02,Coordinator,1,1.0,10.05,8.0,1.0
2026-05-01,LOC-02,Coordinator,1,1.0,8.08,8.0,0.0
2026-05-08,LOC-02,Coordinator,1,1.0,8.19,8.0,0.0
2026-05-26,LOC-02,Coordinator,1,1.0,7.97,8.0,0.0
2026-05-29,LOC-02,Coordinator,1,1.0,7.8,8.0,0.0
2026-06-04,LOC-02,Coordinator,1,1.0,9.81,10.0,0.0
2026-06-16,LOC-02,Coordinator,1,1.0,7.96,8.0,0.0
2026-06-18,LOC-02,Coordinator,1,1.0,8.09,8.0,0.0
2026-07-16,LOC-02,Coordinator,1,1.0,8.03,8.0,0.0
2026-07-22,LOC-02,Coordinator,1,1.0,8.36,8.0,0.0
2025-09-04,LOC-02,Support Worker,1,1.0,7.93,8.0,0.0
2025-10-09,LOC-02,Support Worker,1,1.0,7.83,8.0,0.0
2025-08-19,LOC-10,Support Worker,3,3.0,26.82,26.0,1.0
2025-09-01,LOC-10,Support Worker,3,3.0,28.63,26.0,1.0
2025-09-08,LOC-10,Support Worker,3,2.0,15.99,24.0,0.0
2025-09-09,LOC-10,Support Worker,3,3.0,23.97,24.0,0.0
2025-10-05,LOC-10,Support Worker,5,5.0,43.96,44.0,0.0
2025-10-14,LOC-10,Support Worker,1,1.0,10.56,8.0,1.0
2025-10-19,LOC-10,Support Worker,5,5.0,41.86,42.0,0.0
2025-10-27,LOC-10,Support Worker,3,3.0,23.71,24.0,0.0
2025-11-23,LOC-10,Support Worker,5,5.0,42.01,40.0,1.0
2025-11-24,LOC-10,Support Worker,3,3.0,27.290000000000003,24.0,1.0
2025-11-25,LOC-10,Support Worker,3,3.0,26.0,26.0,0.0
2025-11-30,LOC-10,Support Worker,4,4.0,31.75,32.0,0.0
2025-12-02,LOC-10,Support Worker,3,2.0,16.25,24.0,0.0
2025-12-15,LOC-10,Support Worker,4,4.0,32.05,32.0,0.0
2025-12-16,LOC-10,Support Worker,3,3.0,25.91,26.0,0.0
2025-12-29,LOC-10,Support Worker,3,3.0,27.96,24.0,2.0
2026-01-05,LOC-10,Support Worker,3,2.0,16.04,24.0,0.0
2026-01-06,LOC-10,Support Worker,1,1.0,9.87,10.0,0.0
2026-01-13,LOC-10,Support Worker,2,2.0,16.060000000000002,16.0,0.0
2026-01-18,LOC-10,Support Worker,5,5.0,43.01,42.0,1.0
2026-01-19,LOC-10,Support Worker,4,4.0,35.120000000000005,34.0,1.0
2026-02-15,LOC-10,Support Worker,5,5.0,42.059999999999995,42.0,0.0
2026-02-17,LOC-10,Support Worker,3,3.0,24.09,24.0,0.0
2026-02-23,LOC-10,Support Worker,4,4.0,33.83,34.0,0.0
2026-02-24,LOC-10,Support Worker,3,3.0,25.840000000000003,26.0,0.0
2026-03-01,LOC-10,Support Worker,5,5.0,39.59,40.0,0.0
2026-03-10,LOC-10,Support Worker,3,2.0,18.04,26.0,0.0
2026-03-15,LOC-10,Support Worker,5,5.0,39.58,40.0,0.0
2026-04-28,LOC-10,Support Worker,3,3.0,25.060000000000002,24.0,1.0
2026-05-04,LOC-10,Support Worker,3,3.0,27.28,24.0,2.0
2026-05-10,LOC-10,Support Worker,5,5.0,39.41,40.0,0.0
2026-05-17,LOC-10,Support Worker,4,4.0,31.96,32.0,0.0
2026-05-24,LOC-10,Support Worker,5,5.0,41.959999999999994,40.0,1.0
2026-05-26,LOC-10,Support Worker,3,3.0,25.689999999999998,24.0,1.0
2026-05-31,LOC-10,Support Worker,5,5.0,43.269999999999996,42.0,1.0
2026-06-09,LOC-10,Support Worker,3,3.0,24.490000000000002,24.0,1.0
2026-06-15,LOC-10,Support Worker,4,4.0,36.09,36.0,0.0
2026-06-16,LOC-10,Support Worker,3,3.0,28.140000000000004,26.0,1.0
2026-06-21,LOC-10,Support Worker,5,5.0,42.1,40.0,1.0
2026-06-23,LOC-10,Support Worker,3,3.0,25.27,24.0,1.0
2026-06-28,LOC-10,Support Worker,5,5.0,43.14,42.0,1.0
2026-06-29,LOC-10,Support Worker,4,4.0,38.45,36.0,1.0
2025-08-08,LOC-05,Allied Health Clinician,2,2.0,15.72,16.0,0.0
2025-08-13,LOC-05,Allied Health Clinician,2,1.0,10.02,18.0,0.0
2025-08-15,LOC-05,Allied Health Clinician,2,2.0,16.18,16.0,0.0
2025-09-26,LOC-05,Allied Health Clinician,2,2.0,17.0,16.0,1.0
2025-10-01,LOC-05,Allied Health Clinician,2,2.0,18.18,18.0,0.0
2025-10-10,LOC-05,Allied Health Clinician,2,2.0,16.19,16.0,0.0
2025-12-05,LOC-05,Allied Health Clinician,2,2.0,15.84,16.0,0.0
2025-12-12,LOC-05,Allied Health Clinician,2,2.0,16.03,16.0,0.0
2025-12-31,LOC-05,Allied Health Clinician,2,2.0,15.870000000000001,16.0,0.0
2026-01-14,LOC-05,Allied Health Clinician,2,2.0,17.96,16.0,1.0
2026-01-23,LOC-05,Allied Health Clinician,2,1.0,8.03,16.0,0.0
2026-03-06,LOC-05,Allied Health Clinician,2,2.0,16.310000000000002,16.0,0.0
2026-03-11,LOC-05,Allied Health Clinician,2,2.0,15.780000000000001,16.0,0.0
2026-03-18,LOC-05,Allied Health Clinician,2,2.0,18.560000000000002,16.0,1.0
2026-03-25,LOC-05,Allied Health Clinician,2,2.0,16.41,16.0,0.0
2026-04-01,LOC-05,Allied Health Clinician,2,2.0,18.549999999999997,16.0,1.0
2026-04-10,LOC-05,Allied Health Clinician,2,2.0,16.0,16.0,0.0
2026-04-29,LOC-05,Allied Health Clinician,2,2.0,16.009999999999998,16.0,0.0
2026-05-01,LOC-05,Allied Health Clinician,2,2.0,15.620000000000001,16.0,0.0
2026-05-08,LOC-05,Allied Health Clinician,2,2.0,15.809999999999999,16.0,0.0
2026-06-05,LOC-05,Allied Health Clinician,1,1.0,7.87,8.0,0.0
2026-06-12,LOC-05,Allied Health Clinician,1,1.0,7.88,8.0,0.0
2026-07-03,LOC-05,Allied Health Clinician,2,2.0,15.780000000000001,16.0,0.0
2025-08-15,LOC-01,Coordinator,2,1.0,7.85,16.0,0.0
2025-08-19,LOC-01,Coordinator,1,1.0,10.23,8.0,1.0
2025-10-21,LOC-01,Coordinator,1,1.0,7.89,8.0,0.0
2025-10-24,LOC-01,Coordinator,2,2.0,15.760000000000002,16.0,0.0
2025-11-07,LOC-01,Coordinator,2,2.0,17.47,16.0,1.0
2025-11-21,LOC-01,Coordinator,2,2.0,15.93,16.0,0.0
2025-12-19,LOC-01,Coordinator,2,2.0,15.57,16.0,0.0
2025-12-23,LOC-01,Coordinator,1,1.0,7.58,8.0,0.0
2026-01-09,LOC-01,Coordinator,2,2.0,15.69,16.0,0.0
2026-01-27,LOC-01,Coordinator,1,1.0,8.22,8.0,0.0
2026-01-30,LOC-01,Coordinator,2,2.0,16.09,16.0,0.0
2026-02-03,LOC-01,Coordinator,1,1.0,7.92,8.0,0.0
2026-02-24,LOC-01,Coordinator,1,1.0,7.79,8.0,0.0
2026-02-27,LOC-01,Coordinator,2,2.0,15.93,16.0,0.0
2026-03-13,LOC-01,Coordinator,2,2.0,15.89,16.0,0.0
2026-03-24,LOC-01,Coordinator,1,1.0,7.82,8.0,0.0
2026-03-27,LOC-01,Coordinator,2,1.0,8.12,16.0,0.0
2026-03-31,LOC-01,Coordinator,1,1.0,8.85,8.0,1.0
2026-04-03,LOC-01,Coordinator,2,2.0,16.16,16.0,0.0
2026-04-14,LOC-01,Coordinator,1,1.0,8.1,8.0,0.0
2026-05-19,LOC-01,Coordinator,1,1.0,10.12,10.0,0.0
2026-06-05,LOC-01,Coordinator,2,2.0,15.84,16.0,0.0
2026-06-16,LOC-01,Coordinator,1,1.0,9.81,10.0,0.0
2026-06-19,LOC-01,Coordinator,2,2.0,16.77,16.0,1.0
2026-06-30,LOC-01,Coordinator,1,1.0,7.76,8.0,0.0
2026-07-03,LOC-01,Coordinator,2,2.0,18.23,18.0,0.0
2026-07-24,LOC-01,Coordinator,2,2.0,16.07,16.0,0.0
2025-08-14,LOC-09,Support Worker,4,4.0,32.04,32.0,0.0
2025-08-21,LOC-09,Support Worker,4,4.0,34.86,32.0,2.0
2025-08-28,LOC-09,Support Worker,4,4.0,35.45,32.0,2.0
2025-09-15,LOC-09,Support Worker,3,3.0,25.78,26.0,0.0
2025-10-13,LOC-09,Support Worker,3,3.0,23.93,24.0,0.0
2025-10-20,LOC-09,Support Worker,3,3.0,25.38,24.0,1.0
2025-11-03,LOC-09,Support Worker,3,3.0,23.96,24.0,0.0
2025-12-01,LOC-09,Support Worker,4,4.0,32.27,32.0,0.0
2026-01-08,LOC-09,Support Worker,4,4.0,32.3,32.0,0.0
2026-01-19,LOC-09,Support Worker,4,4.0,32.32,32.0,0.0
2026-02-02,LOC-09,Support Worker,3,2.0,16.11,24.0,0.0
2026-02-16,LOC-09,Support Worker,3,3.0,23.91,24.0,0.0
